,root:Host-associated,Unknown
ERR2730384,0.9999758,2.4199486e-05
SRR2046683,0.9999758,2.4199486e-05
ERR719697,0.9999758,2.4199486e-05
SRR2924509,0.99997574,2.425909e-05
SRR1631434,0.9999758,2.4199486e-05
SRR3501939,0.9999758,2.4199486e-05
SRR3951011,0.9999758,2.4199486e-05
ERR443408,0.9999758,2.4199486e-05
ERR444166,0.9999758,2.4199486e-05
SRR6444720,0.99997574,2.425909e-05
ERR1385006,0.9999758,2.4199486e-05
ERR499962,0.9999758,2.4199486e-05
DRR024133,0.9999758,2.4199486e-05
SRR5196365,0.9999758,2.4199486e-05
SRR6413930,0.9999758,2.4199486e-05
SRR1715608,0.9999758,2.4199486e-05
SRR1923871,0.9999758,2.4199486e-05
SRR2761386,0.9999758,2.4199486e-05
ERR1297720,0.9999758,2.4199486e-05
ERR1385521,0.9999759,2.4080276e-05
ERR501138,0.9999758,2.4199486e-05
ERR525865,0.9999758,2.4199486e-05
ERR441725,0.9999758,2.4199486e-05
SRR6316015,0.9999758,2.4199486e-05
SRR1623167,0.9999758,2.4199486e-05
ERR501050,0.9999758,2.4199486e-05
SRR3362203,0.9999758,2.4199486e-05
DRR042807,0.9999758,2.4199486e-05
ERR981235,0.9999758,2.4199486e-05
ERR442033,0.9999758,2.4199486e-05
DRR047804,0.9999758,2.4199486e-05
SRR997031,0.9999758,2.4199486e-05
ERR441720,0.9999758,2.4199486e-05
SRR6444787,0.9999758,2.4199486e-05
SRR5869033,0.9999758,2.4199486e-05
SRR7448840,0.9999758,2.4199486e-05
ERR1398234,0.9999758,2.4199486e-05
ERR2738958,0.9999758,2.4199486e-05
ERR579706,0.9999758,2.4199486e-05
SRR5699344,0.9999758,2.4199486e-05
ERR139025,0.9999758,2.4199486e-05
SRR2924495,0.9999758,2.4199486e-05
DRR047901,0.9999758,2.4199486e-05
SRR5699193,0.9999758,2.4199486e-05
ERR1383752,0.99997574,2.425909e-05
ERR1297818,0.9999758,2.4199486e-05
ERR441613,0.9999759,2.4080276e-05
SRR7448920,0.9999758,2.4199486e-05
ERR1315710,0.9999758,2.4199486e-05
SRR3361595,0.9999758,2.4199486e-05
ERR1255786,0.9999758,2.4199486e-05
ERR499094,0.9999758,2.4199486e-05
ERR2095547,0.9999759,2.4080276e-05
DRR043910,0.9999758,2.4199486e-05
ERR2666918,0.9999758,2.4199486e-05
SRR5643961,0.9999758,2.4199486e-05
ERR2739152,0.9999758,2.4199486e-05
SRR5165631,0.9999758,2.4199486e-05
SRR8356390,0.9999758,2.4199486e-05
SRR3201920,0.9999758,2.4199486e-05
SRR2923787,0.9999758,2.4199486e-05
ERR2511310,0.9999758,2.4199486e-05
ERR1384310,0.9999757,2.4318695e-05
SRR3503301,0.9999758,2.4199486e-05
ERR441740,0.9999758,2.4199486e-05
SRR6408739,0.9999758,2.4199486e-05
ERR532213,0.9999758,2.4199486e-05
SRR5467569,0.9999758,2.4199486e-05
DRR018756,0.9999758,2.4199486e-05
SRR6408734,0.9999758,2.4199486e-05
SRR2010481,0.9999758,2.4199486e-05
ERR501006,0.9999758,2.4199486e-05
SRR1461128,0.9999758,2.4199486e-05
ERR1987768,0.9999758,2.4199486e-05
ERR2003228,0.9999758,2.4199486e-05
ERR441392,0.9999758,2.4199486e-05
SRR5156012,0.9999758,2.4199486e-05
ERR499067,0.9999758,2.4199486e-05
ERR1383032,0.9999759,2.4080276e-05
DRR042016,0.9999758,2.4199486e-05
ERR2739027,0.9999758,2.4199486e-05
SRR6038298,0.9999758,2.4199486e-05
ERR1310764,0.9999758,2.4199486e-05
ERR521422,0.9999758,2.4199486e-05
SRR7448993,0.9999758,2.4199486e-05
ERR500340,0.9999758,2.4199486e-05
ERR2003155,0.9999758,2.4199486e-05
SRR2145360,0.9999758,2.4199486e-05
SRR6931301,0.9999758,2.4199486e-05
SRR5165805,0.9999758,2.4199486e-05
SRR1949294,0.9999758,2.4199486e-05
SRR3501934,0.9999758,2.4199486e-05
SRR2086776,0.9999758,2.4199486e-05
ERR1315685,0.99997574,2.425909e-05
SRR7453781,0.9999758,2.4199486e-05
ERR720184,0.9999758,2.4199486e-05
ERR2511560,0.99997574,2.425909e-05
ERR2738590,0.9999758,2.4199486e-05
ERR501369,0.9999758,2.4199486e-05
SRR1715629,0.9999758,2.4199486e-05
ERR1960716,0.9999758,2.4199486e-05
ERR531743,0.9999757,2.4318695e-05
ERR2247350,0.9999758,2.4199486e-05
SRR2145463,0.9999758,2.4199486e-05
SRR1461409,0.9999758,2.4199486e-05
ERR1384682,0.9999758,2.4199486e-05
ERR1744186,0.9999759,2.4080276e-05
SRR6411623,0.9999758,2.4199486e-05
SRR2163507,0.9999758,2.4199486e-05
ERR521424,0.9999758,2.4199486e-05
DRR044047,0.9999758,2.4199486e-05
ERR579739,0.9999759,2.4080276e-05
ERR441168,0.9999758,2.4199486e-05
SRR3660087,0.9999758,2.4199486e-05
SRR1461438,0.9999758,2.4199486e-05
SRR1617992,0.9999758,2.4199486e-05
ERR1315072,0.9999758,2.4199486e-05
SRR6264687,0.9999758,2.4199486e-05
ERR1314283,0.9999758,2.4199486e-05
SRR6409089,0.99997574,2.425909e-05
SRR6932484,0.9999758,2.4199486e-05
SRR6028518,0.9999758,2.4199486e-05
ERR532040,0.9999758,2.4199486e-05
ERR499051,0.9999758,2.4199486e-05
SRR6054492,0.9999758,2.4199486e-05
SRR5156200,0.9999758,2.4199486e-05
ERR1109630,0.9999758,2.4199486e-05
ERR1384789,0.9999758,2.4199486e-05
SRR7454059,0.9999758,2.4199486e-05
SRR2658692,0.9999759,2.4080276e-05
SRR7453621,0.9999758,2.4199486e-05
DRR044308,0.9999758,2.4199486e-05
ERR1314654,0.9999758,2.4199486e-05
SRR5983474,0.9999758,2.4199486e-05
ERR1331829,0.9999758,2.4199486e-05
ERR499913,0.9999758,2.4199486e-05
ERR499632,0.9999758,2.4199486e-05
SRR2658169,0.9999758,2.4199486e-05
ERR2198671,0.9999758,2.4199486e-05
ERR1313644,0.9999758,2.4199486e-05
SRR994739,0.9999758,2.4199486e-05
SRR1631455,0.9999758,2.4199486e-05
ERR498659,0.9999758,2.4199486e-05
SRR6413881,0.9999758,2.4199486e-05
SRR957753,0.9999758,2.4199486e-05
SRR920977,0.9999758,2.4199486e-05
DRR048151,0.9999758,2.4199486e-05
ERR2511312,0.9999757,2.4318695e-05
ERR1109528,0.9999758,2.4199486e-05
SRR5165658,0.9999758,2.4199486e-05
ERR1382512,0.9999758,2.4199486e-05
ERR561489,0.99997574,2.425909e-05
SRR1949005,0.9999758,2.4199486e-05
SRR6757623,0.9999758,2.4199486e-05
ERR520720,0.9999758,2.4199486e-05
SRR6408728,0.9999758,2.4199486e-05
SRR6931820,0.9999758,2.4199486e-05
SRR3037321,0.9999758,2.4199486e-05
ERR441793,0.9999758,2.4199486e-05
ERR499892,0.9999758,2.4199486e-05
SRR6148415,0.9999758,2.4199486e-05
ERR2511764,0.9999758,2.4199486e-05
SRR5165914,0.9999758,2.4199486e-05
DRR042784,0.9999758,2.4199486e-05
ERR451472,0.9999758,2.4199486e-05
SRR6028174,0.99997574,2.425909e-05
ERR442974,0.9999758,2.4199486e-05
SRR6411529,0.9999758,2.4199486e-05
SRR2658219,0.99997574,2.425909e-05
ERR500888,0.9999758,2.4199486e-05
SRR6309299,0.99997574,2.425909e-05
DRR047651,0.9999758,2.4199486e-05
SRR5525232,0.9999758,2.4199486e-05
ERR500890,0.9999758,2.4199486e-05
SRR2026027,0.9999758,2.4199486e-05
ERR1382605,0.9999758,2.4199486e-05
SRR996340,0.9999758,2.4199486e-05
ERR520754,0.9999758,2.4199486e-05
SRR1715654,0.9999758,2.4199486e-05
SRR6264330,0.9999758,2.4199486e-05
ERR720011,0.9999758,2.4199486e-05
DRR047706,0.9999758,2.4199486e-05
SRR996083,0.9999758,2.4199486e-05
ERR107207,0.9999758,2.4199486e-05
SRR6436923,0.99997574,2.425909e-05
SRR3951045,0.9999759,2.4080276e-05
ERR441690,0.9999758,2.4199486e-05
ERR1315215,0.9999758,2.4199486e-05
ERR498600,0.9999758,2.4199486e-05
SRR6444301,0.9999758,2.4199486e-05
SRR7453479,0.9999758,2.4199486e-05
ERR1382582,0.9999758,2.4199486e-05
ERR501365,0.9999758,2.4199486e-05
ERR522577,0.9999758,2.4199486e-05
SRR6264112,0.9999758,2.4199486e-05
ERR1760108,0.9999758,2.4199486e-05
ERR1811179,0.9999758,2.4199486e-05
SRR2010525,0.9999758,2.4199486e-05
SRR1630970,0.9999758,2.4199486e-05
SRR6028399,0.9999758,2.4199486e-05
ERR441014,0.9999758,2.4199486e-05
ERR1328485,0.9999758,2.4199486e-05
SRR6264701,0.99997574,2.425909e-05
SRR1949123,0.9999758,2.4199486e-05
ERR499720,0.9999758,2.4199486e-05
SRR6444167,0.9999758,2.4199486e-05
ERR2198624,0.9999758,2.4199486e-05
SRR6418307,0.9999758,2.4199486e-05
ERR522588,0.9999758,2.4199486e-05
ERR1624695,0.9999758,2.4199486e-05
ERR209269,0.9999758,2.4199486e-05
DRR044008,0.9999758,2.4199486e-05
SRR504971,0.9999758,2.4199486e-05
DRR047363,0.9999758,2.4199486e-05
ERR1385222,0.9999758,2.4199486e-05
ERR1315514,0.9999758,2.4199486e-05
SRR7453784,0.9999758,2.4199486e-05
SRR3361547,0.9999758,2.4199486e-05
ERR443110,0.9999758,2.4199486e-05
ERR1382832,0.9999758,2.4199486e-05
SRR2010341,0.9999758,2.4199486e-05
SRR6386070,0.9999758,2.4199486e-05
SRR995548,0.9999758,2.4199486e-05
SRR1949149,0.9999758,2.4199486e-05
ERR2002191,0.9999758,2.4199486e-05
SRR7449504,0.9999758,2.4199486e-05
ERR2002275,0.9999759,2.4080276e-05
ERR2249184,0.9999758,2.4199486e-05
ERR720159,0.9999758,2.4199486e-05
SRR6038407,0.9999758,2.4199486e-05
ERR1960814,0.9999758,2.4199486e-05
SRR7453747,0.9999758,2.4199486e-05
ERR531903,0.9999758,2.4199486e-05
SRR995714,0.9999758,2.4199486e-05
ERR1310034,0.9999758,2.4199486e-05
ERR441136,0.9999758,2.4199486e-05
DRR068371,0.9999758,2.4199486e-05
ERR2286246,0.9999758,2.4199486e-05
SRR2923352,0.9999758,2.4199486e-05
ERR579672,0.9999758,2.4199486e-05
SRR994569,0.9999758,2.4199486e-05
ERR2511338,0.9999758,2.4199486e-05
ERR1311340,0.99997574,2.425909e-05
SRR5467815,0.9999758,2.4199486e-05
SRR5467549,0.9999758,2.4199486e-05
SRR1618047,0.9999757,2.4318695e-05
ERR719423,0.9999758,2.4199486e-05
ERR525693,0.9999759,2.4080276e-05
SRR6408765,0.9999758,2.4199486e-05
ERR498731,0.9999758,2.4199486e-05
ERR531787,0.9999758,2.4199486e-05
SRR1948944,0.9999758,2.4199486e-05
ERR1314796,0.99997574,2.425909e-05
ERR1385406,0.9999758,2.4199486e-05
SRR1632300,0.9999758,2.4199486e-05
ERR883541,0.9999758,2.4199486e-05
ERR107157,0.9999758,2.4199486e-05
SRR6414088,0.9999758,2.4199486e-05
ERR1385377,0.9999758,2.4199486e-05
SRR6932081,0.9999758,2.4199486e-05
ERR1297741,0.9999758,2.4199486e-05
SRR1145308,0.9999758,2.4199486e-05
SRR1618329,0.9999758,2.4199486e-05
SRR3931524,0.9999758,2.4199486e-05
ERR441840,0.9999758,2.4199486e-05
ERR1310279,0.9999758,2.4199486e-05
SRR6394176,0.9999758,2.4199486e-05
SRR5156186,0.9999758,2.4199486e-05
SRR7449487,0.9999758,2.4199486e-05
SRR995304,0.9999758,2.4199486e-05
ERR1331835,0.9999758,2.4199486e-05
SRR1948817,0.9999758,2.4199486e-05
SRR1632329,0.9999758,2.4199486e-05
ERR1314939,0.9999758,2.4199486e-05
SRR7453253,0.9999758,2.4199486e-05
SRR5178109,0.9999758,2.4199486e-05
SRR1922881,0.9999758,2.4199486e-05
ERR719614,0.9999758,2.4199486e-05
ERR1314676,0.9999758,2.4199486e-05
ERR499832,0.9999758,2.4199486e-05
SRR3201986,0.9999758,2.4199486e-05
SRR5983350,0.9999759,2.4080276e-05
ERR498589,0.9999758,2.4199486e-05
ERR2286325,0.9999758,2.4199486e-05
SRR3094763,0.9999758,2.4199486e-05
ERR719741,0.9999758,2.4199486e-05
DRR029156,0.9999758,2.4199486e-05
ERR867424,0.9999758,2.4199486e-05
SRR6444788,0.9999758,2.4199486e-05
SRR3581150,0.9999758,2.4199486e-05
DRR030489,0.9999758,2.4199486e-05
SRR957747,0.9999758,2.4199486e-05
ERR2511908,0.9999758,2.4199486e-05
SRR6451735,0.9999758,2.4199486e-05
ERR2531972,0.9999758,2.4199486e-05
ERR2784755,0.9999758,2.4199486e-05
SRR5831807,0.9999758,2.4199486e-05
SRR996066,0.9999758,2.4199486e-05
ERR441488,0.9999758,2.4199486e-05
SRR3053344,0.9999758,2.4199486e-05
SRR7453679,0.9999758,2.4199486e-05
SRR6265695,0.9999758,2.4199486e-05
ERR1315032,0.9999758,2.4199486e-05
SRR3201966,0.9999758,2.4199486e-05
ERR2511251,0.9999758,2.4199486e-05
ERR1971192,0.9999758,2.4199486e-05
SRR6414186,0.9999758,2.4199486e-05
SRR6264237,0.9999758,2.4199486e-05
ERR499830,0.9999758,2.4199486e-05
ERR719939,0.9999758,2.4199486e-05
DRR044045,0.9999758,2.4199486e-05
ERR532127,0.9999758,2.4199486e-05
ERR3005993,0.99997574,2.425909e-05
ERR1315010,0.9999758,2.4199486e-05
SRR6394215,0.9999758,2.4199486e-05
ERR1311051,0.9999758,2.4199486e-05
ERR520793,0.9999758,2.4199486e-05
ERR531906,0.9999758,2.4199486e-05
ERR1309928,0.9999758,2.4199486e-05
DRR043741,0.9999758,2.4199486e-05
ERR1971227,0.9999758,2.4199486e-05
ERR1019820,0.9999758,2.4199486e-05
SRR2145577,0.9999758,2.4199486e-05
ERR2511846,0.9999758,2.4199486e-05
ERR500814,0.9999758,2.4199486e-05
SRR6264774,0.9999758,2.4199486e-05
SRR6932080,0.9999758,2.4199486e-05
ERR441300,0.9999758,2.4199486e-05
DRR018677,0.9999758,2.4199486e-05
ERR1331856,0.9999758,2.4199486e-05
ERR2511018,0.9999758,2.4199486e-05
ERR1913054,0.9999758,2.4199486e-05
ERR720163,0.9999758,2.4199486e-05
SRR3951034,0.9999758,2.4199486e-05
ERR498483,0.99997574,2.425909e-05
SRR6411605,0.9999758,2.4199486e-05
SRR3094795,0.9999758,2.4199486e-05
ERR1701230,0.9999758,2.4199486e-05
SRR5196264,0.9999758,2.4199486e-05
SRR6264752,0.9999758,2.4199486e-05
ERR209766,0.9999758,2.4199486e-05
ERR1811313,0.9999758,2.4199486e-05
SRR505259,0.9999758,2.4199486e-05
ERR209386,0.9999758,2.4199486e-05
SRR5165735,0.9999758,2.4199486e-05
ERR498996,0.9999758,2.4199486e-05
ERR2511521,0.99997556,2.4437904e-05
SRR3647855,0.9999758,2.4199486e-05
ERR3040039,0.9999758,2.4199486e-05
ERR441966,0.9999758,2.4199486e-05
ERR531978,0.9999758,2.4199486e-05
ERR883496,0.9999758,2.4199486e-05
ERR579640,0.9999758,2.4199486e-05
SRR5870225,0.9999758,2.4199486e-05
ERR501364,0.9999758,2.4199486e-05
ERR1331830,0.9999758,2.4199486e-05
ERR1297802,0.9999758,2.4199486e-05
SRR6316014,0.9999758,2.4199486e-05
ERR1383825,0.9999758,2.4199486e-05
SRR3095099,0.9999758,2.4199486e-05
ERR2739032,0.9999758,2.4199486e-05
SRR2658804,0.9999758,2.4199486e-05
ERR1111243,0.9999758,2.4199486e-05
SRR3732530,0.99997574,2.425909e-05
ERR522276,0.9999759,2.4080276e-05
SRR6414269,0.9999758,2.4199486e-05
ERR499690,0.9999759,2.4080276e-05
SRR1618136,0.9999758,2.4199486e-05
ERR450950,0.9999758,2.4199486e-05
SRR7449485,0.9999758,2.4199486e-05
ERR1314579,0.9999758,2.4199486e-05
ERR443983,0.9999758,2.4199486e-05
SRR2145645,0.9999758,2.4199486e-05
SRR7449202,0.9999758,2.4199486e-05
ERR522524,0.9999758,2.4199486e-05
ERR2739343,0.9999758,2.4199486e-05
ERR1314598,0.9999758,2.4199486e-05
SRR3400391,0.9999759,2.4080276e-05
SRR2163539,0.9999758,2.4199486e-05
SRR5868620,0.9999758,2.4199486e-05
SRR7448539,0.9999758,2.4199486e-05
ERR209494,0.9999758,2.4199486e-05
SRR3094868,0.9999758,2.4199486e-05
SRR1660146,0.9999758,2.4199486e-05
ERR1383118,0.9999758,2.4199486e-05
SRR1145305,0.9999758,2.4199486e-05
ERR1385019,0.9999758,2.4199486e-05
ERR2198651,0.9999758,2.4199486e-05
ERR560950,0.9999758,2.4199486e-05
ERR1811181,0.9999758,2.4199486e-05
ERR719467,0.9999758,2.4199486e-05
SRR8356224,0.99997556,2.4437904e-05
ERR1384829,0.9999758,2.4199486e-05
ERR443034,0.9999758,2.4199486e-05
ERR579799,0.9999758,2.4199486e-05
ERR2011897,0.9999758,2.4199486e-05
SRR1949015,0.9999758,2.4199486e-05
ERR500019,0.9999758,2.4199486e-05
ERR522420,0.9999758,2.4199486e-05
SRR5868612,0.9999758,2.4199486e-05
ERR499187,0.9999758,2.4199486e-05
SRR2923375,0.9999758,2.4199486e-05
ERR719485,0.9999758,2.4199486e-05
SRR996907,0.9999758,2.4199486e-05
SRR995089,0.9999758,2.4199486e-05
ERR450987,0.9999758,2.4199486e-05
SRR2923805,0.9999758,2.4199486e-05
ERR498827,0.9999758,2.4199486e-05
SRR6932436,0.9999758,2.4199486e-05
SRR995712,0.9999758,2.4199486e-05
ERR1529698,0.9999758,2.4199486e-05
ERR1382612,0.9999758,2.4199486e-05
ERR1383033,0.9999759,2.4080276e-05
ERR2738629,0.9999758,2.4199486e-05
SRR3030622,0.9999758,2.4199486e-05
ERR442960,0.9999758,2.4199486e-05
SRR7453628,0.9999758,2.4199486e-05
ERR719360,0.99997574,2.425909e-05
ERR501286,0.9999758,2.4199486e-05
SRR996977,0.9999758,2.4199486e-05
SRR6414303,0.9999758,2.4199486e-05
SRR6444228,0.9999758,2.4199486e-05
ERR2511727,0.9999759,2.4080276e-05
SRR6414150,0.9999758,2.4199486e-05
SRR6411649,0.9999758,2.4199486e-05
SRR6028448,0.9999758,2.4199486e-05
SRR3214680,0.9999758,2.4199486e-05
ERR2511392,0.99997574,2.425909e-05
ERR498697,0.9999758,2.4199486e-05
ERR1313433,0.9999758,2.4199486e-05
SRR1923885,0.9999758,2.4199486e-05
ERR1398218,0.9999759,2.4080276e-05
SRR6054550,0.9999758,2.4199486e-05
ERR579862,0.9999758,2.4199486e-05
SRR5155824,0.9999758,2.4199486e-05
SRR995417,0.9999758,2.4199486e-05
ERR1385127,0.9999758,2.4199486e-05
DRR047891,0.9999758,2.4199486e-05
SRR7448891,0.9999758,2.4199486e-05
ERR1760129,0.9999758,2.4199486e-05
SRR6444209,0.9999758,2.4199486e-05
DRR044332,0.9999758,2.4199486e-05
ERR500402,0.9999758,2.4199486e-05
ERR444403,0.9999758,2.4199486e-05
ERR1314426,0.9999758,2.4199486e-05
ERR1384686,0.9999758,2.4199486e-05
SRR6932184,0.9999758,2.4199486e-05
SRR6409097,0.9999758,2.4199486e-05
ERR499675,0.9999758,2.4199486e-05
ERR531515,0.99997574,2.425909e-05
ERR1382616,0.9999758,2.4199486e-05
SRR7449383,0.9999758,2.4199486e-05
SRR6444298,0.9999758,2.4199486e-05
SRR5467688,0.9999758,2.4199486e-05
ERR1385208,0.9999758,2.4199486e-05
SRR1624824,0.9999758,2.4199486e-05
ERR2003241,0.9999759,2.4080276e-05
SRR1622872,0.9999758,2.4199486e-05
ERR1297712,0.9999758,2.4199486e-05
ERR499694,0.9999758,2.4199486e-05
SRR2163498,0.9999758,2.4199486e-05
SRR6264075,0.9999758,2.4199486e-05
SRR6028164,0.9999758,2.4199486e-05
ERR1913151,0.9999758,2.4199486e-05
ERR1314146,0.9999758,2.4199486e-05
SRR919927,0.9999758,2.4199486e-05
SRR6932544,0.9999758,2.4199486e-05
SRR7449184,0.9999758,2.4199486e-05
SRR6931239,0.9999758,2.4199486e-05
DRR047754,0.9999758,2.4199486e-05
ERR2511245,0.9999758,2.4199486e-05
SRR920605,0.9999758,2.4199486e-05
SRR5467811,0.9999758,2.4199486e-05
SRR6365033,0.9999758,2.4199486e-05
SRR1631483,0.9999758,2.4199486e-05
SRR7448558,0.9999758,2.4199486e-05
SRR5942097,0.9999758,2.4199486e-05
ERR441163,0.9999758,2.4199486e-05
ERR2806317,0.9999758,2.4199486e-05
SRR1622902,0.9999758,2.4199486e-05
SRR1622919,0.9999758,2.4199486e-05
ERR883550,0.9999758,2.4199486e-05
ERR500998,0.9999758,2.4199486e-05
ERR1960742,0.9999758,2.4199486e-05
SRR7453908,0.9999758,2.4199486e-05
ERR1760003,0.9999758,2.4199486e-05
SRR7448987,0.9999758,2.4199486e-05
ERR1759935,0.9999758,2.4199486e-05
SRR6411921,0.9999758,2.4199486e-05
SRR5155964,0.9999758,2.4199486e-05
DRR044107,0.9999758,2.4199486e-05
SRR3201875,0.9999758,2.4199486e-05
SRR3037340,0.9999758,2.4199486e-05
SRR3951031,0.9999758,2.4199486e-05
ERR500913,0.9999758,2.4199486e-05
SRR8356372,0.9999758,2.4199486e-05
SRR5868617,0.9999758,2.4199486e-05
ERR1309996,0.9999758,2.4199486e-05
SRR5155745,0.9999758,2.4199486e-05
SRR996069,0.9999758,2.4199486e-05
ERR1811158,0.9999758,2.4199486e-05
SRR1630973,0.9999758,2.4199486e-05
SRR995323,0.9999758,2.4199486e-05
ERR500709,0.9999758,2.4199486e-05
SRR6394062,0.9999758,2.4199486e-05
SRR1661390,0.9999758,2.4199486e-05
ERR866568,0.9999758,2.4199486e-05
SRR7636340,0.9999758,2.4199486e-05
ERR579728,0.9999758,2.4199486e-05
ERR1624681,0.9999758,2.4199486e-05
ERR2198666,0.9999758,2.4199486e-05
ERR522130,0.9999758,2.4199486e-05
ERR1310483,0.9999758,2.4199486e-05
ERR2511298,0.9999758,2.4199486e-05
SRR5869190,0.9999758,2.4199486e-05
ERR1382293,0.9999758,2.4199486e-05
SRR6408654,0.9999758,2.4199486e-05
DRR043018,0.9999758,2.4199486e-05
SRR6931382,0.9999758,2.4199486e-05
SRR5869295,0.9999758,2.4199486e-05
ERR1313751,0.9999759,2.4080276e-05
ERR443577,0.9999758,2.4199486e-05
SRR994632,0.9999758,2.4199486e-05
SRR3362210,0.9999758,2.4199486e-05
SRR6265248,0.9999758,2.4199486e-05
SRR2658250,0.9999758,2.4199486e-05
SRR7449482,0.9999758,2.4199486e-05
ERR2249132,0.9999758,2.4199486e-05
SRR3501920,0.9999758,2.4199486e-05
ERR500070,0.9999758,2.4199486e-05
ERR719525,0.9999758,2.4199486e-05
SRR1633016,0.9999758,2.4199486e-05
ERR719818,0.9999758,2.4199486e-05
ERR531607,0.9999758,2.4199486e-05
ERR1109473,0.9999758,2.4199486e-05
SRR995276,0.9999758,2.4199486e-05
SRR5165798,0.9999758,2.4199486e-05
DRR043765,0.9999758,2.4199486e-05
ERR2662899,0.9999758,2.4199486e-05
SRR6444664,0.9999758,2.4199486e-05
ERR1310409,0.9999758,2.4199486e-05
SRR3094994,0.9999758,2.4199486e-05
ERR1385560,0.9999758,2.4199486e-05
SRR935335,0.9999758,2.4199486e-05
ERR883525,0.9999758,2.4199486e-05
SRR920582,0.9999758,2.4199486e-05
ERR443201,0.9999758,2.4199486e-05
ERR1960813,0.9999758,2.4199486e-05
ERR2042054,0.9999758,2.4199486e-05
ERR450974,0.9999758,2.4199486e-05
SRR1027874,0.9999758,2.4199486e-05
ERR521409,0.9999758,2.4199486e-05
SRR6931150,0.9999758,2.4199486e-05
ERR1314562,0.9999758,2.4199486e-05
SRR5869671,0.9999758,2.4199486e-05
ERR1020482,0.9999758,2.4199486e-05
ERR499885,0.9999758,2.4199486e-05
ERR525896,0.9999758,2.4199486e-05
SRR7453298,0.9999758,2.4199486e-05
ERR561332,0.9999759,2.4080276e-05
ERR2286284,0.9999758,2.4199486e-05
ERR525719,0.9999758,2.4199486e-05
SRR7453913,0.9999758,2.4199486e-05
ERR1382758,0.99997574,2.425909e-05
SRR2143734,0.9999758,2.4199486e-05
SRR6444647,0.9999759,2.4080276e-05
ERR866774,0.9999757,2.4318695e-05
ERR444476,0.9999758,2.4199486e-05
ERR2511367,0.99997574,2.425909e-05
ERR501115,0.9999758,2.4199486e-05
ERR1297784,0.9999758,2.4199486e-05
DRR047983,0.9999758,2.4199486e-05
SRR1660145,0.9999758,2.4199486e-05
SRR1922882,0.9999758,2.4199486e-05
SRR1949237,0.9999758,2.4199486e-05
SRR2046663,0.9999758,2.4199486e-05
ERR499906,0.9999758,2.4199486e-05
ERR2249207,0.9999758,2.4199486e-05
ERR3006054,0.9999758,2.4199486e-05
ERR2511777,0.9999758,2.4199486e-05
SRR1631457,0.9999758,2.4199486e-05
SRR6931349,0.9999758,2.4199486e-05
SRR3191002,0.9999758,2.4199486e-05
ERR2738895,0.9999758,2.4199486e-05
SRR3037085,0.9999758,2.4199486e-05
ERR1398216,0.9999758,2.4199486e-05
SRR6932075,0.9999758,2.4199486e-05
ERR1384952,0.9999758,2.4199486e-05
ERR209454,0.9999759,2.4080276e-05
ERR499148,0.9999758,2.4199486e-05
ERR1912980,0.9999758,2.4199486e-05
ERR1385468,0.9999758,2.4199486e-05
SRR6367291,0.9999758,2.4199486e-05
SRR6394117,0.99997574,2.425909e-05
ERR500213,0.9999758,2.4199486e-05
ERR719404,0.99997574,2.425909e-05
ERR1314451,0.9999758,2.4199486e-05
DRR030451,0.9999758,2.4199486e-05
SRR5468015,0.9999758,2.4199486e-05
ERR1310820,0.9999757,2.4318695e-05
SRR7449441,0.9999758,2.4199486e-05
ERR1701208,0.9999758,2.4199486e-05
ERR450794,0.9999758,2.4199486e-05
ERR441382,0.9999758,2.4199486e-05
ERR1384715,0.9999758,2.4199486e-05
ERR499485,0.9999758,2.4199486e-05
SRR1618056,0.9999758,2.4199486e-05
DRR047584,0.9999758,2.4199486e-05
SRR6309279,0.9999758,2.4199486e-05
ERR1701286,0.9999758,2.4199486e-05
ERR883579,0.9999758,2.4199486e-05
ERR525721,0.9999758,2.4199486e-05
SRR6451819,0.9999758,2.4199486e-05
ERR1811126,0.9999758,2.4199486e-05
SRR994919,0.9999758,2.4199486e-05
ERR2002054,0.9999759,2.4080276e-05
ERR499784,0.9999758,2.4199486e-05
ERR2003141,0.9999758,2.4199486e-05
ERR719548,0.9999758,2.4199486e-05
SRR994935,0.9999758,2.4199486e-05
ERR500891,0.9999758,2.4199486e-05
SRR7449181,0.9999758,2.4199486e-05
SRR3419436,0.9999758,2.4199486e-05
SRR3094906,0.9999758,2.4199486e-05
SRR505229,0.99997574,2.425909e-05
DRR042851,0.9999758,2.4199486e-05
ERR500155,0.9999758,2.4199486e-05
ERR498562,0.99997574,2.425909e-05
DRR044313,0.9999758,2.4199486e-05
ERR531873,0.99997574,2.425909e-05
SRR6038358,0.9999758,2.4199486e-05
ERR525699,0.9999759,2.4080276e-05
ERR2739192,0.9999758,2.4199486e-05
ERR1315318,0.9999758,2.4199486e-05
SRR6054437,0.9999758,2.4199486e-05
ERR501382,0.9999758,2.4199486e-05
DRR043757,0.9999758,2.4199486e-05
ERR1109492,0.9999758,2.4199486e-05
SRR995272,0.9999758,2.4199486e-05
SRR5468013,0.9999758,2.4199486e-05
SRR6414264,0.9999758,2.4199486e-05
DRR044316,0.9999758,2.4199486e-05
ERR561288,0.9999758,2.4199486e-05
SRR6413976,0.9999758,2.4199486e-05
SRR3647839,0.9999758,2.4199486e-05
SRR5165739,0.9999758,2.4199486e-05
ERR531741,0.9999758,2.4199486e-05
