,root:Host-associated:Human,Unknown
ERR1913065,0.99294615,0.007053852
ERR498652,0.99294615,0.007053852
SRR2657982,0.99294615,0.007053852
SRR1948864,0.99294615,0.007053852
DRR047618,0.99293625,0.0070637465
ERR525918,0.99294615,0.007053852
SRR1743142,0.99294615,0.007053852
ERR867423,0.99294543,0.0070545673
SRR346815,0.99291265,0.00708735
SRR6367336,0.99294555,0.007054448
SRR6411851,0.99294615,0.007053852
ERR1315538,0.99294615,0.007053852
SRR6309233,0.99294615,0.007053852
SRR6038281,0.99294615,0.007053852
SRR6412060,0.992946,0.0070539713
DRR024150,0.9929285,0.007071495
SRR3503423,0.99294615,0.007053852
ERR2511736,0.99294615,0.007053852
ERR499729,0.99294615,0.007053852
SRR920915,0.99294615,0.007053852
ERR441067,0.99294615,0.007053852
SRR1145267,0.9929359,0.007064104
ERR1109487,0.99294615,0.007053852
ERR522598,0.99292296,0.0070770383
SRR5869178,0.99294615,0.007053852
SRR1949026,0.99294615,0.007053852
ERR1328396,0.99294615,0.007053852
ERR866740,0.99294615,0.007053852
SRR6413848,0.99293673,0.0070632696
ERR1314854,0.9929441,0.0070558786
ERR867062,0.99294615,0.007053852
SRR5156084,0.99294615,0.007053852
SRR2145318,0.99294615,0.007053852
ERR695604,0.99294615,0.007053852
SRR1618188,0.99294615,0.007053852
SRR6451737,0.99294615,0.007053852
ERR520880,0.99294597,0.007054031
DRR043031,0.9929446,0.007055402
SRR3094829,0.99294615,0.007053852
SRR5644030,0.9929441,0.0070558786
ERR441832,0.99294364,0.0070563555
SRR5467834,0.9929136,0.007086396
ERR499431,0.99294615,0.007053852
SRR7453251,0.99294615,0.007053852
SRR6264562,0.99294615,0.007053852
ERR883447,0.9929461,0.0070539117
SRR2145587,0.99294615,0.007053852
SRR5156062,0.99294615,0.007053852
SRR1743136,0.9929428,0.00705719
ERR2001913,0.99294615,0.007053852
ERR2739345,0.99294615,0.007053852
SRR5643944,0.99294615,0.007053852
SRR5869510,0.99294615,0.007053852
SRR5165877,0.99294615,0.007053852
ERR106950,0.992927,0.007072985
SRR6931618,0.99294615,0.007053852
ERR498669,0.99294615,0.007053852
SRR5869612,0.99294615,0.007053852
ERR525705,0.99294615,0.007053852
SRR7454124,0.99294615,0.007053852
ERR3040032,0.99294615,0.007053852
ERR107157,0.99292535,0.007074654
SRR3647671,0.9929459,0.0070540905
SRR1583586,0.99294615,0.007053852
SRR3037291,0.99294615,0.007053852
ERR3005970,0.9929461,0.0070539117
SRR6444675,0.99294454,0.0070554614
ERR2538446,0.99294615,0.007053852
ERR1701230,0.99294615,0.007053852
ERR1912975,0.992946,0.0070539713
ERR499697,0.99294615,0.007053852
ERR522684,0.99294615,0.007053852
ERR2511395,0.99294615,0.007053852
SRR2010527,0.99294615,0.007053852
SRR6444866,0.992946,0.0070539713
SRR6264590,0.9929451,0.007054925
SRR2761381,0.99294615,0.007053852
SRR6028567,0.99294615,0.007053852
SRR6264635,0.9929446,0.007055402
ERR1384465,0.99294615,0.007053852
ERR499519,0.992946,0.0070539713
ERR498584,0.992946,0.0070539713
ERR3006039,0.99294615,0.007053852
SRR6932281,0.99294615,0.007053852
ERR579493,0.99294615,0.007053852
ERR719650,0.99294615,0.007053852
ERR1310029,0.99294615,0.007053852
ERR1019826,0.99294615,0.007053852
ERR107162,0.9929161,0.007083893
ERR2666927,0.99286675,0.0071332455
ERR106978,0.9929074,0.007092595
SRR3037255,0.99294615,0.007053852
DRR060313,0.99294496,0.007055044
SRR2145289,0.99294615,0.007053852
SRR3503237,0.9929074,0.007092595
SRR6444656,0.99294615,0.007053852
SRR3951074,0.99294025,0.007059753
SRR7704546,0.99294615,0.007053852
SRR5467986,0.99294615,0.007053852
SRR7449024,0.99294615,0.007053852
SRR6054446,0.992946,0.0070539713
SRR7453788,0.99294615,0.007053852
DRR018687,0.9929246,0.007075429
ERR522294,0.99294615,0.007053852
ERR2730208,0.99294615,0.007053852
ERR1811198,0.99294615,0.007053852
ERR983869,0.99294615,0.007053852
SRR3030640,0.99294615,0.007053852
ERR2002121,0.99294615,0.007053852
ERR1315418,0.9929445,0.007055521
ERR444482,0.992946,0.0070539713
SRR6444610,0.99294615,0.007053852
ERR532004,0.99294615,0.007053852
ERR1314115,0.99294615,0.007053852
SRR7453385,0.99294615,0.007053852
SRR6931810,0.99294615,0.007053852
DRR050852,0.99271834,0.007281661
SRR6932530,0.99294615,0.007053852
ERR1551326,0.99294615,0.007053852
ERR718998,0.99294615,0.007053852
ERR107156,0.99293107,0.007068932
SRR996831,0.99294615,0.007053852
DRR044045,0.9929385,0.0070614815
SRR7449038,0.99294615,0.007053852
ERR2511767,0.99294615,0.007053852
SRR995179,0.99294406,0.0070559382
DRR047654,0.9929457,0.007054329
SRR6465484,0.9929165,0.0070834756
SRR6931456,0.99294615,0.007053852
ERR2198011,0.99294615,0.007053852
ERR1971269,0.99294615,0.007053852
ERR107067,0.9929036,0.00709641
ERR209540,0.99294615,0.007053852
ERR1811148,0.99294615,0.007053852
SRR5688135,0.99294615,0.007053852
ERR1313736,0.99294615,0.007053852
ERR1382337,0.99294615,0.007053852
SRR995566,0.99294615,0.007053852
DRR042955,0.99293333,0.007066667
ERR3005953,0.992946,0.0070539713
ERR1558911,0.992669,0.0073310137
ERR1315692,0.99294615,0.007053852
ERR443454,0.99293447,0.0070655346
SRR1949351,0.99294615,0.007053852
ERR1384471,0.99294615,0.007053852
DRR043783,0.99294615,0.007053852
ERR494351,0.992931,0.0070689917
SRR6411835,0.99294615,0.007053852
SRR7453359,0.99294615,0.007053852
SRR5947933,0.992946,0.0070539713
SRR6411800,0.99294615,0.007053852
ERR2309167,0.99294317,0.0070568323
ERR2511730,0.99294615,0.007053852
ERR1384875,0.99294615,0.007053852
SRR920741,0.99294615,0.007053852
ERR1310464,0.99294615,0.007053852
SRR5467543,0.99294615,0.007053852
SRR2145481,0.992946,0.0070539713
ERR719660,0.99294615,0.007053852
SRR3037150,0.99294615,0.007053852
ERR451293,0.99294615,0.007053852
ERR499038,0.99294615,0.007053852
ERR444726,0.992946,0.0070539713
ERR719330,0.99294615,0.007053852
SRR7453444,0.99294615,0.007053852
ERR579586,0.99294615,0.007053852
ERR1383831,0.99294615,0.007053852
ERR1384428,0.99294615,0.007053852
ERR1384856,0.99294615,0.007053852
SRR6931680,0.992941,0.007058978
SRR6264320,0.99294615,0.007053852
SRR6054420,0.99294615,0.007053852
ERR1912950,0.99294615,0.007053852
ERR441099,0.9929457,0.007054329
ERR501255,0.99294615,0.007053852
ERR500691,0.9929461,0.0070539117
SRR3361476,0.99294615,0.007053852
SRR6408870,0.99294543,0.0070545673
ERR719605,0.99294615,0.007053852
SRR1618204,0.99294615,0.007053852
SRR2046655,0.99294615,0.007053852
SRR6264920,0.99294615,0.007053852
SRR5983364,0.99294615,0.007053852
SRR6932126,0.99294615,0.007053852
SRR7453351,0.99294615,0.007053852
ERR1109522,0.9929395,0.007060528
SRR6264119,0.99294615,0.007053852
ERR1759926,0.99294615,0.007053852
ERR1311426,0.99294615,0.007053852
ERR2511833,0.99294615,0.007053852
DRR043768,0.99294615,0.007053852
ERR1314838,0.99294615,0.007053852
SRR6412000,0.99294615,0.007053852
DRR068198,0.992946,0.0070539713
SRR5155964,0.99294615,0.007053852
SRR5724731,0.99294615,0.007053852
ERR441487,0.99294615,0.007053852
SRR3362117,0.99294615,0.007053852
ERR501213,0.99294615,0.007053852
ERR719891,0.99294615,0.007053852
ERR441103,0.9929429,0.0070570707
ERR494369,0.99294484,0.0070551634
ERR1311582,0.99294615,0.007053852
SRR1949296,0.99294615,0.007053852
SRR6408800,0.99294615,0.007053852
SRR3660081,0.99294615,0.007053852
ERR1313424,0.99294615,0.007053852
SRR6451740,0.992946,0.0070539713
SRR6367293,0.9929447,0.0070552826
SRR1660130,0.992946,0.0070539713
ERR2738807,0.99294615,0.007053852
SRR6411841,0.99294615,0.007053852
SRR6054698,0.99294615,0.007053852
ERR1311118,0.99294496,0.007055044
SRR7448542,0.99294615,0.007053852
ERR107192,0.9928811,0.0071188807
SRR1923920,0.99294615,0.007053852
SRR995475,0.99294615,0.007053852
SRR1948904,0.99294615,0.007053852
SRR3053259,0.99294615,0.007053852
SRR3191060,0.99294615,0.007053852
ERR2538479,0.99294615,0.007053852
ERR531914,0.99294615,0.007053852
SRR7453767,0.99294615,0.007053852
ERR1315515,0.99294615,0.007053852
SRR1618029,0.99294615,0.007053852
SRR6264963,0.99294615,0.007053852
ERR1310040,0.99294615,0.007053852
ERR525915,0.99294615,0.007053852
SRR7453698,0.99294615,0.007053852
ERR1315524,0.99294615,0.007053852
SRR2761091,0.99294615,0.007053852
ERR2531895,0.9926411,0.0073589087
SRR2657963,0.99294615,0.007053852
ERR1384233,0.99294615,0.007053852
ERR500249,0.9929461,0.0070539117
SRR2046710,0.992945,0.0070549846
ERR883464,0.99294615,0.007053852
ERR498706,0.99294615,0.007053852
ERR2738644,0.99294615,0.007053852
SRR5643992,0.99294615,0.007053852
ERR525965,0.99294615,0.007053852
SRR2761080,0.99294615,0.007053852
SRR7454108,0.99294615,0.007053852
SRR1145368,0.9929459,0.0070540905
SRR6038237,0.99294615,0.007053852
ERR2739328,0.99294615,0.007053852
ERR441582,0.99294615,0.007053852
SRR2155030,0.99294615,0.007053852
SRR6038185,0.992946,0.0070539713
SRR387938,0.99229,0.00770998
ERR531550,0.99294615,0.007053852
ERR2011854,0.99294615,0.007053852
SRR6444193,0.992946,0.0070539713
SRR6931644,0.99294615,0.007053852
ERR498560,0.99294615,0.007053852
SRR5165854,0.99294615,0.007053852
SRR1704181,0.99294615,0.007053852
SRR6393964,0.9929446,0.007055402
ERR500680,0.9929427,0.007057309
ERR1384337,0.99294615,0.007053852
DRR042004,0.99294096,0.0070590377
ERR441720,0.99294615,0.007053852
SRR6444518,0.9929452,0.0070548058
ERR560601,0.99294615,0.007053852
SRR6028545,0.99294496,0.007055044
ERR1310675,0.99294615,0.007053852
DRR047839,0.9929396,0.0070604086
SRR2143692,0.99294615,0.007053852
ERR2002099,0.99294615,0.007053852
ERR1314320,0.99294615,0.007053852
ERR441316,0.9929461,0.0070539117
SRR6931271,0.99294615,0.007053852
ERR425038,0.99294615,0.007053852
SRR2143762,0.99294615,0.007053852
ERR441271,0.9929458,0.0070542097
SRR6408888,0.99294615,0.007053852
ERR719625,0.99294615,0.007053852
SRR6038351,0.992946,0.0070539713
SRR2143847,0.99294615,0.007053852
ERR2538415,0.99294615,0.007053852
ERR2563736,0.992946,0.0070539713
SRR6264241,0.99294615,0.007053852
SRR1618308,0.99294597,0.007054031
ERR526087,0.99294615,0.007053852
ERR1310460,0.99294615,0.007053852
DRR014363,0.99294615,0.007053852
SRR7449308,0.99294615,0.007053852
SRR3094956,0.99294615,0.007053852
SRR384892,0.99294615,0.007053852
ERR1382293,0.9929461,0.0070539117
SRR7453650,0.99294615,0.007053852
ERR2784692,0.9929459,0.0070540905
ERR499967,0.99294615,0.007053852
ERR500701,0.99294615,0.007053852
ERR719544,0.99294615,0.007053852
SRR6931475,0.99294615,0.007053852
DRR048147,0.99294573,0.0070542693
SRR1623064,0.99294615,0.007053852
SRR7448932,0.9929365,0.007063508
SRR6409260,0.99294615,0.007053852
SRR6393682,0.99294615,0.007053852
ERR441404,0.99294555,0.007054448
SRR919559,0.99294615,0.007053852
SRR2658303,0.99294615,0.007053852
SRR505235,0.992946,0.0070539713
SRR5687912,0.99294615,0.007053852
ERR1713099,0.99294615,0.007053852
SRR7448946,0.9929461,0.0070539117
ERR560580,0.99294615,0.007053852
SRR5165981,0.99294615,0.007053852
ERR444523,0.99294597,0.007054031
SRR1556830,0.992946,0.0070539713
ERR1109543,0.9929074,0.007092595
ERR1311526,0.99294615,0.007053852
SRR6028516,0.99294615,0.007053852
ERR2511546,0.99294615,0.007053852
ERR1960692,0.99294615,0.007053852
ERR1109482,0.9929416,0.007058382
ERR1309996,0.99294615,0.007053852
SRR6365011,0.99294615,0.007053852
SRR7453802,0.99294615,0.007053852
ERR1384249,0.99294615,0.007053852
SRR6932065,0.99294615,0.007053852
SRR986779,0.99294615,0.007053852
SRR6054663,0.992946,0.0070539713
ERR1384348,0.99294615,0.007053852
ERR719848,0.99294615,0.007053852
ERR1311183,0.99294615,0.007053852
DRR047738,0.99294406,0.0070559382
SRR920661,0.99294615,0.007053852
ERR2511375,0.99294615,0.007053852
ERR1310240,0.99294615,0.007053852
SRR6367221,0.9929441,0.0070558786
ERR719924,0.99294615,0.007053852
ERR1811341,0.99294615,0.007053852
ERR531820,0.9929377,0.007062316
ERR2198634,0.99294615,0.007053852
ERR532030,0.99294615,0.007053852
DRR047535,0.9929278,0.0070722103
SRR1299265,0.99294186,0.0070581436
SRR7453310,0.99294615,0.007053852
SRR1950747,0.99294615,0.007053852
SRR6393959,0.99294615,0.007053852
SRR387670,0.9929437,0.007056296
ERR209082,0.99294615,0.007053852
SRR6386070,0.99293983,0.00706017
DRR047707,0.9929448,0.007055223
ERR500616,0.99294615,0.007053852
ERR441968,0.9929459,0.0070540905
SRR5196422,0.99294615,0.007053852
SRR3647789,0.99294615,0.007053852
ERR719566,0.99294615,0.007053852
ERR441768,0.992946,0.0070539713
SRR7448539,0.99294615,0.007053852
SRR6931170,0.99294615,0.007053852
ERR2531916,0.992946,0.0070539713
SRR6444959,0.992946,0.0070539713
ERR498896,0.99294615,0.007053852
DRR048260,0.99294376,0.0070562363
DRR030570,0.99294615,0.007053852
SRR7453891,0.99294615,0.007053852
SRR3503344,0.992946,0.0070539713
SRR2010446,0.99294174,0.007058263
DRR044358,0.9929459,0.0070540905
SRR1631388,0.99294615,0.007053852
ERR499978,0.99294573,0.0070542693
SRR6931438,0.99294615,0.007053852
ERR499179,0.99294615,0.007053852
SRR6239887,0.99294543,0.0070545673
SRR3503312,0.99294615,0.007053852
ERR1383191,0.99294615,0.007053852
ERR1759930,0.99294615,0.007053852
ERR522581,0.9929457,0.007054329
ERR2511804,0.99294615,0.007053852
ERR501082,0.99294615,0.007053852
ERR1315744,0.99294615,0.007053852
SRR7453397,0.99294615,0.007053852
SRR3361679,0.99294615,0.007053852
ERR720183,0.99294615,0.007053852
SRR505237,0.99294615,0.007053852
SRR7453700,0.99294615,0.007053852
ERR499750,0.99294615,0.007053852
SRR5520108,0.99294615,0.007053852
ERR368858,0.9929459,0.0070540905
DRR048018,0.99294543,0.0070545673
SRR6444803,0.9929459,0.0070540905
SRR1617865,0.99294615,0.007053852
SRR3503352,0.99294615,0.007053852
SRR5178144,0.99294615,0.007053852
SRR6408691,0.99294615,0.007053852
ERR209817,0.99294615,0.007053852
ERR1385298,0.99294615,0.007053852
ERR139535,0.99293596,0.0070640445
DRR047720,0.99294436,0.00705564
DRR047704,0.9929424,0.007057607
ERR1759974,0.99294615,0.007053852
SRR6265102,0.99294615,0.007053852
ERR2849273,0.9929458,0.0070542097
ERR579430,0.99294615,0.007053852
SRR3361695,0.99294615,0.007053852
ERR368913,0.99294615,0.007053852
ERR1310047,0.99294615,0.007053852
DRR029209,0.9929451,0.007054925
ERR139053,0.99294615,0.007053852
ERR2011950,0.99294615,0.007053852
SRR995492,0.99294615,0.007053852
ERR499907,0.99294615,0.007053852
SRR5467955,0.99294615,0.007053852
SRR6444608,0.99294615,0.007053852
SRR3503325,0.99294,0.0070599914
DRR068117,0.99294615,0.007053852
SRR5156093,0.9929457,0.007054329
SRR6931713,0.99294615,0.007053852
ERR2784674,0.99294597,0.007054031
ERR2738900,0.99294615,0.007053852
DRR050834,0.992946,0.0070539713
SRR6409021,0.992946,0.0070539713
SRR6444307,0.99294615,0.007053852
ERR2739291,0.99290967,0.00709033
SRR921100,0.99294615,0.007053852
ERR1759898,0.99294615,0.007053852
SRR6054561,0.9929458,0.0070542097
ERR983886,0.99294615,0.007053852
ERR2538430,0.99294615,0.007053852
ERR2738786,0.99294615,0.007053852
SRR995141,0.99294424,0.0070557594
SRR6028164,0.99294615,0.007053852
SRR994794,0.99294615,0.007053852
SRR2145605,0.99294615,0.007053852
SRR6932458,0.99294615,0.007053852
SRR388011,0.99286056,0.0071394444
SRR2046587,0.99289274,0.007107258
ERR1384679,0.99294615,0.007053852
SRR6264797,0.99294406,0.0070559382
DRR047483,0.99294496,0.007055044
ERR522105,0.99294615,0.007053852
SRR388034,0.99294615,0.007053852
SRR6265432,0.99294615,0.007053852
SRR3933907,0.99294615,0.007053852
SRR3095168,0.99294615,0.007053852
SRR995309,0.99294615,0.007053852
SRR3094687,0.99294615,0.007053852
ERR500291,0.99294615,0.007053852
SRR6444592,0.9929457,0.007054329
SRR7449352,0.99294615,0.007053852
SRR996349,0.99294615,0.007053852
ERR499658,0.99294615,0.007053852
ERR2511951,0.99294615,0.007053852
ERR720127,0.99294615,0.007053852
SRR1617770,0.99294615,0.007053852
ERR1382342,0.99294615,0.007053852
ERR1971173,0.99294615,0.007053852
ERR1315012,0.99294615,0.007053852
SRR8356292,0.99294615,0.007053852
ERR1598985,0.9929459,0.0070540905
SRR5156044,0.99294615,0.007053852
SRR5165815,0.99294615,0.007053852
ERR1311644,0.99294615,0.007053852
ERR499755,0.99294615,0.007053852
SRR3094975,0.99294615,0.007053852
ERR1328344,0.99294615,0.007053852
SRR2761269,0.99294615,0.007053852
ERR531525,0.99294615,0.007053852
ERR720125,0.99294615,0.007053852
ERR520676,0.9928945,0.0071055293
SRR1633134,0.99294615,0.007053852
ERR719723,0.99294615,0.007053852
ERR522346,0.99293065,0.0070693493
SRR5869031,0.99294615,0.007053852
ERR531905,0.9929403,0.0070596933
ERR368866,0.99294615,0.007053852
ERR1383707,0.99294615,0.007053852
ERR561535,0.99294615,0.007053852
SRR6028492,0.992946,0.0070539713
ERR719050,0.99294615,0.007053852
SRR3503241,0.99294573,0.0070542693
ERR1111221,0.99294615,0.007053852
ERR522289,0.99294615,0.007053852
ERR883392,0.99294615,0.007053852
ERR500507,0.99294615,0.007053852
SRR6411742,0.99294615,0.007053852
SRR1660240,0.992946,0.0070539713
ERR520689,0.99294615,0.007053852
SRR1299238,0.9929169,0.007083118
ERR500414,0.99294615,0.007053852
ERR1382945,0.99294615,0.007053852
ERR867328,0.9929457,0.007054329
SRR1949182,0.99294615,0.007053852
ERR1960734,0.99294615,0.007053852
ERR525690,0.99294615,0.007053852
ERR1311332,0.99294615,0.007053852
ERR2538436,0.99294615,0.007053852
SRR7453648,0.99294615,0.007053852
SRR3037197,0.99294615,0.007053852
ERR501321,0.99294615,0.007053852
ERR139064,0.99294615,0.007053852
SRR346867,0.9928902,0.007109821
SRR5415580,0.99294615,0.007053852
SRR5699356,0.99294615,0.007053852
ERR107139,0.9928806,0.007119417
ERR1313486,0.99294615,0.007053852
SRR6264291,0.9929459,0.0070540905
SRR1618138,0.99294615,0.007053852
SRR5869639,0.99294615,0.007053852
SRR3095126,0.99294615,0.007053852
SRR6411848,0.99294525,0.007054746
SRR921144,0.99294615,0.007053852
ERR1310076,0.99294615,0.007053852
SRR5178125,0.99294615,0.007053852
SRR6874301,0.9928311,0.007168889
SRR995080,0.99294615,0.007053852
ERR1913089,0.99294615,0.007053852
SRR2761256,0.99294615,0.007053852
SRR1922984,0.9929027,0.007097304
ERR2624800,0.99294615,0.007053852
SRR5699364,0.99294615,0.007053852
ERR209872,0.99294615,0.007053852
SRR1922557,0.99294615,0.007053852
SRR995603,0.99294615,0.007053852
DRR048110,0.9929459,0.0070540905
SRR3951204,0.99281347,0.007186532
ERR1109454,0.992946,0.0070539713
SRR6054681,0.99294615,0.007053852
ERR1310367,0.99293995,0.007060051
DRR018684,0.9929311,0.0070688725
ERR522335,0.99294615,0.007053852
ERR1384627,0.99294615,0.007053852
SRR3501959,0.99294615,0.007053852
ERR867137,0.9929453,0.0070546865
ERR1384374,0.99294615,0.007053852
ERR719510,0.99294615,0.007053852
DRR042888,0.99292696,0.007073045
ERR1383466,0.99294615,0.007053852
SRR3938019,0.9929415,0.0070585012
SRR388081,0.99294615,0.007053852
SRR3361675,0.99294615,0.007053852
SRR3201875,0.99294615,0.007053852
SRR7453344,0.99294615,0.007053852
ERR1310282,0.99294615,0.007053852
ERR2511686,0.992946,0.0070539713
SRR5178104,0.99294615,0.007053852
SRR346828,0.99291337,0.0070866346
SRR6264936,0.99294615,0.007053852
ERR1913063,0.992946,0.0070539713
SRR1923925,0.99294615,0.007053852
SRR6443913,0.9929458,0.0070542097
SRR2046653,0.99294615,0.007053852
SRR5868842,0.99294615,0.007053852
SRR2658797,0.99294615,0.007053852
SRR995474,0.99294615,0.007053852
ERR451211,0.99294615,0.007053852
ERR441208,0.9929458,0.0070542097
DRR044319,0.99294406,0.0070559382
SRR6436930,0.9929408,0.0070592165
SRR3361748,0.99294615,0.007053852
ERR1109588,0.9929458,0.0070542097
SRR6931688,0.99294615,0.007053852
ERR522450,0.99294615,0.007053852
ERR2247327,0.99294615,0.007053852
ERR1310823,0.99294615,0.007053852
SRR1632992,0.99294615,0.007053852
SRR6394153,0.99294597,0.007054031
ERR444375,0.99294615,0.007053852
SRR7449205,0.99294615,0.007053852
SRR1949349,0.99294615,0.007053852
ERR2739315,0.99294615,0.007053852
SRR7448549,0.9929459,0.0070540905
SRR505267,0.99294615,0.007053852
SRR5576441,0.99291205,0.007087946
ERR1111269,0.99294615,0.007053852
SRR5156087,0.99294615,0.007053852
ERR1383773,0.99294615,0.007053852
SRR1581160,0.99294615,0.007053852
ERR1311388,0.99294543,0.0070545673
ERR1383973,0.99294615,0.007053852
ERR1382826,0.99294615,0.007053852
SRR2010335,0.99294615,0.007053852
SRR2010482,0.99294543,0.0070545673
SRR2145457,0.99294615,0.007053852
SRR1822486,0.99294615,0.007053852
DRR047516,0.99294615,0.007053852
SRR6412184,0.99294615,0.007053852
DRR018697,0.99287295,0.0071270466
ERR500056,0.99294615,0.007053852
SRR5155796,0.99294615,0.007053852
ERR2738681,0.99294615,0.007053852
SRR7453915,0.99294615,0.007053852
DRR050776,0.99294454,0.0070554614
ERR1310250,0.9929457,0.007054329
SRR6412197,0.99294615,0.007053852
ERR1809143,0.99294615,0.007053852
ERR443630,0.99294615,0.007053852
SRR8356360,0.99294555,0.007054448
ERR209825,0.99294615,0.007053852
DRR047466,0.9929451,0.007054925
SRR6408602,0.99294615,0.007053852
ERR209254,0.99294615,0.007053852
ERR501392,0.99294615,0.007053852
ERR2511299,0.99294615,0.007053852
SRR1949195,0.99294615,0.007053852
ERR1309890,0.99294615,0.007053852
SRR387984,0.99294615,0.007053852
ERR1383226,0.99294615,0.007053852
ERR209686,0.99294615,0.007053852
ERR531684,0.9929453,0.0070546865
SRR6414204,0.9929406,0.0070593953
ERR1385475,0.99294615,0.007053852
ERR1384977,0.99240893,0.0075910687
DRR042882,0.99294275,0.0070572495
SRR1949142,0.99294615,0.007053852
SRR5178143,0.99294615,0.007053852
ERR1311313,0.99294597,0.007054031
ERR1314569,0.99294615,0.007053852
DRR048050,0.9929451,0.007054925
SRR6239866,0.99294615,0.007053852
DRR048275,0.992946,0.0070539713
ERR1382580,0.99294615,0.007053852
DRR047408,0.9929452,0.0070548058
ERR532254,0.99293375,0.00706625
SRR6444474,0.9929446,0.007055402
ERR209232,0.99294615,0.007053852
ERR2511255,0.99294615,0.007053852
SRR1633166,0.99294615,0.007053852
SRR995629,0.99294615,0.007053852
SRR505248,0.99294615,0.007053852
SRR1949037,0.99294615,0.007053852
SRR996786,0.99294615,0.007053852
SRR6931610,0.99294615,0.007053852
SRR6444082,0.99294615,0.007053852
DRR014345,0.99294615,0.007053852
ERR365980,0.99294615,0.007053852
SRR6365025,0.99294615,0.007053852
SRR2086951,0.99294615,0.007053852
ERR1314678,0.99294615,0.007053852
ERR1398262,0.99294615,0.007053852
ERR1309662,0.99294597,0.007054031
SRR3647803,0.99294615,0.007053852
SRR1618064,0.99294615,0.007053852
DRR047663,0.99294376,0.0070562363
ERR365835,0.992946,0.0070539713
DRR042949,0.9929458,0.0070542097
SRR3094833,0.99294615,0.007053852
DRR018388,0.9929393,0.0070607066
SRR3503370,0.9927676,0.0072324276
SRR6444023,0.9929458,0.0070542097
DRR041918,0.99294394,0.0070560575
SRR997018,0.99294615,0.007053852
ERR522602,0.9929005,0.0070995092
ERR1382810,0.99294615,0.007053852
ERR1310234,0.99294615,0.007053852
SRR6444322,0.9929457,0.007054329
ERR1313340,0.99294615,0.007053852
ERR1382959,0.99294615,0.007053852
ERR1310377,0.99294615,0.007053852
ERR2739303,0.99294615,0.007053852
SRR6264713,0.992946,0.0070539713
ERR1960819,0.99294615,0.007053852
ERR866907,0.9929434,0.007056594
ERR866900,0.9929453,0.0070546865
ERR1398236,0.99294615,0.007053852
SRR1617794,0.99294615,0.007053852
SRR2658274,0.99294615,0.007053852
ERR443617,0.99294615,0.007053852
SRR5699528,0.99294615,0.007053852
SRR3647747,0.99294615,0.007053852
SRR5699123,0.99294615,0.007053852
ERR866842,0.99294615,0.007053852
ERR719760,0.99294615,0.007053852
ERR1383350,0.99294615,0.007053852
ERR1309907,0.99294615,0.007053852
ERR1913163,0.9929457,0.007054329
ERR209174,0.99294615,0.007053852
ERR1310767,0.99294615,0.007053852
ERR522673,0.9929436,0.007056415
SRR1556826,0.99294436,0.00705564
SRR6264779,0.99294615,0.007053852
DRR047573,0.9929427,0.007057309
DRR047632,0.99291074,0.0070892572
ERR1382633,0.99294615,0.007053852
SRR996538,0.99294615,0.007053852
SRR5165993,0.99294615,0.007053852
SRR5156102,0.99294615,0.007053852
SRR935509,0.99294615,0.007053852
SRR6028574,0.9929456,0.0070543885
DRR043832,0.99294615,0.007053852
ERR1314979,0.99294615,0.007053852
SRR8356386,0.99294615,0.007053852
SRR919853,0.99294615,0.007053852
ERR500519,0.99294615,0.007053852
ERR441737,0.992946,0.0070539713
ERR1314411,0.99294615,0.007053852
SRR3361607,0.99294615,0.007053852
SRR5467874,0.9929025,0.0070974827
SRR2086762,0.99294615,0.007053852
SRR6931731,0.99294615,0.007053852
DRR044288,0.9929457,0.007054329
ERR1913044,0.99294555,0.007054448
ERR1109561,0.9929093,0.0070906878
SRR6932070,0.99294615,0.007053852
SRR2980439,0.99294615,0.007053852
DRR044083,0.99294174,0.007058263
SRR3419458,0.99294615,0.007053852
ERR719633,0.99294615,0.007053852
ERR499026,0.99294615,0.007053852
ERR451363,0.99294615,0.007053852
ERR2014711,0.99294615,0.007053852
SRR3362294,0.99294615,0.007053852
SRR1618241,0.99294615,0.007053852
ERR1384918,0.99294615,0.007053852
DRR044148,0.99293315,0.007066846
SRR3647863,0.99294615,0.007053852
ERR1385426,0.99294615,0.007053852
SRR3647783,0.99294615,0.007053852
SRR2657980,0.992946,0.0070539713
ERR1311046,0.99294615,0.007053852
ERR107174,0.9929131,0.007086873
DRR044199,0.9929242,0.0070757866
DRR044309,0.99294615,0.007053852
ERR525792,0.99294615,0.007053852
SRR6038498,0.99294615,0.007053852
SRR3951011,0.99294615,0.007053852
SRR995109,0.99294615,0.007053852
SRR6413909,0.9929385,0.0070614815
ERR2511264,0.99294615,0.007053852
ERR1960757,0.99294615,0.007053852
ERR1109398,0.9929453,0.0070546865
SRR1923801,0.99294615,0.007053852
SRR6028420,0.992946,0.0070539713
ERR579583,0.99294615,0.007053852
SRR3419452,0.99294615,0.007053852
SRR7453683,0.99294615,0.007053852
ERR522595,0.99293965,0.007060349
ERR2738584,0.99294615,0.007053852
ERR2002056,0.99294615,0.007053852
SRR2163527,0.9925457,0.007454276
ERR2198080,0.99294615,0.007053852
DRR024043,0.99294615,0.007053852
ERR1383674,0.99294615,0.007053852
ERR579590,0.99294615,0.007053852
ERR1759958,0.99294615,0.007053852
SRR2761307,0.99294615,0.007053852
SRR1949273,0.99294615,0.007053852
ERR139279,0.99292487,0.007075131
