,root:Engineered,root:Environmental,root:Host-associated
SRR1767190,0.0035741879,0.976033,0.020392869
ERR2002045,0.0016112347,0.0036622323,0.9947265
ERR1428894,0.0016531444,0.0036486336,0.99469817
ERR1897697,0.0043753,0.12229661,0.8733281
SRR6975936,0.0035745376,0.97602975,0.020395678
SRR3361489,0.001641589,0.0036365965,0.9947218
ERR1589343,0.0035742335,0.97603285,0.020392958
ERR1383261,0.001774931,0.003522801,0.9947023
ERR538915,0.0035741879,0.976033,0.020392869
ERR1691701,0.0016494195,0.003633684,0.99471694
SRR2981505,0.014391267,0.8488059,0.13680291
ERR2511858,0.0017503677,0.0035493013,0.9947003
SRR5178978,0.0035741879,0.976033,0.020392869
SRR5155846,0.0016207123,0.0036533629,0.9947259
SRR6670442,0.001684317,0.0036416985,0.99467397
ERR2739089,0.0018891891,0.0034420625,0.9946688
ERR500742,0.0017466061,0.0035562848,0.9946971
ERR1905587,0.0017666264,0.003501388,0.994732
SRR6932220,0.0016089827,0.003662808,0.99472827
ERR1331801,0.0017001289,0.0035814676,0.99471843
ERR531516,0.0016408343,0.003631944,0.9947272
ERR1194528,0.0016995011,0.0035767187,0.9947238
ERR2738689,0.0017564308,0.0035828382,0.9946608
ERR514693,0.0016300922,0.0036535042,0.99471647
SRR2058000,0.0035741879,0.976033,0.020392869
SRR5156137,0.0017136583,0.0036045362,0.9946818
ERR1263363,0.0016334145,0.0036538683,0.9947127
SRR5181133,0.0035741879,0.976033,0.020392869
SRR3884236,0.0035743741,0.9760317,0.020393915
ERR2511127,0.0016941507,0.0036012789,0.99470454
ERR924206,0.0017928754,0.0035454459,0.99466175
SRR6411671,0.001610351,0.003661025,0.9947286
ERR867516,0.0016755013,0.0036042016,0.99472034
ERR1263509,0.001630123,0.003652652,0.9947173
ERR2738747,0.0016720226,0.0036284125,0.9946996
SRR8609418,0.004341038,0.121432275,0.8742267
SRR8605824,0.0016790451,0.0038196838,0.99450123
ERR908080,0.0016914388,0.0036081912,0.99470043
SRR2559608,0.0045149988,0.9671245,0.028360458
ERR327993,0.0091724675,0.33990481,0.6509227
SRR5643992,0.0016118304,0.0036620442,0.9947261
ERR1897710,0.0035752226,0.9760237,0.020401169
SRR1623097,0.0035905356,0.97588503,0.020524405
ERR106989,0.0018751639,0.0034614427,0.99466336
SRR980666,0.0016523916,0.0036404326,0.99470717
ERR1624676,0.0016224406,0.0036567743,0.9947208
ERR1583429,0.0035752596,0.976024,0.020400772
ERR1523213,0.0016354407,0.0037274107,0.9946372
SRR5467758,0.0016428694,0.0036406026,0.9947166
SRR5590587,0.0035741879,0.976033,0.020392869
ERR522523,0.0016700221,0.003614555,0.9947154
SRR1647937,0.0035745047,0.9760301,0.02039536
SRR1231575,0.0016201528,0.0036502266,0.99472964
ERR579761,0.0016663594,0.0036119213,0.9947218
SRR1623151,0.0036302241,0.9755249,0.020844853
SRR5983295,0.001738695,0.0035473283,0.99471396
ERR2003128,0.001613929,0.0036615338,0.9947246
SRR5396125,0.0035888844,0.9759001,0.020511085
SRR4300276,0.0035746088,0.9760292,0.020396248
SRR4826083,0.0035790612,0.975989,0.020431953
SRR6309300,0.0016319252,0.003657222,0.9947108
ERR1583492,0.0035741879,0.976033,0.020392869
SRR8605485,0.0016108016,0.0036649562,0.9947242
ERR719862,0.0017551389,0.0035352444,0.9947096
ERR209158,0.001707216,0.00357292,0.99471986
SRR1948820,0.0017049747,0.003613254,0.9946818
SRR5156136,0.001645768,0.003632634,0.99472165
SRR6408717,0.0016239786,0.003648113,0.9947279
SRR5688019,0.0016192902,0.0036543577,0.99472636
SRR6148016,0.0035742128,0.97603273,0.020393057
ERR2854506,0.0016286349,0.0036499929,0.9947214
SRR5699202,0.0016154223,0.0036569631,0.9947277
ERR1383991,0.0016398838,0.0036362607,0.9947239
SRR3098328,0.0035742011,0.97603285,0.020392973
ERR1582272,0.0035742442,0.9760325,0.02039328
SRR505257,0.001660481,0.0036111032,0.9947284
SRR1767189,0.0029517086,0.0074884193,0.9895599
ERR1548849,0.0017670754,0.003734308,0.99449867
ERR833437,0.0035741879,0.976033,0.020392869
SRR6038220,0.0016933855,0.0035823765,0.9947242
ERR1522320,0.00172103,0.0036460606,0.99463296
SRR7610920,0.0035755888,0.97602034,0.020404125
ERR1314418,0.0017310551,0.003576444,0.9946925
ERR531510,0.0016902061,0.003589452,0.99472034
SRR6414359,0.0016105145,0.0036615152,0.994728
SRR7663432,0.003580151,0.97601616,0.020403706
ERR1256380,0.0016361497,0.0036426873,0.9947212
SRR1200787,0.0035741879,0.976033,0.020392869
SRR1460656,0.0035741879,0.976033,0.020392869
SRR1818139,0.003574181,0.976033,0.020392794
SRR6038500,0.0017961961,0.0035056123,0.99469817
ERR441237,0.0016096665,0.0036620642,0.99472827
ERR525917,0.0016654811,0.003611533,0.99472296
SRR5786409,0.013208535,0.8534857,0.13330573
SRR5178561,0.0035741879,0.976033,0.020392869
ERR444576,0.0017403153,0.0035383822,0.9947213
SRR5467789,0.0016164915,0.0036570476,0.9947265
SRR3633470,0.0035743585,0.9760321,0.020393612
SRR1119213,0.0035741879,0.976033,0.020392869
SRR2924542,0.0016655527,0.0036142003,0.9947202
SRR997099,0.0016828433,0.0037369032,0.9945802
SRR1602731,0.0035743362,0.9760325,0.020393183
SRR6056036,0.0035742207,0.9760326,0.020393118
ERR1383941,0.001689013,0.003622346,0.99468863
SRR8608191,0.099097274,0.17312339,0.7277794
ERR1522582,0.012543477,0.041529477,0.9459271
ERR2043426,0.003574135,0.9760334,0.020392453
SRR5644027,0.0016304164,0.003658834,0.9947108
SRR5823624,0.0016392582,0.0036493016,0.9947114
SRR5150220,0.0035741958,0.97603285,0.020392923
SRR1617750,0.0016106036,0.0036613198,0.99472815
DRR043918,0.0016353155,0.0036399153,0.9947247
SRR656669,0.0035741879,0.976033,0.020392869
ERR1315710,0.0026542442,0.003742017,0.99360377
ERR1201225,0.0016678106,0.0036124205,0.99471974
ERR1135198,0.0016388223,0.003636375,0.9947248
SRR6931190,0.0016513009,0.0036210583,0.9947277
ERR365869,0.0016903839,0.0035927782,0.9947168
ERR500566,0.0016719381,0.0036597245,0.9946683
ERR1811132,0.0017035529,0.0035689224,0.99472755
ERR1298289,0.0016248235,0.0036582982,0.99471694
SRR7454079,0.0016351347,0.0036553345,0.9947095
SRR7663483,0.0035765427,0.97601163,0.020411797
SRR1617925,0.0016151745,0.0036609273,0.9947239
ERR1135369,0.0017521908,0.003553686,0.9946942
SRR8605403,0.0016532845,0.003782252,0.9945644
SRR7449381,0.0016830226,0.003633691,0.9946833
SRR944501,0.006938024,0.0023766088,0.9906854
SRR8610845,0.21759522,0.041683823,0.7407209
SRR6931203,0.0016304193,0.003647895,0.99472165
SRR1660104,0.0016182302,0.0036545368,0.9947272
SRR2006389,0.0016407713,0.0036332458,0.994726
ERR923975,0.0036476536,0.97536623,0.020986024
ERR1522974,0.0017722581,0.0035024462,0.9947253
SRR1952945,0.0035742938,0.9760321,0.020393651
SRR3381562,0.0016192688,0.0036523999,0.9947284
ERR441863,0.0016126427,0.0036586365,0.99472874
ERR1691826,0.0017401546,0.003535475,0.99472433
SRR1747672,0.0035741879,0.976033,0.020392869
ERR1311338,0.0016806583,0.0035991245,0.9947202
SRR5527156,0.0035741879,0.976033,0.020392869
SRR2984163,0.003574267,0.97603226,0.020393495
ERR2043555,0.0035741949,0.976033,0.020392785
SRR606803,0.01356658,0.8476369,0.13879651
ERR500645,0.0016111329,0.0036621948,0.9947267
ERR1310144,0.0016316554,0.0036466068,0.9947218
ERR1582727,0.003574191,0.97603285,0.020392884
ERR2188016,0.0016089211,0.003663933,0.9947272
ERR1311048,0.0016668525,0.0036214972,0.99471164
SRR1660111,0.001647056,0.0036309035,0.994722
ERR1513373,0.001796533,0.0036872097,0.9945162
ERR2836043,0.0016300568,0.0036579974,0.994712
SRR6412107,0.0019775713,0.0038091028,0.9942133
SRR408550,0.001656957,0.0036186262,0.99472433
ERR441233,0.0016113217,0.0036607173,0.994728
ERR543286,0.003574191,0.97603285,0.02039289
SRR2010262,0.001610569,0.003662308,0.9947271
ERR1690733,0.001640129,0.0036333376,0.9947265
ERR2495374,0.0016955296,0.0035813719,0.9947231
ERR526077,0.0016521529,0.0036288018,0.994719
ERR1256214,0.0016371452,0.0036390496,0.9947238
DRR047534,0.0016200951,0.0036553028,0.9947246
SRR8611214,0.0028343278,0.007140526,0.99002516
SRR4827083,0.0035806408,0.97597516,0.020444196
ERR500146,0.0016146502,0.003658099,0.9947273
ERR1383956,0.0016945478,0.0035925687,0.9947129
ERR1582702,0.0035763795,0.97601366,0.020410018
SRR7145465,0.0035742132,0.97603285,0.020392938
SRR4826018,0.0035814778,0.97596735,0.020451272
SRR1660236,0.0016189273,0.0036594425,0.99472165
ERR2560682,0.0016227823,0.00365753,0.9947196
ERR2233531,0.001676446,0.0036416876,0.9946819
SRR3589598,0.003576036,0.9760163,0.020407714
SRR5001998,0.0035788314,0.9759915,0.020429682
ERR1691265,0.0016776548,0.0035912865,0.99473107
SRR6054645,0.001651895,0.003632615,0.9947155
SRR1823071,0.0016269598,0.0036483759,0.9947247
ERR658210,0.0035741879,0.976033,0.020392869
SRR3884382,0.0035743192,0.9760321,0.020393636
SRR1632988,0.0016085382,0.0036629192,0.9947285
ERR1905780,0.0016098643,0.003661507,0.9947286
ERR924217,0.0017617035,0.0035081196,0.9947301
SRR6511265,0.0035744782,0.97603035,0.020395165
ERR1310721,0.0016187038,0.0036565512,0.9947247
SRR2897741,0.001695447,0.0036389218,0.9946656
SRR3053361,0.001773681,0.003509555,0.9947168
SRR5915700,0.0035741879,0.976033,0.020392869
ERR1897329,0.0035742326,0.9760326,0.020393137
ERR1385110,0.0017361339,0.0035505092,0.99471337
SRR5870282,0.009126924,0.030305369,0.9605677
SRR5083163,0.0016623719,0.0036483265,0.99468935
SRR3741981,0.0035741879,0.976033,0.020392869
SRR6054462,0.0016816119,0.0036040975,0.9947143
ERR501269,0.0016091944,0.0036630474,0.9947278
SRR5188853,0.0016441772,0.0036521282,0.9947037
ERR525826,0.0016732274,0.0036003247,0.9947265
SRR7453420,0.0016554958,0.0036515666,0.994693
ERR522439,0.0016887755,0.0035870327,0.9947242
SRR976717,0.0035742822,0.9760326,0.020393034
ERR1701260,0.0016085596,0.003662914,0.9947285
SRR5457592,0.0035741879,0.976033,0.020392869
ERR1511887,0.0017485858,0.00370664,0.99454474
SRR7901922,0.0016085382,0.0036629192,0.9947285
SRR4785146,0.0035757492,0.97601897,0.020405186
ERR2168959,0.0035741879,0.976033,0.020392869
ERR1690914,0.0016578977,0.0036134266,0.99472874
ERR1255990,0.0016105528,0.0036619045,0.99472755
SRR5824011,0.0016438421,0.0036456548,0.99471056
SRR2658801,0.0016134484,0.0036599424,0.9947266
SRR1784213,0.0035741879,0.976033,0.020392869
SRR2897030,0.0016452854,0.0036353823,0.99471927
SRR2026414,0.003574267,0.97603226,0.020393489
ERR2510962,0.0017117884,0.0035854182,0.99470276
SRR994455,0.0016232248,0.0036497419,0.9947271
SRR5165964,0.0016121126,0.0036607645,0.9947271
SRR1994764,0.0040660067,0.9714751,0.024458775
SRR5110004,0.0035741879,0.976033,0.020392869
ERR209704,0.0016705507,0.0036090037,0.99472046
SRR5687953,0.0016144753,0.0036610656,0.99472445
ERR441637,0.0016220723,0.003649621,0.99472827
ERR1226201,0.0016152936,0.0036604921,0.9947242
ERR209523,0.0017182506,0.0035779567,0.9947038
ERR469652,0.0018317668,0.0034863178,0.9946819
SRR8611140,0.008676235,0.06596056,0.9253632
SRR4415454,0.0035741879,0.976033,0.020392869
SRR640750,0.0035741879,0.976033,0.020392869
ERR1594148,0.77048314,0.014337463,0.21517937
ERR2511502,0.0016489472,0.003631587,0.9947195
ERR1760090,0.0016163854,0.0036603056,0.9947233
SRR2821200,0.0035742903,0.9760321,0.020393573
SRR3884129,0.003574191,0.97603285,0.020392884
SRR2043654,0.0035741879,0.976033,0.020392869
SRR2010304,0.001662651,0.0036156948,0.99472165
SRR2658758,0.0016222895,0.0036500662,0.9947277
SRR559242,0.0035741879,0.976033,0.020392869
SRR1067539,0.0035741879,0.976033,0.020392869
ERR1135762,0.001671407,0.003645303,0.9946833
DRR043104,0.001625674,0.0036491433,0.99472517
ERR500433,0.0016187946,0.0036590532,0.9947221
SRR2168189,0.0035741879,0.976033,0.020392869
SRR7448837,0.0017447731,0.0035885738,0.9946667
ERR1297714,0.0016719551,0.0036077932,0.9947202
SRR943925,0.0035742372,0.9760325,0.020393226
ERR2808648,0.8282928,0.040681675,0.13102552
ERR1690792,0.0016935753,0.0035754107,0.99473095
SRR632489,0.0035741879,0.976033,0.020392869
ERR2210883,0.002128696,0.0032404675,0.9946308
SRR5916586,0.0035741879,0.976033,0.020392869
SRR5313416,0.0035741879,0.976033,0.020392869
ERR1523790,0.0018786915,0.0039142244,0.994207
ERR1256926,0.0017560999,0.003537111,0.9947068
SRR8609850,0.006880258,0.020505764,0.972614
ERR531527,0.0016494968,0.0036269054,0.9947237
ERR1745154,0.0016085596,0.0036629017,0.9947285
SRR1047525,0.003574191,0.97603285,0.02039288
ERR441244,0.0016162888,0.00365581,0.9947279
DRR047762,0.001634636,0.003639586,0.99472576
ERR1725542,0.0016173305,0.0036703444,0.99471235
SRR6291459,0.0016324407,0.0036531705,0.9947143
ERR1382711,0.0016834525,0.00360024,0.99471635
SRR4785148,0.0035741879,0.976033,0.020392869
SRR5914999,0.0035742705,0.97603273,0.020393014
ERR1428939,0.0016551391,0.003649462,0.99469537
SRR5450589,0.77475846,0.0835763,0.14166522
SRR7556673,0.0017638904,0.0035772899,0.99465877
SRR2135688,0.003574315,0.97603184,0.02039388
ERR1716701,0.0035741879,0.976033,0.020392869
ERR2538400,0.0016280387,0.0036637683,0.9947082
ERR1382723,0.0016538807,0.0036251699,0.99472094
ERR2495262,0.0016705941,0.0036072307,0.9947221
ERR2014712,0.0016484073,0.0036382133,0.99471337
ERR1689319,0.0016195454,0.003654815,0.99472564
ERR1512140,0.0016523608,0.0036462382,0.9947014
SRR6412073,0.0016154948,0.0036558476,0.9947286
ERR1522651,0.005865556,0.016839504,0.9772949
ERR1897292,0.0035753737,0.97602254,0.020402176
ERR543872,0.0035741879,0.976033,0.020392869
DRR044207,0.0016140923,0.0036579617,0.9947279
ERR1523076,0.0019809091,0.0043079117,0.99371123
SRR6511283,0.003574191,0.97603285,0.020392884
ERR1523047,0.0021660107,0.005050119,0.9927839
SRR2761408,0.0016744068,0.00359647,0.9947291
SRR8610945,0.0065772976,0.021001322,0.9724214
SRR5178675,0.0035741995,0.97603285,0.02039289
DRR043124,0.0016250962,0.0036500073,0.9947249
ERR1533374,0.0017325326,0.0036426003,0.9946248
SRR3194361,0.013567024,0.8476298,0.13880315
SRR7454063,0.0016789718,0.0036034237,0.99471766
SRR3096247,0.0036238036,0.9756448,0.02073131
SRR5786382,0.0035742146,0.97603285,0.020392913
SRR996563,0.0016399099,0.003659303,0.9947008
ERR2511313,0.0016609129,0.0036228232,0.9947162
SRR2821176,0.003575548,0.9760232,0.020401208
SRR1949105,0.0016326993,0.0036562763,0.99471104
ERR924022,0.0018350167,0.0034956955,0.99466926
ERR1725424,0.0017024496,0.0035948402,0.99470264
SRR5178808,0.0035741879,0.976033,0.020392869
SRR944423,0.0018600603,0.0034489413,0.99469095
SRR6309245,0.0016265842,0.0036564239,0.99471706
ERR1844310,0.0035758726,0.976035,0.020389186
SRR5240853,0.0035741879,0.976033,0.020392869
ERR2511231,0.0016692078,0.0036152776,0.9947155
SRR388053,0.0016191608,0.003659989,0.9947208
ERR719646,0.0016640179,0.003617446,0.99471855
ERR1689563,0.0016622194,0.003608386,0.99472946
ERR675296,0.0016091589,0.003662759,0.99472815
ERR996139,0.0016127187,0.0036600982,0.9947272
ERR209484,0.0016393781,0.0036523384,0.9947083
DRR014355,0.0016264973,0.003648395,0.99472505
ERR451143,0.0016282754,0.0036583093,0.99471337
ERR1428642,0.0016490784,0.0036529019,0.99469805
SRR1704197,0.0016953859,0.0036073881,0.9946972
ERR833455,0.0035773881,0.976004,0.020418597
SRR6444042,0.001675674,0.0036063113,0.994718
SRR6413948,0.0016138993,0.0036585429,0.99472755
SRR1461054,0.0017139342,0.0035735718,0.9947125
ERR2784665,0.0017118612,0.0035648644,0.9947233
SRR4414476,0.0035741879,0.976033,0.020392869
ERR1249555,0.0065760864,0.019282648,0.97414124
ERR2560676,0.0017195459,0.003601095,0.99467933
ERR1582557,0.0035754042,0.9760243,0.020400282
SRR1145357,0.0016223438,0.0036527286,0.9947249
ERR1382536,0.0016648945,0.003624913,0.9947102
ERR1103065,0.0035758535,0.97601956,0.02040463
ERR906527,0.0016478976,0.0036502723,0.9947018
ERR2043386,0.0035742472,0.97603333,0.02039246
ERR1263378,0.0016540862,0.0036322512,0.9947136
ERR1263306,0.0016659541,0.003649336,0.99468476
SRR1631261,0.0016085489,0.0036629175,0.9947285
ERR1582778,0.0035746268,0.976029,0.020396309
ERR1522706,0.013822078,0.76833683,0.21784107
ERR1522475,0.0016135838,0.003660815,0.99472564
ERR765812,0.0017106452,0.003936982,0.99435234
SRR6457430,0.0035742058,0.97603273,0.02039299
SRR8609645,0.0021692994,0.003172908,0.9946578
SRR5467867,0.0016160067,0.003656148,0.9947279
ERR2002307,0.0016105908,0.003662108,0.9947273
SRR5514601,0.003577425,0.97601366,0.020408947
SRR6754349,0.0035753527,0.9760224,0.020402223
ERR500930,0.001617201,0.0036547699,0.994728
ERR2097594,0.8107737,0.06480918,0.12441724
ERR982923,0.7924973,0.012793582,0.19470923
ERR538944,0.0035741879,0.976033,0.020392869
SRR7448924,0.0016334214,0.0036544935,0.9947121
SRR8132564,0.010724,0.89123505,0.098041
SRR8356234,0.001670599,0.0036455584,0.9946838
ERR1331806,0.0017156423,0.003566194,0.99471813
ERR1256743,0.0017083733,0.0035726852,0.9947189
SRR995323,0.0016086921,0.0036628821,0.9947284
SRR3233418,0.0035741879,0.976033,0.020392869
ERR1385360,0.0017069863,0.0035717904,0.9947212
SRR7126046,0.0035741879,0.976033,0.020392869
SRR6264057,0.0016565669,0.003628527,0.9947149
SRR4238922,0.0035741879,0.976033,0.020392869
ERR719381,0.0017881783,0.0034966336,0.99471515
SRR1426224,0.0016323252,0.0036521333,0.9947155
SRR6235177,0.0035743013,0.97603226,0.020393422
ERR2624790,0.0016246843,0.0036587173,0.9947166
ERR2511570,0.0016576981,0.0036152215,0.9947271
ERR1522675,0.0018857704,0.0037548975,0.9943593
SRR6745950,0.0035741879,0.976033,0.020392869
SRR5180445,0.0035741895,0.976033,0.020392869
SRR2668735,0.010210765,0.89857346,0.09121588
ERR1256218,0.0016143128,0.003661313,0.99472433
ERR1214102,0.0035741879,0.976033,0.020392869
ERR2808656,0.82810456,0.05842902,0.11346635
ERR522289,0.0016923648,0.0035982376,0.9947094
SRR8610731,0.0020240457,0.003800399,0.99417555
ERR1583071,0.0035741895,0.976033,0.02039287
ERR2806331,0.0016155546,0.0036612374,0.9947232
ERR1359939,0.0016474848,0.0036380924,0.99471444
ERR1987733,0.0016346463,0.0036375618,0.9947278
ERR2739106,0.0016955533,0.0035973531,0.99470717
ERR1583069,0.0035741879,0.976033,0.020392869
ERR2495567,0.0018247508,0.0034647887,0.99471045
ERR1384752,0.0016764726,0.0036016423,0.9947219
ERR883561,0.0016239791,0.0036601035,0.99471587
ERR1428558,0.0016105544,0.0036624111,0.9947271
SRR2922904,0.0016161049,0.0036601573,0.9947238
SRR2098528,0.0035745434,0.97603047,0.020395027
ERR2011964,0.0016294348,0.0036459947,0.9947246
SRR6078455,0.003574254,0.9760324,0.020393396
SRR6931465,0.0016776322,0.0035961373,0.99472624
SRR6457352,0.0035741976,0.97603285,0.02039289
SRR2912043,0.0035744598,0.97603047,0.020395048
SRR1426596,0.0017156749,0.0035753557,0.994709
SRR5479592,0.0035741879,0.976033,0.020392869
ERR1303753,0.0016093658,0.0036627126,0.9947279
ERR1314705,0.0016550086,0.0036322118,0.99471277
ERR1513391,0.0017424119,0.0036402259,0.9946174
ERR1823613,0.0016740287,0.003598044,0.9947279
SRR1044017,0.0016154564,0.0036605785,0.994724
SRR1770623,0.0035742284,0.97603285,0.020392938
ERR500982,0.0016087895,0.0036627913,0.9947284
SRR7637194,0.0035853225,0.97593623,0.020478528
SRR7454183,0.0016466713,0.0036483072,0.994705
ERR1314329,0.0035741879,0.976033,0.020392869
SRR3416643,0.0035742274,0.9760326,0.020393185
DRR024125,0.0016242089,0.0036496932,0.9947261
SRR8608170,0.012733132,0.046378434,0.9408884
SRR8608633,0.012709157,0.042096626,0.9451942
ERR1690095,0.0016619269,0.003607696,0.99473035
SRR1747703,0.0035741879,0.976033,0.020392869
SRR5046913,0.0035741879,0.976033,0.020392869
SRR7633206,0.0035741879,0.976033,0.020392869
SRR7449173,0.0016929727,0.0035980695,0.9947089
ERR209566,0.0017101011,0.003569967,0.99471986
ERR1678155,0.001622994,0.0036575955,0.9947194
SRR3633306,0.0035742938,0.9760321,0.020393608
ERR309464,0.0016825265,0.0036303364,0.9946871
SRR1602637,0.0035742573,0.9760324,0.020393424
SRR5590660,0.0035741879,0.976033,0.020392869
SRR3586823,0.0035741879,0.976033,0.020392869
SRR8605597,0.013201761,0.044596266,0.942202
ERR365840,0.0016398964,0.0036362244,0.9947239
DRR030464,0.0016095984,0.0036619985,0.9947284
SRR6517604,0.0035741879,0.976033,0.020392869
SRR6746540,0.0035742042,0.97603273,0.020392993
ERR1398243,0.0017351208,0.0035412668,0.9947237
SRR6746052,0.0035741879,0.976033,0.020392869
SRR8608611,0.0016606296,0.003802236,0.99453706
ERR444601,0.0017742922,0.0035096563,0.9947161
ERR2739386,0.0016440667,0.003634746,0.9947212
ERR1428728,0.0016345354,0.0036563685,0.99470913
SRR994562,0.0016496686,0.0036550036,0.99469537
ERR2716353,0.8281044,0.058431156,0.113464475
ERR1760025,0.0016167914,0.0036600137,0.9947232
ERR487688,0.0030977642,0.007929172,0.9889731
ERR538754,0.0035741879,0.976033,0.020392869
ERR209451,0.0016598344,0.0036145372,0.99472564
ERR675655,0.001689713,0.003622113,0.99468815
SRR5983387,0.0016932095,0.003578356,0.9947285
SRR3632944,0.0035743525,0.97603184,0.020393807
SRR891577,0.0035741879,0.976033,0.020392869
ERR209682,0.0017124348,0.0035592553,0.9947284
ERR1760011,0.0016085559,0.0036629157,0.9947285
ERR209828,0.0016820609,0.0035983738,0.9947195
ERR1689238,0.0016867006,0.003583371,0.9947299
SRR6976023,0.0035741879,0.976033,0.020392869
SRR5179733,0.0035741958,0.97603285,0.020392928
ERR500340,0.0016156517,0.003656945,0.99472743
SRR5180918,0.0035741879,0.976033,0.020392869
SRR8608472,0.0017224955,0.0036004721,0.99467707
ERR1677087,0.0016158911,0.0036562004,0.9947279
SRR7479545,0.003574534,0.97602975,0.020395664
SRR6931518,0.0017010693,0.0035750787,0.9947239
SRR2897146,0.0016994033,0.003637284,0.99466324
ERR1990498,0.0035741879,0.976033,0.020392869
SRR1747673,0.003574307,0.9760325,0.020393208
ERR2169017,0.0035741879,0.976033,0.020392869
ERR1201977,0.82888436,0.044011787,0.12710392
SRR1618010,0.0016126928,0.0036598372,0.99472743
ERR1314065,0.0016251012,0.0036531736,0.9947218
ERR878224,0.0018218247,0.0035253782,0.99465275
SRR7633222,0.0035741879,0.976033,0.020392869
SRR6414172,0.0016379968,0.0036451237,0.99471694
SRR919539,0.0016145669,0.003661542,0.9947239
SRR3624256,0.003575763,0.9760199,0.020404292
ERR658196,0.0035741879,0.976033,0.020392869
ERR719633,0.0016894809,0.003605912,0.99470466
SRR5983302,0.0017206331,0.0035580404,0.9947213
SRR1129680,0.0035742011,0.97603285,0.020392979
ERR1533508,0.0017008116,0.0036425295,0.9946567
ERR1111191,0.0016503556,0.003627209,0.9947225
SRR1426442,0.0016364501,0.0036462515,0.9947173
SRR8608426,0.0055982214,0.015941462,0.97846025
SRR3094807,0.0016958159,0.00358341,0.9947208
ERR833524,0.0035741879,0.976033,0.020392869
SRR1623122,0.003583305,0.9759504,0.020466194
ERR441539,0.0016334828,0.0036388102,0.9947277
SRR1948953,0.0016697397,0.003638768,0.99469143
ERR1582948,0.0035741944,0.97603285,0.02039289
ERR1690873,0.0016799916,0.0035908534,0.9947292
SRR6444082,0.0016638164,0.0036066966,0.99472946
SRR496196,0.013567024,0.8476298,0.13880315
SRR8356276,0.001608565,0.0036628963,0.9947285
ERR2595887,0.0017695068,0.0035304024,0.9947001
ERR2570188,0.82796806,0.058463648,0.11356827
ERR2495325,0.0017233513,0.0035584888,0.99471813
ERR719703,0.0017056637,0.003569581,0.9947247
SRR7145479,0.0035742177,0.97603273,0.020393005
ERR1971140,0.0017104297,0.0035730784,0.99471647
SRR2761373,0.0016445431,0.0036548243,0.9947007
ERR1366586,0.0016857991,0.003617202,0.994697
SRR950730,0.0035741879,0.976033,0.020392869
ERR543334,0.0035742181,0.97603285,0.02039288
ERR522141,0.0016272857,0.0036433137,0.99472946
SRR7449329,0.0016887053,0.0035986549,0.9947127
ERR2738576,0.0016143691,0.003656859,0.99472874
ERR1691181,0.0016446115,0.0036270884,0.99472827
SRR5002005,0.0035799863,0.97598106,0.020438937
ERR664708,0.004797546,0.0021624719,0.99303997
SRR1783748,0.0035741879,0.976033,0.020392869
SRR4054833,0.0035914858,0.97598785,0.020420654
ERR579420,0.0016414202,0.0036357958,0.99472284
SRR2097605,0.0035756368,0.9760227,0.020401679
ERR1103208,0.0035748219,0.9760283,0.020396966
SRR6932364,0.0016113468,0.003662159,0.9947265
SRR4384466,0.013489037,0.84890765,0.13760337
ERR867333,0.0016874513,0.0035898404,0.9947227
ERR1310066,0.0016517679,0.00363206,0.9947162
SRR7584089,0.0016448905,0.0036478806,0.9947072
SRR8609555,0.011335174,0.04935127,0.93931353
ERR2262505,0.0016681924,0.0036348067,0.994697
ERR1135307,0.0017089173,0.0035799372,0.99471116
ERR209333,0.0016730038,0.0036054524,0.99472153
DRR043202,0.0016141002,0.0036579396,0.994728
SRR1286270,0.0036166988,0.9756361,0.02074716
DRR030502,0.001608986,0.003662669,0.9947284
ERR1328419,0.0016957065,0.0035921687,0.9947121
ERR500472,0.0016121323,0.0036609562,0.99472696
SRR1426474,0.0016143625,0.0036634463,0.99472225
SRR640644,0.0035741879,0.976033,0.020392869
ERR923461,0.0018552595,0.0034745436,0.9946702
ERR499963,0.0016095698,0.0036626318,0.9947278
DRR047403,0.0016220642,0.003650828,0.9947271
ERR1691018,0.0016808654,0.0035901181,0.994729
SRR6931804,0.0016094852,0.0036627436,0.9947278
ERR1135422,0.0016985377,0.0036341783,0.9946673
ERR1466859,0.0016956998,0.0035880406,0.9947162
SRR5180193,0.0035741879,0.976033,0.020392869
SRR027988,0.0035802203,0.976009,0.020410758
ERR1256147,0.001690992,0.00358588,0.9947232
ERR321977,0.0016842083,0.0036111688,0.99470466
ERR1103127,0.0035741958,0.97603285,0.020392928
SRR943491,0.0035742011,0.97603285,0.020392947
SRR7448923,0.0016467427,0.003644489,0.9947088
SRR5196431,0.0016092279,0.0036627322,0.994728
ERR1689685,0.0016363739,0.003637597,0.994726
SRR1299231,0.0016367532,0.0036400435,0.9947232
ERR441890,0.0016163694,0.003655504,0.99472815
ERR675566,0.001682994,0.0036231326,0.99469393
ERR2043561,0.0035741914,0.976033,0.02039287
SRR952134,0.0020545104,0.004885322,0.99306023
ERR1689175,0.0016792403,0.0035910876,0.99472964
SRR2034022,0.0035741879,0.976033,0.020392869
ERR560913,0.0017408906,0.0035505395,0.99470854
SRR8609724,0.008321185,0.06919926,0.9224795
SRR996981,0.0017038329,0.0036944188,0.9946017
SRR5688011,0.001614239,0.0036614316,0.99472433
