,root:Host-associated:Human,Unknown
ERR443275,0.9945491,0.0054509044
SRR6444485,0.9945491,0.0054509044
SRR7449507,0.9945491,0.0054509044
SRR1922923,0.99454224,0.005457759
ERR2511655,0.9945491,0.0054509044
ERR1971195,0.9945491,0.0054509044
ERR441420,0.99454916,0.0054508448
SRR3419410,0.99454916,0.0054508448
SRR2658241,0.9945491,0.0054509044
DRR029144,0.99453187,0.00546813
ERR522547,0.9945491,0.0054509044
SRR6239868,0.9945491,0.0054509044
SRR6444619,0.9945487,0.0054513216
ERR883597,0.9945491,0.0054509044
ERR2003097,0.9945491,0.0054509044
ERR209058,0.9945491,0.0054509044
ERR1309913,0.9945491,0.0054509044
SRR3094859,0.9945489,0.005451083
SRR3191037,0.9945491,0.0054509044
ERR522383,0.9945491,0.0054509044
ERR2738937,0.9945491,0.0054509044
SRR1949319,0.9945491,0.0054509044
SRR6931339,0.9945491,0.0054509044
ERR1314793,0.994549,0.0054510236
ERR1311335,0.9945491,0.0054509044
DRR044317,0.99454296,0.0054570436
SRR995474,0.9945491,0.0054509044
SRR920659,0.9945491,0.0054509044
SRR1617838,0.9945491,0.0054509044
SRR7453855,0.9945491,0.0054509044
ERR719569,0.9945491,0.0054509044
ERR2511594,0.9945491,0.0054509044
ERR2286307,0.9945491,0.0054509044
ERR1111206,0.994549,0.0054510236
ERR2249177,0.9945491,0.0054509044
SRR6874508,0.9945446,0.0054553747
SRR6309237,0.9945491,0.0054509044
ERR1313963,0.9945491,0.0054509044
SRR6393975,0.99454737,0.005452633
SRR8356395,0.9945491,0.0054509044
ERR499602,0.9945491,0.0054509044
ERR1529648,0.9945489,0.005451083
ERR1315720,0.9945491,0.0054509044
ERR2538432,0.9945491,0.0054509044
ERR1309617,0.9945491,0.0054509044
ERR441336,0.9945489,0.005451083
DRR041911,0.99454844,0.00545156
ERR866682,0.99454916,0.0054508448
ERR1383098,0.9945491,0.0054509044
ERR1315117,0.9945491,0.0054509044
SRR3503307,0.9945481,0.0054519176
ERR209221,0.9945491,0.0054509044
SRR346884,0.99454445,0.0054555535
ERR1382720,0.9945491,0.0054509044
ERR980898,0.994547,0.0054529905
SRR505192,0.99454904,0.005450964
SRR1631519,0.9945491,0.0054509044
SRR6239862,0.9945491,0.0054509044
SRR1631661,0.9945491,0.0054509044
ERR1314297,0.9945491,0.0054509044
ERR1383724,0.9945491,0.0054509044
SRR1653629,0.9945305,0.005469501
SRR2145632,0.9945491,0.0054509044
ERR1311217,0.99454916,0.0054508448
ERR443814,0.99454904,0.005450964
SRR5525208,0.99454844,0.00545156
ERR2991601,0.9945491,0.0054509044
ERR561190,0.99454594,0.0054540634
ERR1558910,0.9945457,0.005454302
SRR1948932,0.9945491,0.0054509044
ERR443931,0.9945491,0.0054509044
ERR531835,0.9945489,0.005451083
ERR1311518,0.9945491,0.0054509044
SRR6028214,0.9945491,0.0054509044
SRR6899987,0.9945491,0.0054509044
DRR024162,0.99454904,0.005450964
DRR044327,0.9945483,0.005451679
ERR1314013,0.9945491,0.0054509044
ERR2738752,0.99454904,0.005450964
ERR443904,0.9945489,0.005451083
ERR531906,0.9945491,0.0054509044
ERR1398211,0.9945489,0.005451083
ERR1309866,0.9945491,0.0054509044
ERR1398234,0.99454916,0.0054508448
SRR6931196,0.9945491,0.0054509044
ERR2003148,0.9945491,0.0054509044
ERR501265,0.9945491,0.0054509044
ERR1529645,0.99454904,0.005450964
SRR6413923,0.9945491,0.0054509044
ERR501006,0.9945491,0.0054509044
ERR1960832,0.9945491,0.0054509044
DRR050803,0.99453986,0.005460143
ERR2003240,0.9945491,0.0054509044
SRR6931533,0.9945491,0.0054509044
SRR5178160,0.9945491,0.0054509044
ERR522643,0.99454904,0.005450964
SRR6038394,0.9945491,0.0054509044
SRR5699125,0.9945491,0.0054509044
SRR5155979,0.9945491,0.0054509044
ERR1811190,0.9945488,0.0054512024
SRR3037251,0.9945491,0.0054509044
ERR520682,0.99454904,0.005450964
ERR1382466,0.99454904,0.005450964
SRR3030628,0.9945491,0.0054509044
DRR043053,0.99453527,0.0054647326
SRR5942117,0.9941225,0.005877495
ERR2738663,0.9945491,0.0054509044
DRR043712,0.9945491,0.0054509044
ERR1759907,0.9945491,0.0054509044
ERR522648,0.9945491,0.0054509044
SRR6239907,0.9945491,0.0054509044
SRR6411776,0.9945491,0.0054509044
SRR6443960,0.9945489,0.005451083
SRR1949313,0.9945491,0.0054509044
SRR5156116,0.9945491,0.0054509044
ERR525880,0.9945491,0.0054509044
ERR441186,0.9945491,0.0054509044
SRR6931978,0.9945491,0.0054509044
ERR520856,0.9945491,0.0054509044
ERR2739107,0.9945482,0.0054517984
ERR525692,0.9945491,0.0054509044
SRR6411806,0.9945491,0.0054509044
SRR6932216,0.9945491,0.0054509044
SRR995457,0.9945491,0.0054509044
ERR579430,0.9945491,0.0054509044
ERR1384222,0.9945491,0.0054509044
SRR5467696,0.9945489,0.005451083
ERR1811269,0.9945491,0.0054509044
DRR047448,0.99454236,0.0054576397
ERR441157,0.99454665,0.005453348
ERR719014,0.9945491,0.0054509044
ERR1313991,0.9945491,0.0054509044
ERR2511060,0.9945491,0.0054509044
SRR6411678,0.9945491,0.0054509044
ERR500770,0.9945491,0.0054509044
SRR5467846,0.9945477,0.0054522753
ERR531632,0.9945462,0.005453825
ERR209797,0.9945491,0.0054509044
ERR1382630,0.9945491,0.0054509044
SRR2145654,0.9945491,0.0054509044
SRR6264571,0.9945491,0.0054509044
ERR500522,0.9945491,0.0054509044
ERR2247337,0.9945491,0.0054509044
SRR7453908,0.9945491,0.0054509044
SRR2145310,0.99454916,0.0054508448
SRR5869715,0.9945491,0.0054509044
DRR048034,0.9945491,0.0054509044
SRR822873,0.9945491,0.0054509044
ERR1960807,0.9945491,0.0054509044
ERR1913048,0.9945491,0.0054509044
ERR2563312,0.9945484,0.0054516196
SRR2154953,0.9945491,0.0054509044
ERR2003110,0.9945491,0.0054509044
SRR7453756,0.99454105,0.005458951
SRR994958,0.9945491,0.0054509044
ERR1811114,0.9945491,0.0054509044
SRR6394108,0.9945491,0.0054509044
SRR2155028,0.9945491,0.0054509044
ERR107080,0.9945427,0.005457282
ERR525802,0.9945491,0.0054509044
SRR6411782,0.994549,0.0054510236
ERR1384908,0.9945491,0.0054509044
SRR6445015,0.99454904,0.005450964
SRR6444413,0.9945489,0.005451083
ERR501375,0.9945491,0.0054509044
DRR044236,0.99454087,0.00545913
SRR7449216,0.9945491,0.0054509044
SRR6412047,0.9945491,0.0054509044
ERR442048,0.9945488,0.0054512024
SRR6444611,0.9945488,0.0054512024
ERR531485,0.9945476,0.0054523945
ERR1823609,0.9945491,0.0054509044
SRR1660147,0.99454904,0.005450964
ERR1385326,0.9945491,0.0054509044
ERR531907,0.99454916,0.0054508448
ERR531940,0.9945423,0.0054576993
SRR6408631,0.99454904,0.005450964
ERR1313632,0.9945491,0.0054509044
SRR6932369,0.9945491,0.0054509044
ERR1611420,0.9945491,0.0054509044
ERR866613,0.99454886,0.005451143
SRR6264578,0.9945491,0.0054509044
ERR209469,0.9945491,0.0054509044
SRR6414363,0.9945491,0.0054509044
ERR522425,0.9945491,0.0054509044
ERR1383074,0.9945491,0.0054509044
ERR451016,0.9945491,0.0054509044
SRR387956,0.99452925,0.0054707527
ERR1385281,0.99454916,0.0054508448
SRR6414405,0.9945491,0.0054509044
ERR1382622,0.9945489,0.005451083
ERR2510973,0.9945491,0.0054509044
DRR068227,0.99454916,0.0054508448
SRR6264637,0.9945491,0.0054509044
DRR042908,0.994549,0.0054510236
SRR2761387,0.9945491,0.0054509044
SRR7453644,0.9945491,0.0054509044
DRR047826,0.9945488,0.0054512024
SRR920692,0.9945491,0.0054509044
SRR2658788,0.9945491,0.0054509044
ERR1971132,0.9945491,0.0054509044
SRR6394140,0.99454904,0.005450964
ERR1311474,0.9945491,0.0054509044
SRR5156025,0.9945491,0.0054509044
SRR1624808,0.9945491,0.0054509044
SRR6931478,0.9945491,0.0054509044
ERR525751,0.9945491,0.0054509044
SRR3037125,0.9945491,0.0054509044
DRR043977,0.9945488,0.0054512024
ERR719793,0.9945491,0.0054509044
SRR1617858,0.9945491,0.0054509044
DRR030491,0.9945491,0.0054509044
ERR500722,0.9945491,0.0054509044
ERR1311624,0.9945491,0.0054509044
SRR6932197,0.9945488,0.0054512024
SRR6414353,0.9945491,0.0054509044
ERR1382576,0.9945491,0.0054509044
ERR719346,0.9945491,0.0054509044
SRR3053320,0.99454916,0.0054508448
ERR1297766,0.9945491,0.0054509044
ERR2511488,0.99454916,0.0054508448
ERR1297779,0.9945491,0.0054509044
SRR2761184,0.99454784,0.005452156
SRR6411928,0.9945491,0.0054509044
SRR6264002,0.9945459,0.005454123
DRR041898,0.9945489,0.005451083
ERR441886,0.9945434,0.0054566264
ERR1811245,0.9945491,0.0054509044
ERR442038,0.994549,0.0054510236
ERR719587,0.9945491,0.0054509044
SRR7453783,0.99454904,0.005450964
SRR388087,0.9945491,0.0054509044
SRR1145392,0.99454814,0.005451858
SRR1949033,0.9945475,0.0054525137
SRR5869551,0.9945491,0.0054509044
SRR2980298,0.9945491,0.0054509044
SRR6409032,0.9945489,0.005451083
ERR522689,0.9945491,0.0054509044
SRR5467910,0.99454904,0.005450964
ERR1811326,0.99454904,0.005450964
SRR994730,0.9945491,0.0054509044
ERR1600437,0.9945491,0.0054509044
ERR2002185,0.9945491,0.0054509044
SRR1822430,0.9945491,0.0054509044
SRR6866680,0.99451995,0.005480051
SRR6409098,0.9945491,0.0054509044
ERR499910,0.9945491,0.0054509044
SRR1299248,0.99454826,0.005451739
SRR1623215,0.9945491,0.0054509044
SRR994655,0.9945491,0.0054509044
SRR1556840,0.9945491,0.0054509044
SRR919596,0.9945491,0.0054509044
ERR867178,0.99454904,0.005450964
SRR2145374,0.9945491,0.0054509044
SRR3095122,0.9945491,0.0054509044
ERR2739363,0.9945491,0.0054509044
ERR866717,0.99454343,0.005456567
ERR1383037,0.9945491,0.0054509044
DRR048081,0.9945491,0.0054509044
ERR1313420,0.9945491,0.0054509044
ERR1310542,0.9945491,0.0054509044
ERR139200,0.99454904,0.005450964
ERR106999,0.994543,0.005456984
ERR1313546,0.9945491,0.0054509044
SRR388000,0.99453986,0.005460143
ERR1960715,0.9945491,0.0054509044
ERR441561,0.994549,0.0054510236
DRR043061,0.99454904,0.005450964
ERR719542,0.99454916,0.0054508448
ERR1384734,0.99454916,0.0054508448
SRR6264059,0.9945491,0.0054509044
SRR6931143,0.99454916,0.0054508448
SRR3951045,0.9945452,0.0054547787
ERR1760131,0.9945491,0.0054509044
ERR2011938,0.9945491,0.0054509044
SRR997114,0.9945491,0.0054509044
SRR5643969,0.9945491,0.0054509044
ERR579801,0.9945491,0.0054509044
ERR1310339,0.9945491,0.0054509044
SRR996552,0.9945491,0.0054509044
ERR2806301,0.9945491,0.0054509044
ERR1385096,0.99454904,0.005450964
SRR8356261,0.9945491,0.0054509044
ERR1912964,0.9945491,0.0054509044
ERR2531912,0.9944514,0.0055485964
DRR043699,0.994549,0.0054510236
ERR2511498,0.9945491,0.0054509044
SRR7453623,0.99454904,0.005450964
ERR107219,0.9945438,0.005456209
ERR501363,0.9945491,0.0054509044
ERR719846,0.99454916,0.0054508448
ERR1913082,0.99454916,0.0054508448
SRR6412013,0.9945475,0.0054525137
SRR6409276,0.99454784,0.005452156
SRR7453890,0.9945491,0.0054509044
SRR5467550,0.99454653,0.0054534674
ERR2144864,0.9945491,0.0054509044
ERR1383058,0.9945491,0.0054509044
SRR2010321,0.9945491,0.0054509044
ERR2003223,0.9945491,0.0054509044
ERR2511017,0.9945491,0.0054509044
SRR5868820,0.9945491,0.0054509044
ERR1971199,0.9945491,0.0054509044
SRR1923805,0.9945491,0.0054509044
SRR5971045,0.99451303,0.005486965
SRR2046619,0.9945491,0.0054509044
ERR1328422,0.99454874,0.005451262
ERR500444,0.9945491,0.0054509044
SRR7448657,0.9945491,0.0054509044
SRR7454010,0.9945491,0.0054509044
ERR442029,0.9945491,0.0054509044
SRR7449237,0.9945491,0.0054509044
ERR501074,0.9945491,0.0054509044
ERR2784684,0.99454844,0.00545156
SRR1632486,0.9945491,0.0054509044
ERR139453,0.9945491,0.0054509044
SRR6412110,0.9945491,0.0054509044
SRR6148410,0.99454826,0.005451739
ERR1382627,0.99454904,0.005450964
ERR719955,0.99454904,0.005450964
SRR7449339,0.9945491,0.0054509044
ERR2511328,0.9945491,0.0054509044
ERR719527,0.994549,0.0054510236
SRR6444443,0.99454886,0.005451143
SRR6444646,0.99454886,0.005451143
ERR498476,0.9945491,0.0054509044
DRR050909,0.99454826,0.005451739
ERR883413,0.9945491,0.0054509044
ERR441150,0.9945491,0.0054509044
ERR2511849,0.9945491,0.0054509044
SRR7453954,0.9945491,0.0054509044
SRR6413968,0.9945491,0.0054509044
ERR983861,0.9945491,0.0054509044
ERR1384805,0.9945491,0.0054509044
SRR920152,0.9945491,0.0054509044
SRR1030253,0.99454767,0.005452335
ERR443622,0.9945491,0.0054509044
SRR3400391,0.9945491,0.0054509044
SRR997113,0.9945491,0.0054509044
ERR1383470,0.9945489,0.005451083
ERR499177,0.9945489,0.005451083
SRR1822487,0.9945491,0.0054509044
ERR500040,0.9945491,0.0054509044
ERR209846,0.9945491,0.0054509044
SRR3094717,0.9945491,0.0054509044
ERR1624720,0.9945491,0.0054509044
ERR1383777,0.9945491,0.0054509044
ERR532253,0.9945491,0.0054509044
ERR531669,0.9945491,0.0054509044
SRR6394095,0.9945488,0.0054512024
ERR2738882,0.9945491,0.0054509044
ERR531874,0.9945489,0.005451083
ERR2002010,0.9945491,0.0054509044
ERR1383449,0.9945491,0.0054509044
SRR6411511,0.9945491,0.0054509044
ERR2511905,0.9945491,0.0054509044
SRR6413881,0.9945491,0.0054509044
SRR5483102,0.99454445,0.0054555535
DRR043813,0.9945491,0.0054509044
ERR1297705,0.9945491,0.0054509044
ERR2738965,0.9945491,0.0054509044
ERR1310123,0.99454916,0.0054508448
ERR441396,0.994549,0.0054510236
ERR500076,0.9945491,0.0054509044
ERR500627,0.9945491,0.0054509044
ERR2784846,0.99454904,0.005450964
ERR2662930,0.9945491,0.0054509044
ERR2806325,0.99454856,0.005451441
ERR719913,0.99454904,0.005450964
DRR029198,0.99453306,0.005466938
SRR3502012,0.9945491,0.0054509044
SRR6028249,0.9945491,0.0054509044
ERR1310155,0.9945489,0.005451083
ERR1109600,0.994539,0.0054609776
ERR441068,0.9945482,0.0054517984
SRR5699450,0.9945491,0.0054509044
SRR5869801,0.9945491,0.0054509044
SRR6411666,0.9945491,0.0054509044
SRR6394251,0.9945491,0.0054509044
SRR2658716,0.9945491,0.0054509044
ERR1383373,0.9945491,0.0054509044
SRR1289338,0.9944985,0.0055015087
SRR3951131,0.9945491,0.0054509044
SRR6444296,0.99454737,0.005452633
SRR1617980,0.9945491,0.0054509044
SRR1617727,0.9945491,0.0054509044
SRR7453751,0.9944815,0.005518496
SRR5467533,0.99454844,0.00545156
SRR3727632,0.9945491,0.0054509044
ERR525767,0.994549,0.0054510236
ERR499896,0.9945491,0.0054509044
ERR1331803,0.9945491,0.0054509044
SRR6038419,0.994549,0.0054510236
ERR500121,0.9945491,0.0054509044
DRR044092,0.9945491,0.0054509044
SRR6393968,0.9945422,0.0054578185
SRR6931413,0.9945491,0.0054509044
ERR2511735,0.9945491,0.0054509044
SRR5467797,0.99454916,0.0054508448
ERR720236,0.99454904,0.005450964
ERR499848,0.9945491,0.0054509044
SRR5868767,0.9945491,0.0054509044
SRR6411788,0.9945491,0.0054509044
SRR920241,0.9945491,0.0054509044
SRR3094844,0.9945487,0.0054513216
SRR1704226,0.9945491,0.0054509044
ERR2511614,0.9945491,0.0054509044
ERR719716,0.9945491,0.0054509044
ERR3605932,0.99454904,0.005450964
ERR368880,0.994549,0.0054510236
ERR2730397,0.9945491,0.0054509044
ERR499724,0.9945491,0.0054509044
SRR996894,0.9945491,0.0054509044
ERR2784718,0.9945491,0.0054509044
SRR7453941,0.9945437,0.0054563284
ERR209547,0.9945489,0.005451083
ERR579484,0.9945491,0.0054509044
SRR5576441,0.99453664,0.0054633617
DRR018787,0.9945328,0.0054671764
ERR1310517,0.9945491,0.0054509044
SRR6412092,0.9945491,0.0054509044
ERR1383878,0.99454916,0.0054508448
ERR499165,0.9945491,0.0054509044
ERR2511870,0.9945491,0.0054509044
DRR044214,0.9945215,0.0054785013
DRR044039,0.9945464,0.0054535866
SRR5870290,0.9945491,0.0054509044
SRR920690,0.9945491,0.0054509044
ERR2249184,0.99454904,0.005450964
ERR719379,0.9945491,0.0054509044
SRR6412080,0.9945491,0.0054509044
ERR2002283,0.9945491,0.0054509044
SRR3095001,0.9945491,0.0054509044
SRR7453333,0.9945491,0.0054509044
SRR6932184,0.9945491,0.0054509044
SRR2143767,0.9945491,0.0054509044
SRR6436914,0.9945255,0.005474508
ERR500433,0.9945491,0.0054509044
ERR500885,0.9945491,0.0054509044
SRR5155809,0.9945491,0.0054509044
SRR6931686,0.9945491,0.0054509044
SRR3503245,0.99452704,0.005472958
ERR1382754,0.9945491,0.0054509044
SRR6409034,0.9945491,0.0054509044
ERR1109607,0.9945491,0.0054509044
ERR1109421,0.9945491,0.0054509044
ERR1382992,0.9945491,0.0054509044
ERR1600432,0.9945491,0.0054509044
SRR3727631,0.9945491,0.0054509044
ERR719518,0.99454916,0.0054508448
SRR6444961,0.99454874,0.005451262
SRR2761318,0.9945488,0.0054512024
ERR1383320,0.9945491,0.0054509044
DRR044044,0.99454904,0.005450964
SRR6444890,0.994548,0.0054519773
SRR6931440,0.9945491,0.0054509044
ERR209896,0.9945491,0.0054509044
ERR500810,0.9945491,0.0054509044
ERR1384217,0.99454916,0.0054508448
ERR579608,0.9945491,0.0054509044
SRR3503187,0.99454916,0.0054508448
ERR2738616,0.99454904,0.005450964
SRR7449246,0.9945491,0.0054509044
SRR7453440,0.9945491,0.0054509044
ERR441851,0.99454916,0.0054508448
ERR1913180,0.9945491,0.0054509044
ERR1701230,0.9945491,0.0054509044
SRR388016,0.9945491,0.0054509044
ERR2738927,0.9945491,0.0054509044
ERR209634,0.9945491,0.0054509044
SRR1949316,0.9945491,0.0054509044
ERR867388,0.99454904,0.005450964
ERR1328404,0.9945491,0.0054509044
SRR6414152,0.9945489,0.005451083
SRR5947810,0.9945491,0.0054509044
ERR107041,0.9945458,0.0054541826
SRR3362154,0.9945491,0.0054509044
SRR5947836,0.9945491,0.0054509044
SRR2145534,0.9945491,0.0054509044
ERR368904,0.9945487,0.0054513216
ERR719811,0.9945491,0.0054509044
ERR1971281,0.9945487,0.0054513216
ERR500449,0.994549,0.0054510236
ERR441955,0.99454916,0.0054508448
SRR6409113,0.9945357,0.0054643154
ERR720206,0.9945476,0.0054523945
SRR6444320,0.99454874,0.005451262
ERR498885,0.9945491,0.0054509044
ERR209724,0.9945481,0.0054519176
SRR919555,0.9945491,0.0054509044
ERR2738834,0.9945491,0.0054509044
DRR050789,0.9945468,0.005453229
ERR1912976,0.99454904,0.005450964
SRR6028499,0.99454904,0.005450964
SRR6932335,0.9945491,0.0054509044
SRR6444051,0.9945488,0.0054512024
ERR1310193,0.9945491,0.0054509044
ERR499043,0.9945491,0.0054509044
SRR6411775,0.9945491,0.0054509044
SRR3037265,0.9945491,0.0054509044
ERR2511203,0.9945491,0.0054509044
SRR1617849,0.9945491,0.0054509044
SRR3647895,0.9945491,0.0054509044
SRR6451836,0.9945491,0.0054509044
SRR1823074,0.9945491,0.0054509044
DRR047974,0.99454916,0.0054508448
SRR2163497,0.99446785,0.0055321455
SRR6038325,0.9945491,0.0054509044
DRR043948,0.9945433,0.005456686
ERR500546,0.9945491,0.0054509044
SRR6028340,0.9945491,0.0054509044
SRR1556846,0.9945489,0.005451083
ERR1311503,0.9945491,0.0054509044
SRR5155751,0.9945491,0.0054509044
SRR3361591,0.9945491,0.0054509044
SRR5831870,0.99454796,0.005452037
DRR043198,0.9945282,0.0054718256
SRR996432,0.9945491,0.0054509044
DRR042800,0.9945491,0.0054509044
DRR043049,0.9945451,0.005454898
SRR3053260,0.9945491,0.0054509044
ERR500108,0.9945491,0.0054509044
ERR531443,0.99454904,0.005450964
ERR2011903,0.9945491,0.0054509044
SRR6367327,0.9945468,0.005453229
DRR047811,0.994549,0.0054510236
SRR6408557,0.99454856,0.005451441
ERR365979,0.9945491,0.0054509044
SRR7449184,0.9945491,0.0054509044
ERR2003139,0.9945491,0.0054509044
ERR1297827,0.9945491,0.0054509044
ERR522137,0.9945491,0.0054509044
ERR2286250,0.9945491,0.0054509044
SRR6414257,0.9945491,0.0054509044
SRR6239913,0.99454904,0.005450964
SRR6054444,0.9945491,0.0054509044
DRR043147,0.99453735,0.0054626465
ERR450726,0.9945491,0.0054509044
ERR522327,0.9945491,0.0054509044
ERR2538370,0.99454904,0.005450964
ERR500229,0.99454916,0.0054508448
ERR720113,0.99454904,0.005450964
ERR1678091,0.9945491,0.0054509044
ERR1311354,0.99454737,0.005452633
SRR3503348,0.9945491,0.0054509044
ERR498729,0.99454916,0.0054508448
SRR3094902,0.99454886,0.005451143
SRR6931560,0.9945491,0.0054509044
ERR522669,0.9945491,0.0054509044
SRR1618101,0.9945491,0.0054509044
SRR7454149,0.9945491,0.0054509044
ERR719574,0.9945491,0.0054509044
ERR1759894,0.9945491,0.0054509044
SRR5196358,0.9945491,0.0054509044
SRR1949062,0.9945491,0.0054509044
SRR3951105,0.9945276,0.0054724216
SRR994565,0.99452734,0.00547266
SRR3094702,0.99454796,0.005452037
SRR5983374,0.9945491,0.0054509044
ERR1315709,0.9945491,0.0054509044
ERR866573,0.9945491,0.0054509044
ERR2309101,0.9945239,0.005476117
SRR3725761,0.99452925,0.0054707527
SRR2924474,0.9945491,0.0054509044
ERR107191,0.994547,0.0054529905
ERR1313369,0.9945491,0.0054509044
SRR3647855,0.9945491,0.0054509044
SRR2657999,0.9945491,0.0054509044
ERR2002068,0.9945491,0.0054509044
ERR209072,0.9945477,0.0054522753
SRR995647,0.9945491,0.0054509044
ERR499462,0.99454916,0.0054508448
SRR1631349,0.9945491,0.0054509044
ERR2739148,0.9945491,0.0054509044
SRR6411902,0.9945491,0.0054509044
SRR1178530,0.99454916,0.0054508448
ERR2002080,0.9945491,0.0054509044
SRR7453394,0.9945491,0.0054509044
SRR3053305,0.99454904,0.005450964
SRR996512,0.9945491,0.0054509044
ERR209569,0.9945491,0.0054509044
SRR6367340,0.9945408,0.0054591894
ERR3605939,0.99454916,0.0054508448
SRR6444326,0.9945489,0.005451083
DRR043881,0.99454904,0.005450964
SRR6408878,0.99454904,0.005450964
SRR2010267,0.9945491,0.0054509044
SRR3732478,0.99454904,0.005450964
SRR3037077,0.9945491,0.0054509044
SRR3030614,0.9945483,0.005451679
ERR1725724,0.99454916,0.0054508448
SRR1525753,0.9945491,0.0054509044
ERR2198019,0.9945491,0.0054509044
SRR5156156,0.9945491,0.0054509044
ERR2511274,0.9945491,0.0054509044
SRR995001,0.9945491,0.0054509044
SRR346844,0.9945408,0.0054591894
SRR6393982,0.9945489,0.005451083
DRR041869,0.9945487,0.0054513216
ERR499034,0.9945477,0.0054522753
SRR1949265,0.9945491,0.0054509044
ERR2511836,0.9945491,0.0054509044
SRR7453825,0.9945491,0.0054509044
ERR1384489,0.99454904,0.005450964
ERR720140,0.9945491,0.0054509044
ERR1313697,0.9945491,0.0054509044
SRR6414221,0.99450004,0.005499959
ERR720120,0.9945487,0.0054513216
ERR1311515,0.9945491,0.0054509044
SRR7453449,0.9945491,0.0054509044
SRR3933907,0.9945491,0.0054509044
ERR472982,0.9945491,0.0054509044
SRR3361515,0.9945491,0.0054509044
ERR1311447,0.9945491,0.0054509044
ERR1313864,0.99454904,0.005450964
DRR041870,0.9945487,0.0054513216
SRR920605,0.9945491,0.0054509044
SRR5155772,0.9945491,0.0054509044
SRR996592,0.9945491,0.0054509044
SRR996111,0.9945491,0.0054509044
SRR996433,0.9945491,0.0054509044
SRR6028516,0.9945491,0.0054509044
SRR5156100,0.9945491,0.0054509044
SRR996536,0.9945491,0.0054509044
SRR1178524,0.9945491,0.0054509044
SRR8356221,0.9945491,0.0054509044
SRR5688096,0.9945491,0.0054509044
ERR883427,0.9945491,0.0054509044
SRR5644014,0.99454916,0.0054508448
SRR6264668,0.9945491,0.0054509044
ERR2730203,0.9945491,0.0054509044
SRR1632815,0.9945491,0.0054509044
SRR6932430,0.9945491,0.0054509044
ERR1759899,0.9945491,0.0054509044
SRR5699446,0.9945491,0.0054509044
ERR2002213,0.9945491,0.0054509044
SRR2658706,0.9945491,0.0054509044
SRR7747920,0.9945491,0.0054509044
SRR5947947,0.99454844,0.00545156
SRR3381552,0.9945491,0.0054509044
SRR2143719,0.9945491,0.0054509044
ERR1398157,0.9945491,0.0054509044
SRR6408854,0.99451184,0.0054881573
ERR2784693,0.9945491,0.0054509044
SRR1461224,0.99454886,0.005451143
DRR047573,0.9945489,0.005451083
ERR441934,0.9945491,0.0054509044
ERR1297741,0.9945491,0.0054509044
ERR1811180,0.9945491,0.0054509044
SRR6409190,0.9945491,0.0054509044
DRR030525,0.9945491,0.0054509044
ERR561599,0.9945491,0.0054509044
SRR1948886,0.9945491,0.0054509044
ERR209553,0.9945491,0.0054509044
ERR2624794,0.9945491,0.0054509044
ERR1385093,0.9945491,0.0054509044
ERR444593,0.9945491,0.0054509044
SRR6414290,0.9945491,0.0054509044
SRR2658147,0.9945491,0.0054509044
SRR3214674,0.9945491,0.0054509044
ERR2001888,0.9945491,0.0054509044
ERR1398251,0.99454916,0.0054508448
SRR6414274,0.9944853,0.0055146813
ERR720154,0.9945491,0.0054509044
SRR6931957,0.9945491,0.0054509044
ERR1311083,0.9945491,0.0054509044
SRR7448842,0.99453694,0.0054630637
SRR5468050,0.9945364,0.0054636
ERR1383353,0.9945491,0.0054509044
ERR1385089,0.99454904,0.005450964
ERR107173,0.99454397,0.0054560304
ERR1310400,0.9945488,0.0054512024
ERR1109612,0.9945491,0.0054509044
ERR1384325,0.994549,0.0054510236
SRR6264321,0.9945491,0.0054509044
SRR2761066,0.9945491,0.0054509044
SRR3951056,0.99453354,0.005466461
SRR6931661,0.9945491,0.0054509044
SRR7453583,0.9945491,0.0054509044
SRR921104,0.9945491,0.0054509044
ERR501362,0.9945491,0.0054509044
ERR1382609,0.99454904,0.005450964
ERR1960742,0.9945491,0.0054509044
ERR719512,0.9945488,0.0054512024
ERR1109643,0.9945491,0.0054509044
DRR044199,0.99454725,0.005452752
ERR441143,0.99454826,0.005451739
DRR043855,0.99454874,0.005451262
ERR719700,0.9945491,0.0054509044
ERR2002102,0.9945491,0.0054509044
ERR1384776,0.9945491,0.0054509044
SRR3034979,0.99454594,0.0054540634
DRR047893,0.9945488,0.0054512024
ERR2738798,0.9945483,0.005451679
SRR5699148,0.9945491,0.0054509044
SRR6411867,0.9945491,0.0054509044
SRR3094925,0.9945491,0.0054509044
SRR5947875,0.99454844,0.00545156
SRR6931835,0.9945491,0.0054509044
ERR1759923,0.9945491,0.0054509044
ERR1309942,0.9945491,0.0054509044
DRR060282,0.9945491,0.0054509044
SRR6414424,0.99454856,0.005451441
ERR579845,0.9945491,0.0054509044
DRR060329,0.9945491,0.0054509044
DRR043984,0.9945439,0.00545609
SRR6408593,0.99453753,0.0054624677
ERR1382643,0.9945491,0.0054509044
ERR2563603,0.99454826,0.005451739
ERR1109617,0.9945489,0.005451083
SRR6264869,0.9945491,0.0054509044
DRR042837,0.99454856,0.005451441
ERR443532,0.9941692,0.0058308244
ERR1611415,0.9945491,0.0054509044
SRR6932378,0.9945491,0.0054509044
SRR6444848,0.994549,0.0054510236
SRR6038233,0.9945491,0.0054509044
SRR2761075,0.9945491,0.0054509044
