,root:Engineered,root:Environmental,root:Host-associated
SRR3030612,0.0010447954,0.0006795158,0.99827564
ERR1109414,0.001043736,0.0006803577,0.9982759
ERR983855,0.0010447726,0.0006728613,0.99828243
ERR756984,0.0010471237,0.0006918303,0.99826103
SRR6390399,0.0010483626,0.0007436173,0.99820805
ERR1533773,0.0010447861,0.0006727884,0.99828243
SRR5699134,0.0010447685,0.0006729405,0.9982823
SRR7449404,0.0010446537,0.00067552686,0.9982798
SRR5178511,0.0019289005,0.9932013,0.0048697996
SRR2057992,0.0019288777,0.99320143,0.0048697535
ERR1456926,0.0010442203,0.00067723123,0.9982786
SRR1704328,0.0010446624,0.00067341333,0.99828196
ERR1558874,0.0010436368,0.0006820047,0.9982743
SRR5915005,0.001928873,0.99320143,0.004869735
ERR3344373,0.001928873,0.99320143,0.004869735
SRR1221694,0.0019288805,0.99320143,0.004869763
SRR6931185,0.0010447836,0.0006728013,0.99828243
SRR6414055,0.0010443301,0.00067528314,0.9982804
ERR695312,0.0010433658,0.000705457,0.99825114
ERR220358,0.001928873,0.99320143,0.004869735
SRR6457436,0.0019288758,0.99320143,0.004869744
ERR2133889,0.0010434444,0.0006806692,0.9982759
ERR695374,0.001045413,0.00068979105,0.99826485
ERR2784819,0.0010444951,0.0006754565,0.99828005
ERR2511670,0.0010450233,0.00069289946,0.9982621
SRR7453637,0.0010419511,0.0007028523,0.9982552
ERR1522105,0.0013171753,0.011086668,0.98759615
ERR330028,0.0019289986,0.9932007,0.0048702774
ERR923472,0.0010433536,0.0006838696,0.9982728
SRR980645,0.0010223048,0.00079678633,0.998181
ERR1310109,0.0010456784,0.0006817505,0.99827254
ERR1905549,0.0010447325,0.0006730607,0.9982822
SRR1631687,0.0010446064,0.0006737177,0.9982817
ERR1298032,0.0010447815,0.0006728106,0.99828243
DRR044028,0.0010443056,0.00067592796,0.9982798
SRR8609378,0.0010139653,0.0009596131,0.99802643
SRR1426086,0.001043165,0.0006970502,0.99825984
ERR450722,0.0010428185,0.0006937546,0.9982634
ERR1547044,0.0019297452,0.9931986,0.004871681
SRR7270425,0.0010445433,0.0006741345,0.99828136
SRR3741979,0.0019296613,0.9931971,0.0048732394
SRR6411791,0.0010443283,0.00067521306,0.9982805
SRR6511782,0.0019288805,0.99320143,0.004869763
ERR2835995,0.0010447114,0.00067322527,0.9982821
SRR7449474,0.0010446854,0.0006733928,0.99828196
SRR2924477,0.001050286,0.0006753827,0.9982743
SRR6408975,0.0010440516,0.0006781177,0.9982778
ERR1512210,0.0010447495,0.0006730034,0.9982823
SRR1922988,0.0010442964,0.00067712885,0.9982786
ERR2570322,0.9701366,0.013565786,0.016297676
SRR6457325,0.001928873,0.99320143,0.004869735
ERR525836,0.0010461293,0.0006869148,0.99826694
ERR1256248,0.0010449047,0.0006750144,0.99828005
SRR6007604,0.0019288749,0.99320143,0.0048697395
ERR2592276,0.97017664,0.01354694,0.016276494
SRR1747689,0.001928873,0.99320143,0.004869735
ERR1109496,0.0010447035,0.00067324523,0.9982821
ERR441380,0.0010444755,0.00067474454,0.99828076
SRR1948960,0.0010444123,0.0006757556,0.9982798
ERR1382900,0.001047223,0.00069185667,0.9982609
SRR2060114,0.001928873,0.99320143,0.004869735
SRR7269954,0.001044494,0.00067433866,0.99828124
SRR1602696,0.0019288749,0.99320143,0.0048697395
ERR2835970,0.0010445372,0.00067704346,0.9982784
SRR2167974,0.001928873,0.99320143,0.004869735
ERR833277,0.001928873,0.99320143,0.004869735
SRR1715650,0.0010445251,0.0006745192,0.998281
SRR6394171,0.0010445393,0.00067418267,0.99828124
SRR1949221,0.0010447861,0.00067278784,0.99828243
ERR1691733,0.0010364694,0.00072078564,0.99824274
ERR560981,0.00104653,0.0006754142,0.998278
SRR6746565,0.001928873,0.99320143,0.004869735
SRR7771362,0.0019289604,0.99320096,0.0048701065
SRR959938,0.0019292595,0.9932001,0.004870613
ERR209095,0.0010458406,0.0006824948,0.9982717
SRR6451730,0.0010456786,0.000681518,0.9982728
ERR1315305,0.0010448884,0.00067336694,0.9982817
SRR6409269,0.0010425656,0.000684887,0.99827254
ERR983905,0.001928873,0.99320143,0.004869735
SRR6975999,0.001928873,0.99320143,0.004869735
SRR5915789,0.0019289663,0.9932011,0.0048700306
ERR1582233,0.0019288859,0.99320143,0.004869763
ERR1429230,0.0019288749,0.99320143,0.004869735
SRR5902461,0.0019288767,0.99320143,0.004869744
SRR2002294,0.0019292152,0.9931995,0.0048712674
SRR5915035,0.001928873,0.99320143,0.004869735
SRR5801544,0.001929203,0.99320036,0.004870473
SRR1923942,0.0010445955,0.00067374855,0.9982817
ERR1522053,0.0009931991,0.0014743219,0.9975325
SRR7449289,0.0010444173,0.000675144,0.9982804
SRR4826208,0.0019325265,0.9931837,0.004883912
SRR5179425,0.0063376054,0.952434,0.041228376
ERR1310393,0.0010448259,0.00067325926,0.99828196
SRR1304317,0.0019293737,0.9931987,0.0048718164
ERR561593,0.0010469236,0.0007000552,0.99825305
SRR8356308,0.0010448085,0.0006728411,0.99828243
ERR3506622,0.0010423224,0.0007856548,0.99817204
ERR2003134,0.0010447861,0.0006727897,0.99828243
SRR5002164,0.0019344582,0.9931752,0.004890328
ERR1109587,0.0010440261,0.0006807155,0.9982753
SRR2668755,0.001928913,0.9932012,0.0048698825
ERR539227,0.0020313298,0.99262977,0.005338875
ERR500972,0.0010447861,0.00067278784,0.99828243
ERR1328453,0.0010465984,0.00069585635,0.9982576
SRR2923013,0.6673624,0.05354721,0.27909037
SRR8608688,0.0008946351,0.0022715803,0.99683386
ERR1897304,0.0019288805,0.99320143,0.004869749
SRR4826679,0.0019342933,0.9931739,0.004891758
SRR632447,0.001928873,0.99320143,0.004869735
ERR1311623,0.0010458551,0.0006794714,0.9982747
ERR924408,0.0010447841,0.000672799,0.99828243
ERR2026412,0.0010297815,0.00075302186,0.99821717
ERR1538958,0.0010163233,0.0008418906,0.99814177
SRR8356359,0.0010453565,0.000689936,0.99826473
SRR6874532,0.0010394399,0.0007503892,0.9982102
ERR487030,0.0010425989,0.0006862904,0.9982711
ERR1467122,0.001044776,0.0006728392,0.99828243
SRR2297135,0.0019295476,0.99319917,0.0048712404
DRR024086,0.0010439033,0.0006792743,0.9982768
ERR500870,0.0010447846,0.0006727981,0.99828243
ERR1383816,0.0010449061,0.00067738397,0.99827766
ERR2233538,0.001048185,0.0008014525,0.99815035
ERR444322,0.0010447876,0.0006727923,0.99828243
SRR6931951,0.0010447745,0.00067284686,0.99828243
SRR3108900,0.001928873,0.99320143,0.004869735
SRR4415125,0.011992078,0.91736424,0.07064361
SRR444039,0.0021042838,0.99221426,0.0056814365
ERR2198033,0.0010528396,0.0006950838,0.9982521
ERR2495581,0.001041307,0.0006990571,0.9982596
ERR499656,0.0010447865,0.00067278784,0.99828243
ERR365891,0.0010453379,0.0006744161,0.9982803
ERR1533757,0.002832019,0.01862795,0.97854006
SRR5570789,0.0019292788,0.99319917,0.004871503
ERR1725524,0.0010434261,0.000688609,0.9982679
SRR3362130,0.0010448338,0.00067422754,0.998281
SRR5506675,0.001928873,0.99320143,0.004869735
ERR1582300,0.001928873,0.99320143,0.004869735
SRR765928,0.0012523445,0.017798172,0.98094946
SRR7448557,0.0010432341,0.00068210054,0.9982747
ERR2020020,0.0010466528,0.000695253,0.99825805
ERR500387,0.0010446995,0.0006732619,0.9982821
ERR2003231,0.0010447861,0.0006727884,0.99828243
ERR1437516,0.001928873,0.99320143,0.004869735
ERR538831,0.001928873,0.99320143,0.004869735
SRR2924985,0.0027601523,0.98805606,0.00918376
ERR1201829,0.001047469,0.0006959734,0.9982565
ERR498638,0.0010448125,0.00067280256,0.99828243
SRR7126026,0.001928873,0.99320143,0.004869735
SRR5647912,0.001928873,0.99320143,0.004869735
ERR2511427,0.0010481274,0.0007126732,0.99823916
DRR041964,0.0010443575,0.0006757331,0.9982799
ERR1548767,0.0010015127,0.0016894218,0.9973091
SRR1119055,0.0019289625,0.9932011,0.0048699817
ERR2730314,0.0010460563,0.00067386695,0.99828005
ERR1110258,0.0010447565,0.0006729662,0.9982823
ERR1533895,0.0010594216,0.00076551817,0.998175
SRR6409183,0.0010445021,0.00067451893,0.998281
ERR1905548,0.0010427951,0.0006829243,0.9982743
ERR1690215,0.0010440642,0.00067660457,0.99827933
ERR520738,0.0010456609,0.00067927956,0.99827504
ERR1689537,0.0010442341,0.00067587494,0.9982799
DRR042713,0.001044463,0.0006747777,0.99828076
SRR882135,0.001928873,0.99320143,0.004869735
ERR520895,0.0010451872,0.0006729261,0.99828196
SRR5683513,0.001928873,0.99320143,0.004869735
ERR1689242,0.001044155,0.00067623635,0.9982796
ERR1690118,0.0010206313,0.0008316184,0.9981477
ERR543135,0.0023232943,0.99193853,0.005738157
SRR5166001,0.0010592948,0.000678666,0.9982621
SRR952047,0.008374136,0.33381122,0.6578146
SRR3664285,0.001928873,0.99320143,0.004869735
SRR656678,0.0020044232,0.9927817,0.005213805
SRR6451769,0.0010449737,0.0006746163,0.9982804
SRR5595795,0.0019289798,0.99320096,0.0048701153
ERR1382287,0.0010437523,0.00067810336,0.99827814
SRR944457,0.0019406518,0.99316275,0.004896618
ERR1384020,0.0010465966,0.0006748406,0.9982786
SRR3944276,0.001928873,0.99320143,0.004869735
ERR2729838,0.97014725,0.01356089,0.01629198
ERR1759984,0.0010445483,0.00067405746,0.99828136
SRR2558703,0.008181764,0.049215738,0.9426025
SRR6394185,0.0010446744,0.00067343295,0.99828196
ERR567251,0.0010477414,0.000707666,0.99824464
SRR6457146,0.0019288749,0.99320143,0.004869737
SRR6931731,0.0010436227,0.00068462646,0.9982717
ERR2991832,0.0010445629,0.0006744842,0.998281
SRR4238936,0.001930404,0.9931938,0.004875811
ERR499865,0.001043902,0.00068040815,0.99827564
ERR1428654,0.0010419609,0.00069358735,0.9982645
ERR1689790,0.0010391887,0.0007023976,0.9982584
ERR1512018,0.0010513271,0.00079302274,0.99815565
SRR5002178,0.0019410091,0.9931415,0.004917555
SRR7771365,0.0019292493,0.9931995,0.0048711705
DRR014338,0.0010448213,0.00067282823,0.99828243
ERR538923,0.001928873,0.99320143,0.004869735
ERR1897264,0.0019288749,0.99320143,0.004869735
ERR500897,0.0010447856,0.00067279296,0.99828243
ERR1691561,0.0010400589,0.0006995158,0.99826044
ERR1689111,0.0010441702,0.0006759536,0.9982799
ERR1535960,0.001928873,0.99320143,0.004869735
SRR5983411,0.0010446206,0.0006744186,0.998281
ERR209198,0.0010459913,0.0006741072,0.9982799
ERR1523392,0.008734799,0.14269802,0.8485671
ERR209869,0.0010458806,0.00068843085,0.9982657
SRR2000214,0.0025414168,0.017880581,0.97957796
SRR6932127,0.0010447806,0.00067281607,0.99828243
SRR2097744,0.001928873,0.99320143,0.004869735
ERR1582465,0.001928873,0.99320143,0.004869735
ERR1103021,0.001928874,0.99320143,0.004869735
SRR8609728,0.0012418312,0.0020908562,0.9966673
SRR1460609,0.001928873,0.99320143,0.004869735
ERR418225,0.0010452014,0.00070641586,0.99824846
SRR5273208,0.001928873,0.99320143,0.004869735
SRR5177390,0.001928873,0.99320143,0.004869735
ERR1314289,0.001046096,0.0006844095,0.99826944
SRR6436897,0.0010446663,0.00068263407,0.99827266
ERR1428525,0.0010443699,0.00067493314,0.99828076
SRR1633135,0.0010441388,0.0006766393,0.9982792
ERR499637,0.001044912,0.0007254878,0.99822956
SRR7584800,0.0010430852,0.0006915313,0.99826545
SRR1145124,0.0023035076,0.9910028,0.0066936784
SRR5626849,0.001928873,0.99320143,0.004869735
SRR6287345,0.001928873,0.99320143,0.004869735
ERR1913183,0.0010447856,0.0006727884,0.99828243
ERR532025,0.0010438795,0.00068297953,0.99827313
SRR3030540,0.0010460559,0.0006923069,0.99826163
DRR066449,0.001928873,0.99320143,0.004869735
SRR919630,0.0010447756,0.00067284046,0.99828243
DRR070610,0.001928873,0.99320143,0.004869735
ERR499482,0.0010447865,0.0006727917,0.99828243
ERR1583458,0.001928873,0.99320143,0.004869735
SRR1346087,0.0019288786,0.99320143,0.004869756
SRR1805184,0.0019804533,0.9929161,0.005103476
ERR308738,0.0010435341,0.00071322615,0.9982432
ERR1678156,0.0010424542,0.0006845953,0.9982729
SRR3091510,0.0010444428,0.00067515497,0.9982804
ERR986788,0.001042774,0.00068358815,0.9982736
SRR7448563,0.001044641,0.0006749174,0.9982804
ERR2806311,0.0010447865,0.0006727884,0.99828243
SRR5983338,0.001044598,0.0006742495,0.9982811
SRR6746207,0.0019288749,0.99320143,0.004869737
ERR695372,0.0010444655,0.00067493884,0.99828064
ERR579586,0.0010448406,0.00067532394,0.9982798
ERR1313465,0.0010449422,0.00067337725,0.9982817
ERR1428565,0.001044596,0.0006737563,0.9982817
SRR3660147,0.001928873,0.99320143,0.004869735
ERR1759962,0.0010437791,0.0006782407,0.998278
ERR1690841,0.0010442992,0.0006754202,0.9982803
SRR1779171,0.001928873,0.99320143,0.004869735
SRR6004974,0.0019289257,0.9932011,0.0048699654
ERR443766,0.0010415225,0.0006961571,0.99826235
ERR532205,0.001043646,0.00068273826,0.9982736
DRR047530,0.001044446,0.0006749196,0.99828064
ERR923552,0.0010427675,0.0006864401,0.99827075
ERR500199,0.0010447865,0.0006727897,0.99828243
ERR1298220,0.0010447614,0.000673029,0.9982822
SRR5180651,0.001928873,0.99320143,0.004869735
SRR2297125,0.026845314,0.83851254,0.13464211
SRR5724733,0.0010248418,0.0008813376,0.9980938
SRR575291,0.0019616089,0.99309546,0.00494287
ERR2495696,0.0010406271,0.0007020151,0.99825734
ERR209627,0.0010447861,0.00067278784,0.99828243
SRR6444752,0.0010461484,0.0006924504,0.9982614
ERR442025,0.0010427529,0.0006862749,0.998271
ERR531502,0.0010444293,0.0006751373,0.9982804
SRR3632952,0.001928873,0.99320143,0.004869735
ERR2511218,0.0010446401,0.0006748609,0.9982805
SRR5180336,0.001928873,0.99320143,0.004869735
SRR996069,0.0010415734,0.00068999117,0.99826837
SRR3883977,0.001928873,0.99320143,0.004869735
ERR526027,0.0010460522,0.0006740436,0.9982799
ERR923861,0.0010426372,0.0006847811,0.99827254
SRR3951124,0.001044226,0.0006797526,0.998276
ERR2011929,0.001043831,0.0006778678,0.99827826
SRR3063355,0.001943681,0.99315333,0.004903029
ERR1315147,0.0010447821,0.00067282055,0.99828243
SRR2097662,0.001928873,0.99320143,0.004869735
ERR531587,0.0010458922,0.0006748532,0.9982792
SRR2154943,0.0010445836,0.0006746693,0.99828076
ERR840850,0.0010428407,0.0006978314,0.99825937
SRR2074951,0.001928874,0.99320143,0.004869735
ERR1522585,0.0010522658,0.0012043818,0.99774337
SRR5699380,0.0010447836,0.00067281415,0.99828243
SRR6457224,0.001928873,0.99320143,0.004869735
SRR5915149,0.001928873,0.99320143,0.004869735
ERR1593437,0.0019635346,0.99308914,0.0049473676
ERR1594059,0.0011100165,0.0014420297,0.99744797
SRR1921672,0.0019288749,0.99320143,0.0048697395
SRR1708840,0.0010437053,0.0006807721,0.9982755
SRR2123658,0.001928873,0.99320143,0.004869735
ERR2570344,0.9700454,0.013608467,0.016346177
ERR2538445,0.0010413443,0.000696627,0.998262
ERR719822,0.0010458955,0.00068746577,0.9982666
ERR719604,0.0010461145,0.000689706,0.99826425
SRR3034973,0.0010446603,0.000673518,0.99828184
SRR5179885,0.001928873,0.99320143,0.004869735
ERR1725724,0.0010574242,0.00081398047,0.9981286
SRR769659,0.001928873,0.99320143,0.004869735
ERR1103132,0.001928873,0.99320143,0.004869735
SRR6005053,0.0019288805,0.99320143,0.004869763
ERR1474576,0.0010428993,0.0006901461,0.99826694
SRR943557,0.002151009,0.9919613,0.005887773
SRR1720901,0.0013516545,0.0046513295,0.993997
ERR1512105,0.001044785,0.0006727936,0.99828243
SRR2057926,0.0019288867,0.99320143,0.004869772
ERR2314534,0.0010188271,0.0008889173,0.99809223
SRR1617953,0.001044788,0.0006728055,0.99828243
ERR2011864,0.0010651409,0.00074456073,0.99819034
SRR8608372,0.0010488239,0.0008917601,0.99805945
SRR1922547,0.0010424507,0.00068460056,0.9982729
SRR6931372,0.0010447846,0.00067279424,0.99828243
SRR6411774,0.0010445702,0.00067411433,0.99828136
ERR1690669,0.0010443039,0.0006752243,0.9982805
SRR8609913,0.0010386562,0.0007051807,0.99825615
SRR6008360,0.0019292554,0.9931994,0.004871228
SRR2061290,0.001928873,0.99320143,0.004869735
SRR6931989,0.0010447861,0.00067278784,0.99828243
ERR2709737,0.0010447861,0.00067278784,0.99828243
ERR209836,0.0010455827,0.00071306556,0.9982413
SRR2135717,0.006328521,0.696487,0.29718444
ERR501069,0.0010447856,0.0006727897,0.99828243
ERR441370,0.0010446673,0.00067346916,0.99828184
SRR6764726,0.001043291,0.00068298966,0.99827373
ERR1256596,0.0010447811,0.0006728167,0.99828243
ERR765599,0.0010371667,0.0007122981,0.99825054
SRR2011469,0.001928873,0.99320143,0.004869735
SRR5915559,0.001928873,0.99320143,0.004869735
SRR6148068,0.001928873,0.99320143,0.004869735
SRR3951248,0.0010447114,0.00067319383,0.9982821
ERR1226650,0.0009349373,0.0016329625,0.99743205
ERR209730,0.0010464896,0.0006927485,0.9982608
ERR1310238,0.0010452617,0.0006810307,0.99827373
ERR719309,0.0010452911,0.0006891902,0.99826556
ERR1315302,0.0010447876,0.00067279936,0.99828243
ERR1691711,0.0010415681,0.00069126807,0.9982672
ERR1987757,0.0010442164,0.0006764962,0.99827933
SRR3296463,0.0019291387,0.9931999,0.004870877
DRR030516,0.0010447114,0.0006732157,0.9982821
ERR1960728,0.0010420318,0.00068731577,0.99827063
ERR1896648,0.00192903,0.99320084,0.0048701083
ERR2168997,0.001928873,0.99320143,0.004869735
SRR2658034,0.001044799,0.0006732817,0.99828196
SRR6412179,0.0010442132,0.0006758646,0.9982799
DRR060293,0.0010447856,0.00067279296,0.99828243
ERR1535961,0.001928873,0.99320143,0.004869735
SRR3201994,0.0010463491,0.0006730965,0.9982805
SRR6670931,0.0010295813,0.0007594202,0.998211
ERR1844417,0.0019707908,0.99298006,0.0050491565
SRR1574022,0.001928873,0.99320143,0.004869735
SRR2168251,0.0019288767,0.99320143,0.0048697395
ERR1987702,0.0010447706,0.00067286805,0.99828243
SRR5180023,0.001928873,0.99320143,0.004869735
SRR5178839,0.001928873,0.99320143,0.004869735
SRR1632410,0.0010162959,0.0010465774,0.9979372
ERR1310087,0.0010452832,0.0006749357,0.9982798
ERR1533604,0.0010315554,0.00083687453,0.9981316
SRR8512720,0.0010556339,0.0007461652,0.9981982
ERR1905615,0.0010177477,0.00082850485,0.99815375
ERR1226434,0.0009728709,0.001183267,0.99784386
ERR1582743,0.001928873,0.99320143,0.004869735
ERR1384366,0.001045917,0.00067546614,0.9982786
SRR7902276,0.0010199756,0.00084159675,0.9981384
SRR1923169,0.0019288859,0.99320143,0.004869763
ERR308334,0.0010433566,0.0006895751,0.99826705
SRR028701,0.001044016,0.0006780234,0.998278
SRR5570745,0.0019289979,0.99320084,0.0048702476
ERR441974,0.0010401458,0.0007078615,0.998252
SRR2393632,0.001928873,0.99320143,0.004869735
DRR044149,0.0010443449,0.0006754929,0.99828017
SRR3624356,0.008921508,0.1304949,0.86058354
ERR576301,0.0010460934,0.00069627253,0.9982576
SRR6038514,0.0010454515,0.00068473944,0.9982698
ERR2738606,0.0010520931,0.000732497,0.99821544
ERR2198685,0.0010470179,0.0006933558,0.9982596
ERR2758266,0.0010228246,0.00079806166,0.9981791
SRR3624321,0.0063376054,0.952434,0.041228376
ERR1678088,0.0010447861,0.00067278784,0.99828243
ERR1897085,0.0019288749,0.99320143,0.004869737
ERR441832,0.0010442133,0.0006765683,0.9982792
ERR1624709,0.0010447865,0.0006727987,0.99828243
ERR1256453,0.0010467896,0.00068088877,0.9982723
ERR560841,0.0010449206,0.0006739245,0.9982811
SRR1635884,0.0017084727,0.0038771073,0.99441445
SRR2923375,0.0010454351,0.0006847486,0.9982698
SRR6414036,0.0010444334,0.00067510357,0.9982805
DRR048277,0.0010445201,0.0006745131,0.998281
ERR520814,0.0010457911,0.00069871295,0.99825543
ERR2003102,0.0010447865,0.00067278784,0.99828243
ERR539486,0.001928873,0.99320143,0.004869735
SRR3094749,0.0010483727,0.00070251233,0.9982492
ERR1194562,0.0010451413,0.00069617975,0.99825865
ERR1897501,0.001928874,0.99320143,0.004869735
ERR2985267,0.97017753,0.013546512,0.016276035
ERR1691307,0.0010445184,0.000674168,0.99828136
SRR5002969,0.0009822036,0.0011368218,0.997881
SRR1426504,0.0010469268,0.0007192041,0.9982338
ERR328066,0.0009908351,0.013367858,0.9856413
ERR908103,0.0010441922,0.00072291744,0.99823284
ERR1582279,0.001928873,0.99320143,0.004869735
ERR487784,0.001050154,0.00077584066,0.99817395
SRR7771381,0.0019318691,0.99319285,0.004875274
SRR5915709,0.0019288786,0.99320143,0.004869758
ERR139201,0.0010458813,0.00067916483,0.9982749
ERR537638,0.0010454083,0.00069043715,0.99826413
ERR908124,0.0010451789,0.0006741656,0.99828064
ERR1691358,0.0010387222,0.00070833357,0.9982529
SRR3053387,0.0010453135,0.0006820777,0.99827266
SRR5467859,0.0010444053,0.00067580846,0.9982798
ERR487526,0.0010415243,0.00071246334,0.9982461
ERR537721,0.0010445361,0.00068010046,0.9982754
ERR561266,0.0010472955,0.0006739769,0.99827874
SRR2668721,0.001928873,0.99320143,0.004869735
SRR3233417,0.001928873,0.99320143,0.004869735
ERR2211093,0.0010286617,0.0008074566,0.9981639
ERR1582362,0.001928873,0.99320143,0.004869735
ERR2003230,0.0010447861,0.00067278784,0.99828243
ERR107080,0.0010440921,0.00067842286,0.99827754
ERR1691692,0.0010412309,0.0006921239,0.9982666
ERR1109631,0.0010445494,0.00067410694,0.99828136
ERR494416,0.0010447701,0.00067335076,0.99828196
ERR1263497,0.0010450397,0.0006876551,0.9982673
ERR2599248,0.000733564,0.009857782,0.9894086
SRR6477303,0.001928873,0.99320143,0.004869735
ERR2730398,0.0010463344,0.00070239865,0.99825126
ERR328032,0.0010450333,0.00068807986,0.9982668
SRR3503233,0.0010446114,0.00067375303,0.9982817
SRR7769426,0.002678411,0.9885793,0.008742363
SRR944539,0.001928873,0.99320143,0.004869735
ERR2738793,0.0010450381,0.00067441276,0.9982805
SRR1426252,0.0010439191,0.0007134863,0.9982426
SRR6416489,0.0010445813,0.0006740026,0.9982815
SRR516467,0.0019418219,0.9931306,0.0049275784
ERR1141823,0.0010486732,0.0006988862,0.99825245
SRR5431463,0.0010448045,0.0006747219,0.9982805
SRR3296453,0.0019434526,0.9931218,0.0049347156
ERR2286288,0.0010447871,0.0006727881,0.99828243
SRR1805172,0.0019306724,0.99319553,0.0048737666
SRR1145333,0.001043416,0.0006879833,0.9982686
SRR8610023,0.0010413867,0.00069110224,0.99826753
SRR2761188,0.0010430622,0.0006917382,0.9982652
SRR3501933,0.0010483043,0.00067737006,0.9982743
ERR1428282,0.0010445154,0.0006741622,0.99828136
SRR3727634,0.001046375,0.0007215531,0.99823207
SRR505268,0.0010496865,0.000689624,0.9982607
ERR1428196,0.0010449373,0.0006846844,0.9982704
SRR1818208,0.0019998818,0.99297214,0.005027904
ERR695626,0.0010451394,0.00070271775,0.9982521
ERR1315494,0.0010449524,0.0006742024,0.9982809
SRR1980812,0.0019288859,0.99320143,0.0048697838
ERR209146,0.0010450605,0.000675524,0.99827945
ERR1135343,0.0010446183,0.0006752221,0.99828017
DRR060280,0.0010442688,0.0006758935,0.9982798
SRR3194366,0.001928873,0.99320143,0.004869735
ERR1428634,0.0010443813,0.00067500124,0.99828064
ERR1593312,0.0031859716,0.98928297,0.0075311577
SRR5916603,0.0019290331,0.9932005,0.004870436
SRR5595809,0.0019346384,0.9931706,0.0048946817
ERR501028,0.0010447806,0.00067282125,0.99828243
ERR1896960,0.001928873,0.99320143,0.004869735
ERR2511814,0.0010447843,0.00067307067,0.9982822
ERR1689217,0.0010421174,0.00068711734,0.99827075
ERR1249623,0.0010447436,0.0006730008,0.9982823
ERR499179,0.0010447861,0.00067278784,0.99828243
SRR6264873,0.0010456423,0.000681277,0.998273
SRR3951164,0.0010421397,0.00068661023,0.9982712
ERR520758,0.0010430225,0.0007026118,0.99825436
SRR6931577,0.001044778,0.00067282823,0.99828243
ERR2368796,0.0010447861,0.00067278784,0.99828243
ERR1310267,0.0010454827,0.0006750501,0.99827945
ERR1522859,0.006339682,0.95241994,0.041240353
ERR487110,0.0010448572,0.00069000875,0.9982652
ERR487676,0.0010509945,0.00071552047,0.99823344
ERR1256749,0.00104644,0.0006815272,0.99827206
SRR5983333,0.0010436829,0.0006854216,0.99827087
SRR3647784,0.0010452662,0.0006805992,0.9982741
ERR1896844,0.00925379,0.133407,0.8573392
SRR8608185,0.001042809,0.00072781363,0.99822944
SRR1923178,0.0020323403,0.99286735,0.0051002866
SRR1617872,0.0010447861,0.0006727884,0.99828243
SRR2126831,0.001928873,0.99320143,0.004869735
SRR2168089,0.001928873,0.99320143,0.004869735
SRR8356357,0.0010464061,0.00067570526,0.9982779
ERR986314,0.0010463581,0.0007139899,0.99823964
ERR2002292,0.0010443979,0.0006780651,0.99827754
SRR8609971,0.0009035227,0.002413241,0.9966832
SRR5273206,0.001928873,0.99320143,0.004869735
ERR1385040,0.0010450361,0.0006754333,0.9982796
ERR1897637,0.0019288805,0.99320143,0.004869758
ERR1523011,0.0010208886,0.0015343339,0.99744475
DRR068213,0.0010448301,0.00067886215,0.99827635
SRR3742127,0.0019292907,0.99319905,0.0048716
ERR1297809,0.0010457733,0.00067574054,0.9982785
ERR1593399,0.001931119,0.9931941,0.004874757
SRR5465808,0.0019338906,0.9931759,0.0048901797
ERR1311416,0.0010495172,0.0007531724,0.9981974
ERR1226333,0.00093512516,0.001622732,0.9974421
ERR1313503,0.0010447861,0.0006727891,0.99828243
SRR6412177,0.0010443998,0.0006751543,0.9982804
ERR2495204,0.0010401586,0.000707937,0.99825186
SRR5181077,0.001928893,0.9932013,0.004869816
ERR1383657,0.0010461425,0.0006761777,0.99827766
SRR5947924,0.0010502071,0.0007672138,0.99818265
ERR981228,0.001045135,0.00067467656,0.99828017
ERR1691679,0.0010362065,0.0007202332,0.9982436
SRR2155030,0.0010447861,0.00067278784,0.99828243
ERR1736285,0.0010468687,0.0007014443,0.9982516
SRR5940963,0.001928873,0.99320143,0.004869735
ERR309456,0.0010606659,0.0007687587,0.9981706
SRR7901996,0.01348226,0.90826213,0.07825559
ERR531937,0.0010448926,0.00068548543,0.99826956
ERR1582257,0.001928873,0.99320143,0.004869735
SRR5396121,0.0019294699,0.99320084,0.0048697228
ERR1462861,0.0010747245,0.0008398931,0.9980854
ERR2511337,0.0010481053,0.000698513,0.9982534
ERR1367856,0.0010467771,0.00071421143,0.99823904
ERR2073278,0.0010066618,0.0012872717,0.99770606
SRR1793518,0.005191842,0.073508635,0.9212995
ERR1589317,0.0019288842,0.99320143,0.004869758
SRR5823495,0.001928873,0.99320143,0.004869735
SRR5165833,0.0010427358,0.00087551906,0.9980818
SRR7126053,0.001928873,0.99320143,0.004869735
SRR7584022,0.0010545568,0.0007761241,0.9981693
SRR5831892,0.001044523,0.00067457097,0.9982809
SRR6264661,0.0010445834,0.0006743086,0.9982811
SRR6511758,0.0019289751,0.99320096,0.004870153
SRR8605708,0.0010536399,0.0012982358,0.9976482
ERR328008,0.0010566564,0.00070220866,0.9982412
ERR2538435,0.0010447865,0.00067278784,0.99828243
ERR1523618,0.00094878854,0.0014509211,0.99760026
ERR1582721,0.0019288749,0.99320143,0.004869735
ERR308723,0.0010488225,0.0007926088,0.9981585
ERR139288,0.0010450141,0.00067502784,0.9982799
DRR049491,0.0010447826,0.00067280704,0.99828243
SRR1125395,0.0019289388,0.9932012,0.0048698797
ERR499084,0.0010447861,0.00067278784,0.99828243
