,root:Engineered:Wastewater,root:Environmental:Aquatic,root:Environmental:Terrestrial,root:Host-associated:Human,root:Host-associated:Insecta,root:Host-associated:Mammals,root:Host-associated:Plants,Unknown
ERR2729838,0.84341913,0.0038432188,0.0930581,0.0065410286,0.015423616,0.034422204,0.0032926905,0.0
ERR1759984,0.00082419533,0.0006690219,0.001366619,0.99095315,0.0013488857,0.0036422678,0.0011959105,0.0
SRR2558703,0.0005574025,0.003970954,0.008244343,0.004577222,0.0005748204,0.0018496263,0.9802256,0.0
SRR6394185,0.0008241362,0.00066911126,0.0013665304,0.9909528,0.0013487971,0.003642566,0.0011960594,0.0
ERR567251,0.003404258,0.0066880817,0.0005591616,0.014994619,0.0006555971,0.9663358,0.007362397,0.0
SRR6457146,0.0009322295,0.9879796,0.0030023616,0.00092165696,0.002806457,0.0018047168,0.0025529545,0.0
SRR6931731,0.0008251826,0.0006702752,0.0013651752,0.9909402,0.00134964,0.0036471407,0.0012023071,0.0
ERR2991832,0.0008245179,0.00066931563,0.0013673251,0.99095005,0.0013492949,0.0036429327,0.0011965877,0.0
SRR4238936,0.0009322004,0.9879795,0.0030022445,0.0009218661,0.002806727,0.0018046288,0.0025528371,0.0
ERR499865,0.0008244086,0.0006706006,0.001365321,0.99094975,0.0013501125,0.003642648,0.0011971361,0.0
ERR1428654,0.00055737287,0.003971103,0.008244107,0.004577252,0.00057482044,0.001849478,0.98022586,0.0
ERR1689790,0.00055737305,0.0039713425,0.008243902,0.00457767,0.0005748207,0.001849211,0.9802257,0.0
ERR1512018,0.0034046767,0.00676748,0.0005563004,0.01499015,0.0006545142,0.96626574,0.0073611056,0.0
SRR5002178,0.00093252875,0.98797816,0.0030033789,0.00092189666,0.0028072654,0.0018043324,0.0025524222,0.0
SRR7771365,0.0009322295,0.9879794,0.0030023914,0.00092168676,0.0028065464,0.0018047466,0.0025529545,0.0
DRR014338,0.0008235771,0.00067068986,0.0013649352,0.99094486,0.0013471721,0.0036498671,0.001198889,0.0
ERR538923,0.010847254,0.013193172,0.9437744,0.0126556745,0.0031446805,6.757097e-05,0.01631725,0.0
ERR1897264,0.000932289,0.9879795,0.0030023314,0.0009216569,0.0028064863,0.0018048356,0.0025529838,0.0
ERR500897,0.00082419533,0.0006690219,0.001366619,0.99095315,0.0013488857,0.0036422678,0.0011959105,0.0
ERR1691561,0.00055737305,0.0039713425,0.008243902,0.00457767,0.0005748207,0.001849211,0.9802257,0.0
ERR1689111,0.00055737305,0.0039713425,0.008243902,0.00457767,0.0005748207,0.001849211,0.9802257,0.0
ERR1535960,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
SRR5983411,0.00082425494,0.00066896266,0.0013665599,0.990953,0.0013490049,0.00364215,0.0011960296,0.0
ERR209198,0.00082471006,0.0006714656,0.0013642589,0.99094033,0.0013495255,0.0036486678,0.0012010635,0.0
ERR1523392,0.025870997,0.43292698,0.0017204685,0.0013400139,0.004336222,0.53274304,0.0010622701,0.0
ERR209869,0.00082729716,0.00074730994,0.0013019613,0.9904831,0.0013246619,0.0039879507,0.001327752,0.0
SRR2000214,0.00040653258,0.0012480095,0.004228758,0.061475433,0.0019145741,0.00043927095,0.9302874,0.0
SRR6932127,0.00082419533,0.0006690219,0.001366619,0.99095315,0.0013488857,0.0036422678,0.0011959105,0.0
SRR2097744,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
ERR1582465,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
ERR1103021,0.00093228905,0.9879796,0.0030023318,0.0009216272,0.002806457,0.0018047764,0.0025529545,0.0
SRR8609728,0.000623782,0.0035628302,0.008490637,0.0040891943,0.0005957659,0.0022282766,0.9804095,0.0
SRR1460609,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
ERR418225,0.0033890998,0.006697432,0.00055648375,0.015014675,0.0006547955,0.96632123,0.007366339,0.0
SRR5273208,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
SRR5177390,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
ERR1314289,0.0008265575,0.0007398283,0.0013091097,0.9906013,0.0013431002,0.0038967556,0.0012833198,0.0
SRR6436897,0.0008422105,0.00068608386,0.0013624841,0.9907933,0.0013706528,0.0036917592,0.0012535579,0.0
ERR1428525,0.00055737305,0.0039713425,0.008243902,0.00457767,0.0005748207,0.001849211,0.9802257,0.0
SRR1633135,0.00082419533,0.0006690219,0.001366619,0.99095315,0.0013488857,0.0036422678,0.0011959105,0.0
ERR499637,0.00082708866,0.0006721804,0.0013641735,0.99092597,0.0013526483,0.003650252,0.00120778,0.0
SRR7584800,0.0033867396,0.006698022,0.00055604154,0.015017258,0.00065464625,0.96631944,0.007367895,0.0
SRR1145124,0.0009322295,0.98797953,0.0030023914,0.0009216272,0.002806457,0.0018047764,0.0025529843,0.0
SRR5626849,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
SRR6287345,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
ERR1913183,0.00082419533,0.0006690219,0.001366619,0.99095315,0.0013488857,0.0036422678,0.0011959105,0.0
ERR532025,0.00082958885,0.00068322924,0.0013549625,0.9908622,0.0013550218,0.003688012,0.0012269312,0.0
SRR3030540,0.00081995054,0.000706732,0.0013328058,0.99075645,0.0013295081,0.00380053,0.0012541084,0.0
DRR066449,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
SRR919630,0.00082419533,0.0006690219,0.001366619,0.99095315,0.0013488857,0.0036422678,0.0011959105,0.0
DRR070610,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
ERR499482,0.00082419533,0.0006690219,0.001366619,0.99095315,0.0013488857,0.0036422678,0.0011959105,0.0
ERR1583458,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
SRR1346087,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
SRR1805184,0.010847254,0.013193231,0.9437744,0.0126556745,0.0031446805,6.757097e-05,0.016317163,0.0
ERR308738,0.0033859136,0.006698277,0.00055589405,0.0150181465,0.000654616,0.96631837,0.007368765,0.0
ERR1678156,0.00055737305,0.0039713425,0.008243902,0.00457767,0.0005748207,0.001849211,0.9802257,0.0
SRR3091510,0.00083413784,0.0006802378,0.0013613072,0.9908662,0.0013641886,0.0036674915,0.0012264776,0.0
ERR986788,0.00055737305,0.0039713425,0.008243902,0.00457767,0.0005748207,0.001849211,0.9802257,0.0
SRR7448563,0.0008256696,0.0006702903,0.0013688585,0.9909424,0.0013503531,0.003642695,0.0011997562,0.0
ERR2806311,0.000824136,0.0006690814,0.0013665895,0.9909531,0.0013488563,0.0036422682,0.0011959403,0.0
SRR5983338,0.0008243438,0.00066920015,0.001366619,0.99095225,0.0013493017,0.0036418817,0.0011964154,0.0
SRR6746207,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
ERR695372,0.0033860856,0.006697477,0.00055586407,0.015017278,0.00065470324,0.9663182,0.007370428,0.0
ERR579586,0.00082299125,0.0006731323,0.0013626318,0.9909311,0.0013447497,0.003661518,0.0012038912,0.0
ERR1313465,0.00080683455,0.00070205895,0.001339179,0.990804,0.0013025803,0.003806441,0.0012389187,0.0
ERR1428565,0.00055737305,0.0039713425,0.008243902,0.00457767,0.0005748207,0.001849211,0.9802257,0.0
SRR3660147,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
ERR1759962,0.0008238998,0.00066949846,0.0013661464,0.9909511,0.0013481755,0.003644473,0.001196685,0.0
ERR1690841,0.00055737305,0.0039713425,0.008243902,0.00457767,0.0005748207,0.001849211,0.9802257,0.0
SRR1779171,0.010847254,0.013193172,0.9437744,0.0126556745,0.0031446805,6.757097e-05,0.01631725,0.0
SRR6004974,0.0009322294,0.9879795,0.0030024208,0.0009216271,0.0028064565,0.001804806,0.0025529838,0.0
ERR443766,0.00082446326,0.0006689927,0.0013665606,0.99095196,0.0013492729,0.0036419139,0.0011968915,0.0
ERR532205,0.00083410746,0.00068712345,0.001354047,0.99082834,0.001362127,0.003697206,0.0012370659,0.0
DRR047530,0.00082651153,0.00066976395,0.0013671526,0.99094033,0.001351855,0.0036417895,0.0012026225,0.0
ERR923552,0.00055737305,0.0039713425,0.008243902,0.00457767,0.0005748207,0.001849211,0.9802257,0.0
ERR500199,0.00082419533,0.0006690219,0.001366619,0.99095315,0.0013488857,0.0036422678,0.0011959105,0.0
ERR1298220,0.00055737305,0.0039713425,0.008243902,0.00457767,0.0005748207,0.001849211,0.9802257,0.0
SRR5180651,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
SRR2297125,0.0009347618,0.9879669,0.003010018,0.00092037715,0.0028090503,0.001805165,0.002553731,0.0
SRR5724733,0.00063920027,0.016605409,0.00019630791,0.72151375,0.0005469919,0.15944849,0.002820343,0.098229535
SRR575291,0.010847254,0.013193172,0.9437744,0.0126556745,0.0031446805,6.757097e-05,0.01631725,0.0
ERR2495696,0.00055737305,0.0039713425,0.008243902,0.00457767,0.0005748207,0.001849211,0.9802257,0.0
ERR209627,0.00082419533,0.0006690219,0.001366619,0.99095315,0.0013488857,0.0036422678,0.0011959105,0.0
SRR6444752,0.0008993237,0.00075773324,0.0013581933,0.9902884,0.0014820813,0.0038718325,0.0013424808,0.0
ERR442025,0.0008241657,0.000669022,0.0013666489,0.99095315,0.0013488859,0.0036422384,0.00119597,0.0
ERR531502,0.00082425843,0.00066979724,0.001365734,0.99094796,0.001348684,0.0036453141,0.0011982328,0.0
SRR3632952,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
ERR2511218,0.0008242257,0.0006691413,0.0013665013,0.9909527,0.0013491245,0.003642063,0.0011962085,0.0
SRR5180336,0.000932289,0.9879796,0.0030023314,0.0009215973,0.002806427,0.0018047165,0.0025529838,0.0
SRR996069,0.00082419533,0.0006690219,0.001366619,0.99095315,0.0013488857,0.0036422678,0.0011959105,0.0
SRR3883977,0.000932289,0.9879795,0.0030023314,0.0009216271,0.0028064863,0.0018047761,0.0025529838,0.0
ERR526027,0.0008246747,0.0006698273,0.0013657941,0.9909475,0.0013496351,0.0036438305,0.0011987383,0.0
ERR923861,0.00055737305,0.0039713425,0.008243902,0.00457767,0.0005748207,0.001849211,0.9802257,0.0
SRR3951124,0.00083628105,0.0006753812,0.0013737227,0.9908755,0.0013644851,0.003648211,0.001226486,0.0
ERR2011929,0.0008208657,0.0006888772,0.0013450766,0.9908209,0.0013289159,0.0037394662,0.0012559256,0.0
SRR3063355,0.010847254,0.013193172,0.9437744,0.0126556745,0.0031446805,6.757097e-05,0.01631725,0.0
ERR1315147,0.0008241657,0.000669022,0.0013666191,0.99095315,0.0013488859,0.0036422384,0.0011959106,0.0
SRR2097662,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
ERR531587,0.00082570204,0.0006833519,0.0013533361,0.99086463,0.0013458206,0.00370042,0.0012267896,0.0
SRR2154943,0.0008248482,0.00066914025,0.0013668557,0.99095005,0.0013497759,0.0036417008,0.0011976027,0.0
ERR840850,0.003385885,0.006698425,0.00055589416,0.015018267,0.00065461616,0.9663185,0.0073683555,0.0
SRR2074951,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
ERR1522585,0.0038453948,0.0065379995,0.0006408208,0.014319114,0.00068049226,0.96676105,0.0072151734,0.0
SRR5699380,0.00082419533,0.0006690219,0.001366619,0.99095315,0.0013488857,0.0036422678,0.0011959105,0.0
SRR6457224,0.000932289,0.9879796,0.0030023612,0.0009215973,0.002806427,0.0018047761,0.0025529838,0.0
SRR5915149,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
ERR1593437,0.010847312,0.013193201,0.9437743,0.0126556745,0.0031447096,6.757135e-05,0.016317222,0.0
ERR1594059,0.15521634,0.0020198226,0.4734745,0.017203838,0.000849247,0.010855675,0.01526019,0.32512033
SRR1921672,0.010847254,0.013193172,0.9437744,0.0126556745,0.0031446805,6.757097e-05,0.01631725,0.0
SRR1708840,0.0010140508,0.0008216556,0.0014869382,0.9894419,0.0016691855,0.004050209,0.0015161061,0.0
SRR2123658,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
ERR2570344,0.84341913,0.0038432188,0.0930581,0.0065410286,0.015423616,0.034422204,0.0032926905,0.0
ERR2538445,0.00082419533,0.0006690219,0.001366619,0.99095315,0.0013488857,0.0036422678,0.0011959105,0.0
ERR719822,0.0008141238,0.00073529925,0.0013089385,0.99059725,0.0013069181,0.003940037,0.0012973808,0.0
ERR719604,0.00082834996,0.00067655806,0.0013605424,0.99090225,0.0013544826,0.0036629073,0.0012148994,0.0
SRR3034973,0.00082373,0.0006717034,0.0013639028,0.9909365,0.0013464367,0.0036551442,0.0012025787,0.0
SRR5179885,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
ERR1725724,0.00086823094,0.0027213988,0.00093486893,0.9564668,0.0007736682,0.012479095,0.0061041405,0.019651769
SRR769659,0.0009322295,0.9879796,0.003002302,0.0009216272,0.0028064868,0.0018047764,0.0025529843,0.0
ERR1103132,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
SRR6005053,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
ERR1474576,0.0009350675,0.00080544536,0.0013581513,0.98982954,0.0014772884,0.004109206,0.0014853675,0.0
SRR943557,0.010849323,0.013190631,0.9437757,0.012653571,0.0031449131,6.759183e-05,0.01631824,0.0
SRR1720901,0.0063102543,0.0040813684,0.000528723,0.018666387,0.0011704266,0.24618214,0.1270636,0.5959971
ERR1512105,0.0033857976,0.006698456,0.0005558356,0.015018329,0.00065458694,0.96631867,0.0073683867,0.0
SRR2057926,0.010847254,0.013193172,0.9437744,0.0126556745,0.0031446805,6.757097e-05,0.01631725,0.0
ERR2314534,0.00055737305,0.0039713425,0.008243902,0.00457767,0.0005748207,0.001849211,0.9802257,0.0
SRR1617953,0.0008228392,0.0006723274,0.0013634578,0.9909365,0.0013448629,0.0036583536,0.0012016583,0.0
ERR2011864,0.0008175601,0.00069403934,0.0013434888,0.99082226,0.001326051,0.0037589169,0.0012377327,0.0
SRR8608372,0.00093621324,0.0023614676,0.009469765,0.0027213786,0.00067419314,0.004418069,0.9794188,0.0
SRR1922547,0.00082419533,0.0006690219,0.001366619,0.99095315,0.0013488857,0.0036422678,0.0011959105,0.0
SRR6931372,0.00082419533,0.0006690219,0.001366619,0.99095315,0.0013488857,0.0036422678,0.0011959105,0.0
SRR6411774,0.0008241067,0.0006691708,0.0013664416,0.9909525,0.0013486489,0.0036430126,0.0011962082,0.0
ERR1690669,0.00055737305,0.0039713425,0.008243902,0.00457767,0.0005748207,0.001849211,0.9802257,0.0
SRR8609913,0.0006685236,0.0033104867,0.008655438,0.0038182046,0.0006080619,0.0025120415,0.9804272,0.0
SRR6008360,0.00093228905,0.98797965,0.0030024212,0.0009215974,0.0028064868,0.0018047168,0.0025529247,0.0
SRR2061290,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
SRR6931989,0.00082419533,0.0006690219,0.001366619,0.99095315,0.0013488857,0.0036422678,0.0011959105,0.0
ERR2709737,0.00055737305,0.0039713425,0.008243902,0.00457767,0.0005748207,0.001849211,0.9802257,0.0
ERR209836,0.0003950894,0.005867183,0.0004951954,0.9537723,0.00036936998,0.02962166,0.00438869,0.005090475
SRR2135717,0.010850064,0.013194114,0.94376385,0.0126591865,0.0031439308,6.7498164e-05,0.016321294,0.0
ERR501069,0.00036690655,0.0040972275,0.00063705374,0.97109365,0.00035795616,0.018937392,0.004509867,0.0
ERR441370,0.0008241361,0.00066899235,0.0013665599,0.99095315,0.0013488267,0.003642358,0.0011960296,0.0
SRR6764726,0.00055737305,0.0039713425,0.008243902,0.00457767,0.0005748207,0.001849211,0.9802257,0.0
ERR1256596,0.002770636,0.0067805764,0.00014405696,0.21941891,0.0010967724,0.7675657,0.0022233,0.0
ERR765599,0.0005574026,0.0039713415,0.008243959,0.0045776987,0.00057485024,0.0018492107,0.98022544,0.0
SRR2011469,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
SRR5915559,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
SRR6148068,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
SRR3951248,0.0008241362,0.00066899246,0.0013665898,0.9909532,0.0013487674,0.0036423581,0.001196,0.0
ERR1226650,0.00055734324,0.003971342,0.008243871,0.004577729,0.0005747909,0.0018493298,0.98022556,0.0
ERR209730,0.000804851,0.00082526944,0.0012452008,0.9901075,0.0012632415,0.004346998,0.0014070031,0.0
ERR1310238,0.00083074864,0.0006788987,0.0013618966,0.99090576,0.0013650156,0.0036472203,0.0012104328,0.0
ERR719309,0.00082948053,0.0006775695,0.0013600996,0.9908913,0.0013557033,0.003666836,0.0012190012,0.0
ERR1315302,0.00082392903,0.00066952774,0.0013662049,0.9909509,0.001348145,0.0036446785,0.0011965953,0.0
ERR1691711,0.00055737305,0.0039713425,0.008243902,0.00457767,0.0005748207,0.001849211,0.9802257,0.0
ERR1987757,0.00082408247,0.00067045254,0.001365114,0.99094343,0.0013477965,0.003649037,0.0012000777,0.0
SRR3296463,0.0009322631,0.9879791,0.0030022545,0.000922435,0.002807749,0.0018039497,0.002552131,0.0
DRR030516,0.000824136,0.0006690517,0.0013665301,0.99095285,0.0013488563,0.0036424762,0.0011960889,0.0
ERR1960728,0.000824077,0.0006692599,0.0013664416,0.9909521,0.0013485599,0.0036433097,0.0011962677,0.0
ERR1896648,0.00093228905,0.9879796,0.003002302,0.0009215974,0.0028064868,0.0018048359,0.0025529247,0.0
ERR2168997,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
SRR2658034,0.0008243747,0.00066923077,0.0013663239,0.99095213,0.0013493332,0.003642065,0.001196536,0.0
SRR6412179,0.0008242552,0.000669052,0.0013665307,0.9909524,0.0013489757,0.003642359,0.0011964161,0.0
DRR060293,0.00082419533,0.0006690219,0.001366619,0.99095315,0.0013488857,0.0036422678,0.0011959105,0.0
ERR1535961,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
SRR3201994,0.00082411384,0.0006710183,0.0013646118,0.99094296,0.0013481854,0.0036492227,0.0011999019,0.0
SRR6670931,0.0034323342,0.0066006742,0.00055124646,0.014906385,0.0006608212,0.96623623,0.007612422,0.0
ERR1844417,0.010848507,0.013191712,0.94377524,0.012654302,0.0031447676,6.758365e-05,0.016317833,0.0
SRR1574022,0.0009322295,0.9879797,0.0030023616,0.0009215974,0.0028064272,0.0018047764,0.0025529843,0.0
SRR2168251,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
ERR1987702,0.00082419533,0.0006690219,0.001366619,0.99095315,0.0013488857,0.0036422678,0.0011959105,0.0
SRR5180023,0.004846631,0.649909,0.29173908,0.0012076763,0.0015982622,4.5323643e-05,0.050654013,0.0
SRR5178839,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
SRR1632410,0.00081548176,0.00068765803,0.0013502444,0.99086463,0.0013241627,0.003734367,0.00122349,0.0
ERR1310087,0.00082551985,0.00067384826,0.0013624004,0.9909298,0.0013513502,0.0036525934,0.0012046096,0.0
ERR1533604,0.0033857974,0.006698426,0.0005558649,0.015018327,0.0006546162,0.9663186,0.007368415,0.0
SRR8512720,0.0044760224,0.00638541,0.0006949275,0.014094192,0.00073600723,0.96602005,0.007593307,0.0
ERR1905615,0.00055737305,0.0039713425,0.008243902,0.00457767,0.0005748207,0.001849211,0.9802257,0.0
ERR1226434,0.00055737305,0.0039713425,0.008243902,0.00457767,0.0005748207,0.001849211,0.9802257,0.0
ERR1582743,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
ERR1384366,0.0008257194,0.00069836347,0.001340461,0.9907867,0.0013426295,0.0037588577,0.0012472388,0.0
SRR7902276,0.00055737305,0.0039713425,0.008243902,0.00457767,0.0005748207,0.001849211,0.9802257,0.0
SRR1923169,0.010847254,0.013193172,0.9437744,0.0126556745,0.0031446805,6.757097e-05,0.01631725,0.0
ERR308334,0.0033863187,0.006696652,0.0005558051,0.015016361,0.0006546736,0.9663184,0.0073718037,0.0
SRR028701,0.00082923245,0.00067112077,0.0013695984,0.9909232,0.0013554596,0.0036422426,0.0012091105,0.0
SRR5570745,0.0009322302,0.9879796,0.0030022147,0.00092180655,0.0028066973,0.001804599,0.0025528371,0.0
ERR441974,0.0008241955,0.0006690221,0.0013666194,0.9909532,0.0013488267,0.0036422687,0.001195881,0.0
SRR2393632,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
DRR044149,0.000826098,0.0006696173,0.0013666218,0.9909423,0.0013513836,0.0036422454,0.0012017942,0.0
SRR3624356,0.0018120696,0.9767865,0.0035650278,0.00041830033,0.005038465,0.0012012636,0.011178415,0.0
ERR576301,0.0033885364,0.0066968044,0.0005563654,0.01501418,0.00065479433,0.96632105,0.007368321,0.0
SRR6038514,0.00084134494,0.0006948678,0.0013549804,0.99080265,0.0013846857,0.0036853661,0.0012361292,0.0
ERR2738606,0.0008296093,0.00068191456,0.0013573831,0.9908911,0.0013612151,0.0036636423,0.0012151245,0.0
ERR2198685,0.00089163304,0.0007317235,0.001392683,0.990457,0.0015124147,0.003729441,0.001285156,0.0
ERR2758266,0.00055769854,0.0039690137,0.008245247,0.004574983,0.0005749975,0.0018511383,0.9802269,0.0
SRR3624321,0.007086961,0.3709845,0.008885562,1.9346155e-05,0.020121621,0.0009990148,0.59190303,0.0
ERR1678088,0.00082419533,0.0006690219,0.001366619,0.99095315,0.0013488857,0.0036422678,0.0011959105,0.0
ERR1897085,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
ERR441832,0.0008241968,0.00066926074,0.0013662947,0.9909514,0.0013487099,0.003643403,0.0011968038,0.0
ERR1624709,0.0008241361,0.00066896266,0.0013665599,0.99095327,0.001348886,0.0036422687,0.0011959701,0.0
ERR1256453,0.0035085296,0.00804958,0.00049533707,0.015843052,0.0005941751,0.9645865,0.0069227796,0.0
ERR560841,0.0008366701,0.00068264984,0.0013599527,0.990826,0.001361646,0.0036884658,0.0012445787,0.0
SRR1635884,0.0025298297,0.3282652,0.0017476231,0.66428995,0.0020166482,0.00048265557,0.000668102,0.0
SRR2923375,0.0006314039,0.0012696178,0.0010351015,0.9877298,0.0008655931,0.00657526,0.0018932599,0.0
SRR6414036,0.0008246791,0.0006708408,0.001364643,0.9909388,0.0013484245,0.0036502662,0.0012023983,0.0
DRR048277,0.0008261989,0.00067203294,0.00136376,0.9909266,0.0013504523,0.0036531691,0.0012078414,0.0
ERR520814,0.0008271538,0.0006831705,0.0013545478,0.9908824,0.0013539537,0.0036804406,0.0012182583,0.0
ERR2003102,0.0002809738,0.007407051,0.000493938,0.95239276,0.00023130985,0.032256294,0.006937752,0.0
ERR539486,0.010847254,0.013193172,0.9437744,0.0126556745,0.0031446805,6.757097e-05,0.01631725,0.0
SRR3094749,0.00083733076,0.0007032616,0.0013422068,0.99075586,0.0013703693,0.0037403903,0.0012505597,0.0
ERR1194562,0.0033982943,0.006818717,0.00055884005,0.015164398,0.0006523713,0.9660705,0.0073368517,0.0
ERR1897501,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
ERR2985267,0.84341913,0.0038432188,0.0930581,0.0065410286,0.015423616,0.034422204,0.0032926905,0.0
ERR1691307,0.00055737305,0.0039713425,0.008243902,0.00457767,0.0005748207,0.001849211,0.9802257,0.0
SRR5002969,0.0009200871,0.986624,0.0028532147,0.0012846589,0.0033177435,0.0014814734,0.0023138523,0.0012050271
SRR1426504,0.00340309,0.006701732,0.00055888353,0.0149911,0.0006554684,0.9663343,0.0073554697,0.0
ERR328066,0.0009322295,0.9879796,0.003002302,0.00092168676,0.002806457,0.0018047466,0.0025528949,0.0
ERR908103,0.0033860642,0.0066985195,0.000555924,0.015018017,0.00065461674,0.96631855,0.0073683625,0.0
ERR1582279,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
ERR487784,0.0033852183,0.06367531,0.0002758466,0.008691458,0.0025078107,0.9180793,0.0033850179,0.0
SRR7771381,0.0009318483,0.9879803,0.0029983667,0.0009285722,0.002816661,0.0017975189,0.0025467086,0.0
SRR5915709,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
ERR139201,0.00082814466,0.00069520547,0.0013436816,0.9907962,0.0013476624,0.003743599,0.00124547,0.0
ERR537638,0.0034360895,0.0066751926,0.000565376,0.014959491,0.0006571799,0.96636885,0.0073378,0.0
ERR908124,0.0033785815,0.008924788,0.00047549096,0.016835367,0.00056269916,0.96309376,0.0067293798,0.0
ERR1691358,0.00055737305,0.0039713425,0.008243902,0.00457767,0.0005748207,0.001849211,0.9802257,0.0
SRR3053387,0.0008291627,0.0006800424,0.0013577677,0.99088216,0.0013554804,0.003674599,0.001220767,0.0
SRR5467859,0.0008219105,0.0006983283,0.0013416982,0.99083185,0.0013435698,0.0037339341,0.0012287216,0.0
ERR487526,0.0033788078,0.0066065,0.00055241684,0.015516751,0.00066565786,0.96598077,0.0072991773,0.0
ERR537721,0.0033892442,0.0066968994,0.0005565127,0.015014372,0.0006547657,0.966322,0.0073662167,0.0
ERR561266,0.00084916485,0.0006956866,0.0013643728,0.99076194,0.0013977892,0.0036843084,0.0012467171,0.0
SRR2668721,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
SRR3233417,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
ERR2211093,0.0005574026,0.0039711334,0.008244018,0.004577431,0.00057482056,0.0018494484,0.98022574,0.0
ERR1582362,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
ERR2003230,0.0008238403,0.00066958746,0.0013661165,0.99095076,0.0013480268,0.003645007,0.0011966849,0.0
ERR107080,0.0008291491,0.0006707392,0.001368687,0.9909243,0.0013550234,0.0036421192,0.0012100396,0.0
ERR1691692,0.00055737305,0.0039713425,0.008243902,0.00457767,0.0005748207,0.001849211,0.9802257,0.0
ERR1109631,0.0008229836,0.0006713438,0.0013645203,0.99094236,0.001345569,0.00365385,0.0011993354,0.0
ERR494416,0.0008239886,0.0006694684,0.0013662645,0.9909511,0.0013482936,0.003644293,0.0011965954,0.0
