,root:Host-associated:Human,Unknown
ERR2002140,0.9926694,0.0073305964
DRR030553,0.9926694,0.0073305964
SRR919849,0.9926694,0.0073305964
ERR2309101,0.99264497,0.0073550344
SRR1660244,0.9926694,0.0073305964
ERR443896,0.99266934,0.007330656
SRR6411937,0.9926694,0.0073305964
SRR6411979,0.9926694,0.0073305964
DRR047696,0.9926394,0.0073605776
ERR442016,0.9926694,0.0073305964
DRR044329,0.9926677,0.007332325
SRR5165682,0.9926694,0.0073305964
SRR5983310,0.9926681,0.0073319077
SRR5467608,0.9926497,0.0073503256
ERR2002343,0.9926694,0.0073305964
SRR7448532,0.9926694,0.0073305964
SRR921050,0.9926694,0.0073305964
SRR2145469,0.9926694,0.0073305964
ERR2247318,0.9926694,0.0073305964
SRR2046664,0.9926694,0.0073305964
SRR6408648,0.9926692,0.0073307753
ERR2198050,0.9926694,0.0073305964
ERR139075,0.9926685,0.0073314905
SRR1704712,0.9926694,0.0073305964
ERR1297667,0.9926694,0.0073305964
ERR1385357,0.9926694,0.0073305964
ERR719047,0.9926694,0.0073305964
SRR994862,0.9926694,0.0073305964
SRR6264277,0.9926694,0.0073305964
ERR1297705,0.9926694,0.0073305964
SRR3362219,0.9926694,0.0073305964
ERR2739301,0.9926694,0.0073305964
ERR1310683,0.9926694,0.0073305964
SRR6931404,0.9926694,0.0073305964
SRR1145278,0.99264014,0.0073598623
SRR3503361,0.9926694,0.0073305964
ERR1384804,0.99266934,0.007330656
SRR3053389,0.9926694,0.0073305964
ERR719612,0.9926694,0.0073305964
DRR047906,0.99266684,0.0073331594
SRR6412124,0.9926694,0.0073305964
SRR935334,0.9926694,0.0073305964
ERR444321,0.9926694,0.0073305964
SRR5467634,0.9926693,0.0073307157
ERR1331805,0.9926694,0.0073305964
ERR209524,0.99266934,0.007330656
SRR5831877,0.99262905,0.007370949
SRR6451759,0.9926694,0.0073305964
ERR3605936,0.9926646,0.0073354244
SRR3094781,0.9926694,0.0073305964
SRR5983340,0.992669,0.0073310137
SRR505210,0.9926694,0.0073305964
SRR5156035,0.9926694,0.0073305964
SRR5699169,0.9926694,0.0073305964
SRR6394084,0.9926667,0.0073332787
SRR1617833,0.9926694,0.0073305964
ERR1385421,0.9926694,0.0073305964
SRR3732545,0.9926694,0.0073305964
SRR1822487,0.9926694,0.0073305964
ERR209634,0.9926694,0.0073305964
ERR443507,0.9926689,0.0073310733
ERR500353,0.9926685,0.0073314905
SRR919552,0.9926694,0.0073305964
SRR1745936,0.9926694,0.0073305964
DRR050914,0.99266887,0.007331133
ERR498771,0.99263847,0.0073615313
SRR7453407,0.992641,0.007359028
SRR2143694,0.99266934,0.007330656
ERR2286320,0.9926694,0.0073305964
ERR2511353,0.9926694,0.0073305964
SRR6931788,0.9926694,0.0073305964
SRR2086758,0.9926694,0.0073305964
SRR5156159,0.9926694,0.0073305964
ERR209765,0.9926694,0.0073305964
ERR2003124,0.9926694,0.0073305964
ERR1876232,0.9926694,0.0073305964
SRR3030650,0.9926694,0.0073305964
SRR6411513,0.9926694,0.0073305964
SRR996511,0.9926694,0.0073305964
ERR2662895,0.9926694,0.0073305964
SRR5869929,0.9926694,0.0073305964
ERR2011878,0.9926694,0.0073305964
SRR2005639,0.9926694,0.0073305964
SRR3037115,0.9926694,0.0073305964
ERR522326,0.9926694,0.0073305964
SRR6931613,0.9926694,0.0073305964
ERR499673,0.9926694,0.0073305964
ERR3006012,0.9926694,0.0073305964
SRR920119,0.9926694,0.0073305964
SRR3094792,0.9926694,0.0073305964
SRR6444228,0.9926694,0.0073305964
ERR1313753,0.9926694,0.0073305964
ERR532077,0.99266756,0.007332444
SRR5196359,0.9926694,0.0073305964
ERR883442,0.9926694,0.0073305964
ERR500025,0.9926694,0.0073305964
SRR1922891,0.9926694,0.0073305964
SRR7449129,0.9926694,0.0073305964
ERR499080,0.9926694,0.0073305964
SRR5467825,0.9926694,0.0073305964
ERR719126,0.9926694,0.0073305964
ERR522112,0.9926694,0.0073305964
ERR1313748,0.9925926,0.007407427
DRR041982,0.99265945,0.0073405504
ERR441317,0.992669,0.0073310137
SRR6028217,0.9926694,0.0073305964
ERR719752,0.9926694,0.0073305964
SRR6411689,0.9926691,0.0073308945
SRR5868656,0.9926694,0.0073305964
SRR3647853,0.9926694,0.0073305964
SRR7453469,0.9926667,0.0073332787
ERR1624679,0.9926694,0.0073305964
SRR6411861,0.99266636,0.0073336363
SRR3053540,0.9926694,0.0073305964
ERR1382853,0.9926694,0.0073305964
ERR719241,0.9926694,0.0073305964
ERR1384638,0.9926694,0.0073305964
ERR499445,0.9926694,0.0073305964
SRR7747930,0.992649,0.0073509812
SRR3647817,0.9926694,0.0073305964
SRR2658711,0.9926694,0.0073305964
ERR525819,0.9926694,0.0073305964
SRR7448638,0.9926694,0.0073305964
SRR1632380,0.9926694,0.0073305964
ERR443136,0.99266934,0.007330656
SRR5699524,0.9926694,0.0073305964
DRR043138,0.9926615,0.007338524
DRR043034,0.9926692,0.0073307753
SRR5868940,0.9926694,0.0073305964
SRR6444710,0.99266934,0.007330656
SRR3030569,0.9926694,0.0073305964
DRR043729,0.9926694,0.0073305964
SRR7449281,0.9926694,0.0073305964
ERR365922,0.9926694,0.0073305964
SRR6038445,0.9926694,0.0073305964
ERR2001843,0.9926694,0.0073305964
ERR443457,0.9926694,0.0073305964
ERR1398211,0.9926694,0.0073305964
DRR014349,0.9926694,0.0073305964
ERR2511077,0.9926694,0.0073305964
ERR1309629,0.9926694,0.0073305964
SRR5947827,0.9926683,0.007331729
ERR501197,0.9926694,0.0073305964
SRR1948787,0.9926685,0.0073314905
SRR7453755,0.9926694,0.0073305964
ERR451525,0.9926694,0.0073305964
ERR531655,0.9926661,0.0073338747
DRR048197,0.9926675,0.007332504
ERR1383601,0.9926694,0.0073305964
ERR1109648,0.9926694,0.0073305964
SRR6451769,0.9926694,0.0073305964
SRR2010317,0.9926694,0.0073305964
ERR499933,0.9926694,0.0073305964
SRR1949272,0.9926694,0.0073305964
DRR018656,0.9926255,0.007374525
SRR7453483,0.9926694,0.0073305964
ERR1384228,0.9926694,0.0073305964
SRR1948993,0.9926694,0.0073305964
ERR450739,0.9926694,0.0073305964
DRR044356,0.9926417,0.0073583126
ERR2511505,0.9926694,0.0073305964
ERR531777,0.9926694,0.0073305964
ERR1811197,0.9926694,0.0073305964
SRR5687816,0.9926694,0.0073305964
ERR2249137,0.9926694,0.0073305964
ERR494392,0.9926694,0.0073305964
ERR2309099,0.9926667,0.0073332787
SRR2163510,0.9924226,0.0075774193
SRR1923960,0.9926694,0.0073305964
ERR1558880,0.99265534,0.007344663
ERR719602,0.9926694,0.0073305964
ERR1314749,0.9926694,0.0073305964
SRR2761351,0.9926694,0.0073305964
SRR995662,0.9926694,0.0073305964
ERR719458,0.9926694,0.0073305964
ERR2738831,0.9926694,0.0073305964
DRR047560,0.99266934,0.007330656
DRR044064,0.9926654,0.00733459
SRR1461400,0.9926694,0.0073305964
ERR1382600,0.9926694,0.0073305964
ERR2738603,0.9926694,0.0073305964
ERR2739296,0.9926694,0.0073305964
ERR1384696,0.9926694,0.0073305964
ERR1760097,0.9926694,0.0073305964
SRR387961,0.99266005,0.0073399544
SRR3037202,0.9926694,0.0073305964
SRR3094864,0.9926694,0.0073305964
ERR1383341,0.9926694,0.0073305964
SRR1715661,0.9926694,0.0073305964
ERR499637,0.9926694,0.0073305964
SRR5983363,0.99266934,0.007330656
ERR532079,0.9926694,0.0073305964
ERR2001931,0.9926694,0.0073305964
ERR500343,0.9926694,0.0073305964
ERR139239,0.9926694,0.0073305964
DRR161540,0.9926694,0.0073305964
ERR1960810,0.9926694,0.0073305964
SRR5983469,0.9926686,0.0073313713
ERR2531894,0.99261147,0.007388532
SRR7454074,0.99266934,0.007330656
SRR5868871,0.9926694,0.0073305964
ERR1313681,0.9926694,0.0073305964
SRR5467690,0.9926694,0.0073305964
ERR441326,0.9926694,0.0073305964
SRR1949145,0.9926694,0.0073305964
SRR6413859,0.9926671,0.007332921
ERR1314210,0.9926694,0.0073305964
ERR209336,0.9926694,0.0073305964
SRR994633,0.9926694,0.0073305964
SRR3053512,0.9926694,0.0073305964
SRR6444570,0.99266934,0.007330656
ERR719130,0.9926694,0.0073305964
ERR2511762,0.9926694,0.0073305964
SRR1617697,0.9926694,0.0073305964
ERR1111195,0.9926694,0.0073305964
ERR1759963,0.9926694,0.0073305964
ERR500166,0.9926694,0.0073305964
DRR050917,0.9926694,0.0073305964
ERR1385404,0.9926694,0.0073305964
SRR5165953,0.9926694,0.0073305964
SRR5576437,0.99265474,0.007345259
DRR050892,0.9926648,0.007335186
DRR044351,0.9926542,0.0073457956
ERR209863,0.99266934,0.007330656
SRR6409244,0.99266917,0.007330835
ERR451202,0.9926694,0.0073305964
ERR1310295,0.9926694,0.0073305964
ERR2261892,0.99266917,0.007330835
SRR6028391,0.99266934,0.007330656
SRR3037175,0.9926694,0.0073305964
SRR6394122,0.99266934,0.007330656
SRR6436904,0.99265015,0.0073498487
ERR499223,0.99265444,0.007345557
ERR1297848,0.9926694,0.0073305964
ERR1383941,0.9926694,0.0073305964
SRR6931494,0.9926694,0.0073305964
SRR996282,0.9926694,0.0073305964
ERR2511042,0.9926694,0.0073305964
ERR2730329,0.9926694,0.0073305964
ERR2011945,0.9926694,0.0073305964
SRR5155891,0.9926694,0.0073305964
ERR2511418,0.9926694,0.0073305964
SRR6408734,0.9926694,0.0073305964
ERR443557,0.99266857,0.007331431
ERR1309755,0.9926694,0.0073305964
SRR3094735,0.9926694,0.0073305964
ERR526029,0.9926694,0.0073305964
SRR1583613,0.9926694,0.0073305964
DRR043823,0.9926694,0.0073305964
ERR2730166,0.9926694,0.0073305964
DRR050879,0.9926691,0.0073308945
ERR501016,0.9926694,0.0073305964
SRR346883,0.9926172,0.00738281
SRR2034639,0.9926694,0.0073305964
DRR043243,0.99266815,0.007331848
ERR2011879,0.9926694,0.0073305964
ERR498574,0.9926694,0.0073305964
SRR3361611,0.9926694,0.0073305964
ERR719822,0.9926694,0.0073305964
SRR3191062,0.9926694,0.0073305964
SRR7449019,0.9926694,0.0073305964
SRR5196422,0.9926694,0.0073305964
SRR1617796,0.9926694,0.0073305964
SRR6418322,0.9926684,0.0073316097
SRR1618245,0.9926694,0.0073305964
ERR2739249,0.9926694,0.0073305964
ERR3040028,0.9926694,0.0073305964
DRR068284,0.9926685,0.0073314905
SRR2005381,0.9926694,0.0073305964
SRR2981511,0.9926694,0.0073305964
SRR1582848,0.9926694,0.0073305964
SRR3647909,0.9926694,0.0073305964
ERR1309872,0.9926694,0.0073305964
ERR2198678,0.9926694,0.0073305964
SRR995634,0.9926694,0.0073305964
ERR2002064,0.9926694,0.0073305964
ERR499258,0.9926694,0.0073305964
SRR994546,0.9926694,0.0073305964
SRR8356235,0.9926692,0.0073307753
ERR1383696,0.9926694,0.0073305964
ERR1109662,0.99266803,0.0073319674
SRR2154941,0.9926694,0.0073305964
SRR6413900,0.9926694,0.0073305964
ERR1385194,0.9926694,0.0073305964
SRR6411634,0.9926694,0.0073305964
SRR6054577,0.9926694,0.0073305964
ERR501231,0.9926694,0.0073305964
SRR5165730,0.9926694,0.0073305964
SRR6444235,0.99266934,0.007330656
ERR1020239,0.9925735,0.0074265003
ERR501206,0.9926694,0.0073305964
ERR498444,0.9926694,0.0073305964
ERR1383460,0.9926694,0.0073305964
ERR2739400,0.9926694,0.0073305964
SRR6411495,0.99260896,0.0073910356
ERR139045,0.99266934,0.007330656
SRR6409124,0.9926694,0.0073305964
SRR1617771,0.9926694,0.0073305964
SRR7454010,0.9926694,0.0073305964
SRR1632987,0.9926694,0.0073305964
ERR1314940,0.9926694,0.0073305964
SRR1632416,0.9926694,0.0073305964
SRR6931413,0.9926694,0.0073305964
ERR1328475,0.9926694,0.0073305964
SRR6444107,0.99266934,0.007330656
SRR7453307,0.9926694,0.0073305964
ERR441012,0.9926685,0.0073314905
DRR043108,0.99266934,0.007330656
SRR1923994,0.9926694,0.0073305964
SRR7449488,0.9926694,0.0073305964
SRR5467532,0.9926694,0.0073305964
SRR7449346,0.9926694,0.0073305964
ERR209593,0.9926694,0.0073305964
DRR029149,0.9926587,0.0073413253
ERR2738815,0.9926692,0.0073307753
ERR1310277,0.9926694,0.0073305964
ERR498571,0.9926694,0.0073305964
SRR7453425,0.9926694,0.0073305964
SRR1461246,0.9926694,0.0073305964
ERR1314097,0.9926692,0.0073307753
SRR1556876,0.99266934,0.007330656
ERR1310594,0.9926694,0.0073305964
ERR2002296,0.9926694,0.0073305964
SRR6409251,0.9926694,0.0073305964
SRR1704645,0.9926694,0.0073305964
SRR5983451,0.99266934,0.007330656
SRR3037244,0.9926694,0.0073305964
ERR1313634,0.9926694,0.0073305964
ERR1313881,0.9926694,0.0073305964
ERR720193,0.9926694,0.0073305964
SRR1617781,0.9926694,0.0073305964
ERR719163,0.99266934,0.007330656
SRR5467914,0.9926694,0.0073305964
ERR2538407,0.9926694,0.0073305964
SRR6444042,0.9926692,0.0073307753
ERR1384977,0.9920521,0.007947922
ERR1760048,0.9926694,0.0073305964
DRR043195,0.9926692,0.0073307753
DRR047453,0.9926686,0.0073313713
SRR6038347,0.9926694,0.0073305964
SRR6264124,0.9926694,0.0073305964
ERR2784702,0.9926694,0.0073305964
SRR3951113,0.9926694,0.0073305964
SRR6414124,0.9926694,0.0073305964
SRR6054554,0.99266934,0.007330656
SRR6028225,0.9926694,0.0073305964
DRR047879,0.9926413,0.0073586702
SRR6931502,0.9926694,0.0073305964
ERR1529665,0.9926694,0.0073305964
SRR3361696,0.9926694,0.0073305964
SRR6931949,0.9926694,0.0073305964
SRR4302879,0.9926694,0.0073305964
SRR2658210,0.9926694,0.0073305964
ERR2738888,0.9926694,0.0073305964
ERR209455,0.9926694,0.0073305964
ERR1385552,0.9926694,0.0073305964
SRR1950739,0.9926694,0.0073305964
SRR1948820,0.9926694,0.0073305964
ERR1385575,0.9926694,0.0073305964
SRR3647906,0.9926694,0.0073305964
ERR1313922,0.9926666,0.007333398
SRR7453846,0.9926694,0.0073305964
SRR5942110,0.9926692,0.0073307753
SRR6054429,0.9926694,0.0073305964
ERR443789,0.9926694,0.0073305964
ERR368891,0.9926687,0.0073313117
SRR6054704,0.9926694,0.0073305964
ERR2531899,0.99256015,0.0074398518
SRR6309288,0.9926694,0.0073305964
SRR5141891,0.9926694,0.0073305964
SRR3951250,0.99266696,0.0073330402
SRR5724726,0.9926694,0.0073305964
ERR983875,0.9926694,0.0073305964
SRR2046596,0.9926393,0.007360697
SRR3931549,0.9926694,0.0073305964
ERR2247389,0.9926694,0.0073305964
DRR024119,0.99249876,0.0075012445
SRR6409019,0.99266934,0.007330656
SRR3503284,0.9926694,0.0073305964
ERR1313545,0.9926694,0.0073305964
SRR6408688,0.9926689,0.0073310733
ERR2511564,0.9926694,0.0073305964
ERR441128,0.9926694,0.0073305964
ERR1382862,0.9926694,0.0073305964
SRR8356226,0.9926691,0.0073308945
ERR499139,0.9926694,0.0073305964
SRR387964,0.9926694,0.0073305964
ERR2738856,0.9926694,0.0073305964
ERR500788,0.9926694,0.0073305964
SRR6408674,0.9926358,0.0073642135
ERR1310078,0.9926694,0.0073305964
ERR499794,0.9926694,0.0073305964
SRR6444311,0.9926691,0.0073308945
ERR531632,0.99266803,0.0073319674
ERR1383865,0.9926694,0.0073305964
SRR3732550,0.9926694,0.0073305964
SRR1618046,0.9926694,0.0073305964
ERR498901,0.9926694,0.0073305964
SRR3053267,0.9926694,0.0073305964
ERR1315090,0.9926694,0.0073305964
ERR532015,0.9926694,0.0073305964
SRR1631672,0.9926694,0.0073305964
SRR1617932,0.9926694,0.0073305964
SRR5156058,0.9926694,0.0073305964
SRR3503169,0.9926692,0.0073307753
SRR6038285,0.9926694,0.0073305964
ERR441546,0.9926694,0.0073305964
SRR5576438,0.9926694,0.0073305964
ERR1383026,0.9926694,0.0073305964
ERR525958,0.9926694,0.0073305964
SRR1618032,0.9926694,0.0073305964
ERR441859,0.9926694,0.0073305964
SRR492197,0.9926694,0.0073305964
ERR2739152,0.9926694,0.0073305964
SRR6444459,0.9926692,0.0073307753
ERR579704,0.9926694,0.0073305964
SRR7636140,0.9926694,0.0073305964
ERR1960798,0.9926694,0.0073305964
SRR6038229,0.99266934,0.007330656
SRR2154988,0.9926694,0.0073305964
ERR1385517,0.9926694,0.0073305964
SRR6028636,0.99266934,0.007330656
ERR2730258,0.9926694,0.0073305964
SRR6038300,0.9926678,0.007332206
DRR044087,0.99266803,0.0073319674
SRR6931696,0.9926684,0.0073316097
SRR6411875,0.9926694,0.0073305964
ERR1913181,0.9926694,0.0073305964
SRR346878,0.99266505,0.0073349476
ERR1384732,0.9926694,0.0073305964
ERR443798,0.9925871,0.0074129105
ERR1971255,0.9926694,0.0073305964
ERR720150,0.9926694,0.0073305964
SRR6367292,0.99265075,0.0073492527
DRR042715,0.99266255,0.007337451
ERR1385101,0.9926694,0.0073305964
SRR3037205,0.9926694,0.0073305964
SRR6414049,0.99266833,0.0073316693
ERR1385476,0.9926694,0.0073305964
ERR526045,0.9926694,0.0073305964
SRR6412123,0.9926694,0.0073305964
DRR043144,0.9926694,0.0073305964
DRR043813,0.99266934,0.007330656
SRR7448851,0.9926679,0.0073320866
ERR720081,0.9926694,0.0073305964
SRR7448701,0.9926694,0.0073305964
SRR5196417,0.9926694,0.0073305964
SRR996603,0.9926694,0.0073305964
SRR5165786,0.9926694,0.0073305964
ERR1311208,0.9926694,0.0073305964
ERR499205,0.9926694,0.0073305964
ERR1913208,0.9926694,0.0073305964
ERR1384239,0.9926694,0.0073305964
SRR5637472,0.99266887,0.007331133
SRR6028643,0.99266934,0.007330656
DRR043022,0.99266833,0.0073316693
ERR2730233,0.9926694,0.0073305964
SRR996724,0.9926694,0.0073305964
SRR6264426,0.99265105,0.0073489547
SRR6028175,0.99266934,0.007330656
ERR3040037,0.9926694,0.0073305964
SRR7449376,0.9926694,0.0073305964
SRR1660153,0.9926688,0.0073311925
ERR1960773,0.9926694,0.0073305964
SRR6932083,0.9926694,0.0073305964
SRR3037228,0.9926694,0.0073305964
ERR2511058,0.9926694,0.0073305964
ERR2739212,0.9926694,0.0073305964
ERR1315318,0.9926694,0.0073305964
DRR042911,0.9926692,0.0073307753
ERR1385323,0.9926694,0.0073305964
ERR2002236,0.9926694,0.0073305964
ERR1960739,0.9926694,0.0073305964
SRR6932366,0.9926581,0.0073419213
ERR1310102,0.9926694,0.0073305964
SRR6412193,0.99266446,0.0073355436
ERR499809,0.9926694,0.0073305964
ERR579775,0.9926694,0.0073305964
ERR1314007,0.9926694,0.0073305964
ERR441664,0.9926694,0.0073305964
SRR7454025,0.9926694,0.0073305964
SRR1145256,0.99265754,0.007342458
ERR444280,0.9926694,0.0073305964
SRR6932398,0.99266934,0.007330656
ERR2784814,0.9926693,0.0073307157
SRR5178145,0.9926694,0.0073305964
ERR498850,0.99266934,0.007330656
SRR7449190,0.9926694,0.0073305964
ERR1309972,0.9926694,0.0073305964
DRR024125,0.99266595,0.0073340535
ERR498691,0.9926694,0.0073305964
SRR2145534,0.9926694,0.0073305964
SRR1481498,0.9926125,0.007387519
ERR1384220,0.9926694,0.0073305964
SRR920234,0.9926694,0.0073305964
SRR2658689,0.9926694,0.0073305964
SRR5467944,0.9926694,0.0073305964
SRR3381569,0.9926694,0.0073305964
DRR068323,0.9926691,0.0073308945
SRR3030615,0.9926694,0.0073305964
ERR365861,0.9926694,0.0073305964
ERR365937,0.9926694,0.0073305964
SRR6444224,0.99266917,0.007330835
ERR444713,0.9926692,0.0073307753
SRR920248,0.9926694,0.0073305964
ERR1383567,0.9926694,0.0073305964
SRR3037332,0.99266934,0.007330656
SRR6411504,0.9926694,0.0073305964
SRR7449444,0.9926694,0.0073305964
SRR5643979,0.9926691,0.0073308945
SRR5467900,0.9926694,0.0073305964
SRR2145416,0.9926694,0.0073305964
SRR6264083,0.9926694,0.0073305964
ERR2247358,0.99266934,0.007330656
ERR2011974,0.9926694,0.0073305964
ERR1297726,0.9926694,0.0073305964
ERR209819,0.9926694,0.0073305964
ERR1385303,0.9926694,0.0073305964
ERR2198692,0.9926694,0.0073305964
SRR6931853,0.9926689,0.0073310733
SRR6239882,0.9926694,0.0073305964
SRR5644013,0.9926694,0.0073305964
ERR499184,0.9926694,0.0073305964
SRR1618347,0.9926694,0.0073305964
ERR531989,0.9926662,0.007333815
ERR500076,0.9926694,0.0073305964
ERR2198629,0.9926694,0.0073305964
SRR6028534,0.9926694,0.0073305964
ERR499475,0.9926694,0.0073305964
ERR1712503,0.9926554,0.0073446035
SRR6932514,0.9926694,0.0073305964
SRR3501939,0.9926694,0.0073305964
SRR6408981,0.9926675,0.007332504
SRR6054644,0.9926694,0.0073305964
ERR1328404,0.9926694,0.0073305964
ERR579377,0.9926694,0.0073305964
ERR501181,0.9926694,0.0073305964
SRR3581196,0.9926694,0.0073305964
ERR1624655,0.9926694,0.0073305964
ERR1313474,0.99266934,0.007330656
ERR1382890,0.99266934,0.007330656
DRR043999,0.9926694,0.0073305964
ERR1313876,0.9926694,0.0073305964
SRR1556862,0.99266934,0.007330656
SRR7449285,0.9926694,0.0073305964
ERR1383433,0.9926694,0.0073305964
DRR047556,0.9926692,0.0073307753
SRR6264820,0.9926694,0.0073305964
ERR883549,0.9926694,0.0073305964
SRR6028315,0.9926694,0.0073305964
ERR1760117,0.9926694,0.0073305964
SRR2657993,0.9926694,0.0073305964
SRR5699204,0.9926694,0.0073305964
ERR1809148,0.9926694,0.0073305964
SRR1948791,0.9926694,0.0073305964
ERR1971156,0.9926694,0.0073305964
ERR883616,0.99266934,0.007330656
ERR531628,0.9926694,0.0073305964
SRR1624825,0.9926694,0.0073305964
SRR6444503,0.9926694,0.0073305964
SRR6038454,0.99266815,0.007331848
SRR5868643,0.9926694,0.0073305964
ERR1313575,0.99266934,0.007330656
SRR2010319,0.9926694,0.0073305964
SRR1823078,0.9926694,0.0073305964
DRR044034,0.99266934,0.007330656
ERR1310127,0.9926694,0.0073305964
SRR6444595,0.9926692,0.0073307753
ERR1310508,0.9926694,0.0073305964
ERR2624768,0.9926694,0.0073305964
SRR7453505,0.9926694,0.0073305964
SRR6028609,0.9926694,0.0073305964
ERR1384983,0.9926694,0.0073305964
SRR5699519,0.9926694,0.0073305964
SRR1583638,0.9926694,0.0073305964
ERR1331867,0.9926694,0.0073305964
ERR1383018,0.9926694,0.0073305964
ERR1971227,0.9926694,0.0073305964
ERR441893,0.9926694,0.0073305964
ERR498673,0.9926694,0.0073305964
ERR209272,0.9926694,0.0073305964
SRR6028649,0.9926692,0.0073307753
ERR1314942,0.9926694,0.0073305964
ERR1297820,0.9926694,0.0073305964
ERR2001856,0.9926694,0.0073305964
ERR442000,0.9926694,0.0073305964
ERR525734,0.99266934,0.007330656
ERR139323,0.9926694,0.0073305964
SRR8356380,0.9926694,0.0073305964
SRR2010480,0.9926694,0.0073305964
SRR994828,0.9926694,0.0073305964
DRR042801,0.99266934,0.007330656
DRR048128,0.992669,0.0073310137
SRR996136,0.9926694,0.0073305964
ERR2511747,0.9926694,0.0073305964
ERR2261889,0.9926692,0.0073307753
DRR047505,0.99266934,0.007330656
SRR6028255,0.9926694,0.0073305964
ERR209218,0.9926694,0.0073305964
ERR1315323,0.9926694,0.0073305964
ERR1313388,0.9926694,0.0073305964
SRR1461013,0.9926694,0.0073305964
SRR5883620,0.9926694,0.0073305964
SRR1633030,0.9926694,0.0073305964
ERR526075,0.9926694,0.0073305964
SRR1461660,0.9926684,0.0073316097
SRR6367309,0.99265295,0.0073470473
SRR1618322,0.9926694,0.0073305964
ERR1809151,0.9926694,0.0073305964
ERR1310276,0.9926694,0.0073305964
ERR719402,0.9926694,0.0073305964
SRR6931841,0.9926694,0.0073305964
SRR5947830,0.9926656,0.007334411
DRR050880,0.9926694,0.0073305964
SRR1461704,0.9926694,0.0073305964
ERR1109500,0.9926694,0.0073305964
ERR1310294,0.9926689,0.0073310733
SRR6408627,0.9926694,0.0073305964
SRR3362055,0.9926694,0.0073305964
SRR505196,0.9926694,0.0073305964
SRR1631458,0.9926694,0.0073305964
DRR047614,0.992658,0.007341981
SRR6239893,0.9926694,0.0073305964
ERR1315674,0.9926694,0.0073305964
SRR996413,0.9926694,0.0073305964
ERR579585,0.9926694,0.0073305964
ERR720161,0.9926694,0.0073305964
SRR7448729,0.9926694,0.0073305964
SRR2145307,0.9926694,0.0073305964
ERR499621,0.9926694,0.0073305964
SRR3951237,0.9926694,0.0073305964
ERR1384397,0.9926694,0.0073305964
ERR1255789,0.9926674,0.007332623
SRR6444369,0.9926694,0.0073305964
ERR1382367,0.99266934,0.007330656
SRR5155827,0.9926694,0.0073305964
SRR6408915,0.9926694,0.0073305964
ERR444272,0.9926692,0.0073307753
SRR7448584,0.9926694,0.0073305964
ERR1398227,0.9926694,0.0073305964
SRR6451817,0.9926694,0.0073305964
SRR6409265,0.9926692,0.0073307753
ERR209569,0.9926694,0.0073305964
SRR5687906,0.9926694,0.0073305964
SRR1704540,0.9926694,0.0073305964
ERR1759928,0.9926694,0.0073305964
SRR1145277,0.9926386,0.007361412
DRR043731,0.9926694,0.0073305964
SRR5947882,0.992669,0.0073310137
SRR2046683,0.99266917,0.007330835
ERR1311495,0.9926692,0.0073307753
SRR6038489,0.9926686,0.0073313713
SRR5699445,0.9926694,0.0073305964
ERR1384179,0.9926694,0.0073305964
SRR6393960,0.9926694,0.0073305964
SRR6931384,0.9926694,0.0073305964
ERR1529653,0.99266875,0.007331252
ERR500426,0.9926694,0.0073305964
SRR6414134,0.9926689,0.0073310733
SRR5467927,0.9926694,0.0073305964
SRR5699389,0.9926694,0.0073305964
ERR106971,0.9926667,0.0073332787
SRR5947862,0.99266934,0.007330656
SRR5178139,0.9926694,0.0073305964
ERR2249121,0.9926686,0.0073313713
ERR441611,0.9926694,0.0073305964
ERR2738813,0.99266934,0.007330656
ERR1384415,0.9926694,0.0073305964
DRR044281,0.9926694,0.0073305964
SRR5983367,0.9926684,0.0073316097
SRR7453212,0.9926694,0.0073305964
ERR719815,0.9926694,0.0073305964
SRR388025,0.9926694,0.0073305964
SRR7453320,0.9926694,0.0073305964
ERR525822,0.9926694,0.0073305964
SRR1289113,0.9926692,0.0073307753
ERR720122,0.9926694,0.0073305964
SRR996740,0.9926694,0.0073305964
ERR719323,0.9926694,0.0073305964
SRR1948930,0.9926694,0.0073305964
ERR1971270,0.9926694,0.0073305964
SRR2658144,0.9926694,0.0073305964
SRR6443976,0.99266815,0.007331848
DRR050884,0.9926694,0.0073305964
ERR579503,0.9926694,0.0073305964
ERR1310095,0.9926694,0.0073305964
ERR365951,0.9926694,0.0073305964
ERR2286319,0.9926694,0.0073305964
SRR6299466,0.9926692,0.0073307753
ERR1314923,0.9926694,0.0073305964
SRR6412042,0.992659,0.0073410273
DRR048251,0.99266917,0.007330835
SRR1556840,0.9926694,0.0073305964
SRR3361521,0.9926694,0.0073305964
DRR042890,0.99266547,0.0073345304
ERR2806303,0.9926694,0.0073305964
SRR995146,0.9926694,0.0073305964
ERR1383321,0.9926694,0.0073305964
SRR7449096,0.9926694,0.0073305964
SRR5699483,0.99265695,0.007343054
ERR1624629,0.9926694,0.0073305964
SRR5687964,0.9926694,0.0073305964
DRR047759,0.99266326,0.0073367357
DRR047972,0.9926661,0.0073338747
ERR1383273,0.99266934,0.007330656
ERR2624774,0.9926694,0.0073305964
ERR498542,0.992669,0.0073310137
DRR047598,0.9926694,0.0073305964
ERR532258,0.9926694,0.0073305964
ERR1987770,0.9926139,0.0073860884
ERR2738746,0.99266934,0.007330656
SRR5724725,0.99265146,0.0073485374
SRR6394172,0.9926694,0.0073305964
ERR1310171,0.9926653,0.007334709
