,root:Engineered,root:Environmental,root:Host-associated
ERR1135759,0.004310371,0.0029801978,0.9927094
ERR2511483,0.0039330204,0.0033808749,0.99268615
ERR1582672,0.0047589573,0.976837,0.018404046
ERR1581967,0.004759495,0.9768347,0.018405862
SRR5156221,0.004311104,0.00293889,0.9927499
ERR2013542,0.01682825,0.27249366,0.71067804
SRR2090116,0.0047623934,0.97682196,0.018415647
ERR1384600,0.0041291406,0.003140265,0.99273056
ERR2003159,0.00439383,0.0028508916,0.99275523
ERR1523834,0.0022914254,0.0076871556,0.9900214
ERR2586216,0.6890859,0.17038652,0.14052755
SRR5164250,0.0046963766,0.0025838055,0.9927199
SRR767817,0.0049315267,0.9756953,0.019373152
ERR1924312,0.8176326,0.12783837,0.054529037
SRR3624320,0.004762335,0.9768222,0.018415513
SRR6413965,0.0040888,0.0031894085,0.99272174
ERR500288,0.004332587,0.0029128448,0.9927545
DRR018414,0.0042715473,0.0029795333,0.9927489
ERR472978,0.0044334116,0.0028120826,0.9927545
ERR2808660,0.8225777,0.13332757,0.04409472
ERR2758325,0.0027775678,0.00627321,0.9909492
SRR6670428,0.0037790628,0.0035948374,0.99262613
DRR029264,0.00467151,0.0025999171,0.9927286
ERR894687,0.0030808847,0.0049033067,0.99201584
SRR6028229,0.004463972,0.0027841467,0.99275184
SRR6393963,0.0046035675,0.002655096,0.99274135
ERR2210914,0.0040589194,0.0032198401,0.99272126
ERR1310591,0.0041497685,0.0031157043,0.99273455
SRR995698,0.0047888393,0.0024983997,0.9927127
SRR7453528,0.0036678724,0.0037873501,0.9925447
ERR1689684,0.0045251,0.0027264454,0.99274844
SRR5164277,0.004087925,0.0031915922,0.9927205
DRR018415,0.0040323227,0.003261663,0.992706
ERR1690247,0.004516504,0.0027363417,0.9927471
SRR656717,0.005035398,0.0023136328,0.9926509
SRR1583234,0.0047624335,0.97682184,0.018415716
ERR579427,0.003742741,0.003647675,0.99260956
SRR5947906,0.0025457877,0.006630013,0.9908242
SRR505246,0.0041626655,0.003124243,0.99271303
SRR1949152,0.0042951913,0.0029530919,0.9927517
ERR538830,0.0047623515,0.9768222,0.018415568
ERR719855,0.0040091025,0.003330022,0.9926609
ERR1522660,0.003287939,0.004454724,0.99225736
ERR675589,0.0047488725,0.0025308568,0.99272025
SRR1351668,0.0047623883,0.97682184,0.018415777
SRR8608666,0.0024183614,0.01406422,0.9835174
SRR3201877,0.0042640483,0.0030008177,0.99273515
ERR756789,0.0047935555,0.0024956304,0.9927108
SRR5869124,0.0042508696,0.0029990433,0.99275005
SRR2913562,0.0047623552,0.9768221,0.018415589
SRR3035115,0.0041840686,0.003079489,0.99273646
ERR2729963,0.815801,0.12690586,0.0572931
SRR786944,0.0025288034,0.0068922453,0.99057895
ERR1384370,0.004077874,0.0032075609,0.9927146
ERR1384191,0.00419617,0.0030642955,0.9927395
SRR8608413,0.0025722454,0.009359459,0.9880683
SRR3063041,0.0047599007,0.97683275,0.018407322
ERR499076,0.004202394,0.003052178,0.99274546
SRR921144,0.005165502,0.0022245029,0.99261004
ERR1428668,0.0037478146,0.0036364545,0.9926157
SRR1617896,0.0040705744,0.0032047057,0.9927247
SRR656659,0.004762382,0.97682196,0.018415665
SRR6746139,0.0048979274,0.97645444,0.018647589
ERR1314983,0.0042458526,0.0030047656,0.99274933
SRR6955428,0.0047623515,0.9768222,0.018415568
SRR6746180,0.0049098744,0.97642285,0.01866724
ERR1384025,0.0040759104,0.0032296034,0.9926945
SRR027221,0.004762095,0.9768232,0.018414771
ERR579790,0.0041635344,0.0030969663,0.9927395
ERR675228,0.0036977152,0.0037603686,0.9925419
ERR1589336,0.0047623515,0.9768222,0.018415568
ERR1226166,0.0031982923,0.004868177,0.9919335
ERR1689128,0.0044344575,0.00281155,0.9927539
SRR5590669,0.00476461,0.9768158,0.018419573
ERR500937,0.0043818858,0.0028628157,0.99275535
SRR8609704,0.0036698182,0.003764513,0.99256563
DRR047904,0.004189776,0.0030693773,0.9927409
SRR6457342,0.004766483,0.9768108,0.018422771
ERR1298241,0.0041903444,0.0030656222,0.9927441
ERR923879,0.0043884288,0.002860915,0.99275064
SRR6508100,0.00561681,0.9747107,0.01967239
SRR943544,0.017828738,0.4023267,0.57984453
ERR1313923,0.0037464267,0.003745762,0.9925079
SRR6932164,0.0038550373,0.0035070234,0.992638
ERR1522906,0.0037713968,0.0036812422,0.99254733
SRR3503405,0.0043920716,0.0028529866,0.992755
ERR520769,0.004438714,0.0028136205,0.9927477
ERR833487,0.0047615925,0.97682536,0.018413043
ERR498590,0.0035977354,0.0038703044,0.99253196
SRR4415579,0.004764017,0.9768122,0.018423826
SRR5831872,0.004319946,0.002926455,0.99275357
SRR8609346,0.004093739,0.0031770044,0.99272925
DRR043085,0.0039543537,0.0033592524,0.9926864
SRR6078460,0.004762349,0.9768222,0.018415555
SRR2034614,0.0047619,0.9768241,0.018414073
ERR1297741,0.0042781117,0.0029719253,0.9927499
ERR1523207,0.0038695515,0.0039785192,0.992152
DRR048006,0.004437734,0.0028079897,0.9927543
SRR3361481,0.0040245266,0.0032800715,0.99269545
ERR1677329,0.003878547,0.0034509888,0.9926704
ERR1298120,0.0036463588,0.003804085,0.99254954
SRR1145402,0.004019598,0.003277845,0.9927026
SRR3214690,0.0032238334,0.0045747673,0.9922013
ERR1263604,0.0036867345,0.003738751,0.9925746
ERR500767,0.0043095485,0.003004312,0.99268615
ERR1759928,0.0035203642,0.0040231626,0.99245644
SRR5590509,0.004762487,0.9768216,0.018415838
ERR579690,0.0038715273,0.0035058423,0.9926226
ERR1385396,0.0040896926,0.003191459,0.9927188
SRR6411896,0.0037798178,0.003664659,0.99255556
SRR1945178,0.0078022205,0.96965843,0.02253929
ERR107000,0.004051703,0.0032643399,0.99268395
SRR803227,0.0047625685,0.9768215,0.018415973
SRR5180816,0.0048095253,0.9766882,0.018502265
ERR1383515,0.004128626,0.0031477748,0.99272364
ERR996167,0.0033727994,0.004270617,0.99235666
ERR2002051,0.0042825346,0.0029651464,0.9927523
SRR5915524,0.0047623515,0.9768222,0.018415568
DRR027542,0.004804331,0.97670674,0.018488934
SRR2442985,0.004780622,0.9767036,0.018515805
ERR579719,0.0036150343,0.003851424,0.99253356
SRR6054504,0.00416363,0.0031182643,0.9927181
SRR6511287,0.0047850134,0.9767611,0.018453823
ERR1310649,0.0042635673,0.002994828,0.9927416
SRR6409251,0.0039852886,0.0033103495,0.9927044
SRR3214675,0.004063908,0.0032152343,0.9927208
SRR6761104,0.0052183094,0.9756634,0.019118298
ERR1548700,0.0047215885,0.0025574688,0.9927209
ERR1428268,0.004192586,0.0030630934,0.9927443
ERR1905552,0.0034182065,0.0041923784,0.9923894
ERR3344409,0.0047623515,0.9768222,0.018415568
ERR107073,0.0041407845,0.003133097,0.9927261
SRR1610812,0.0047623515,0.9768222,0.018415568
SRR7453733,0.004449953,0.0028016765,0.99274844
SRR5180656,0.0047623515,0.9768222,0.018415568
ERR1533407,0.00437568,0.002927829,0.9926965
ERR1309930,0.004020353,0.0032908684,0.9926887
ERR500119,0.004003422,0.0033004335,0.99269617
SRR2761349,0.0042792615,0.0029694403,0.99275124
ERR1522076,0.0029613436,0.006114538,0.9909242
SRR8609464,0.0030076618,0.0051408675,0.9918515
SRR6414364,0.004388877,0.0028559787,0.9927551
SRR2761077,0.003753809,0.0036329962,0.9926132
ERR1109455,0.0044188374,0.0028311294,0.99275005
ERR1256149,0.0041758604,0.0030863245,0.9927378
SRR1747727,0.0047623515,0.9768222,0.018415568
SRR6393983,0.0053706393,0.002095103,0.9925343
ERR1897104,0.004760637,0.9768296,0.01840983
ERR1398159,0.0041796765,0.0031002744,0.9927201
SRR1461146,0.004329045,0.0029375132,0.9927335
SRR2098417,0.0047623515,0.9768222,0.018415568
ERR522685,0.003967641,0.0033502681,0.99268204
SRR4415412,0.0047962777,0.97659624,0.018607553
DRR043734,0.0042278813,0.0030241047,0.9927481
ERR1521996,0.0038635547,0.0035613426,0.99257517
SRR3400385,0.004187938,0.003074016,0.99273807
ERR499091,0.003844274,0.0035601833,0.9925956
SRR7535706,0.0042054844,0.0030601022,0.99273443
ERR543453,0.0047648503,0.97680646,0.018428603
ERR107092,0.004763554,0.0025344081,0.992702
SRR1426885,0.004655572,0.0026112155,0.99273324
SRR6264591,0.0039731525,0.0033556165,0.99267125
SRR6931234,0.0036344388,0.0038120863,0.9925534
SRR6414355,0.0041434,0.003120052,0.9927366
ERR499228,0.0041127144,0.0031546268,0.9927327
SRR6444604,0.0039616516,0.0033639194,0.9926744
ERR1382560,0.004113506,0.0031705576,0.992716
ERR309676,0.0037622426,0.003690678,0.9925471
ERR2523257,0.0024414388,0.007044711,0.9905138
SRR6665728,0.0030353768,0.005017464,0.9919471
SRR3660082,0.0039952626,0.0033101887,0.9926945
ERR525737,0.004201963,0.0030692287,0.9927288
ERR883514,0.0040234146,0.003275263,0.9927013
ERR1313599,0.0038841998,0.0034850761,0.9926307
ERR2495208,0.004034247,0.0032505023,0.9927153
SRR5591502,0.0047458364,0.97689474,0.018359326
SRR5180999,0.0048019155,0.9767097,0.018488413
ERR525939,0.004083718,0.0031926343,0.99272364
ERR2758393,0.0027130942,0.00604923,0.9912377
ERR2061852,0.0034020585,0.0042278096,0.9923701
SRR8609299,0.0047587217,0.002523352,0.99271786
ERR466695,0.0041418658,0.0031389415,0.9927192
SRR7349782,0.003972193,0.0033960065,0.9926318
SRR8608255,0.0036582958,0.0037929157,0.9925487
SRR6408753,0.0046243663,0.0026359616,0.99273974
ERR2002345,0.004130269,0.003138714,0.99273103
ERR531744,0.00354574,0.0039685285,0.99248564
ERR923445,0.0042651,0.002999638,0.99273527
SRR5177471,0.0047623515,0.9768222,0.018415568
DRR043931,0.0043416657,0.0029044244,0.9927539
ERR1263830,0.0032350677,0.0046163616,0.9921485
SRR6457144,0.0047622686,0.97682244,0.018415289
SRR873596,0.0043432442,0.00295243,0.9927044
ERR1298062,0.0038056294,0.0035538818,0.99264044
SRR6408663,0.0042020087,0.0030650105,0.992733
SRR2658252,0.0039627585,0.0033628675,0.9926744
SRR7663479,0.0047624153,0.97682184,0.018415682
SRR6511299,0.0048414394,0.97660613,0.018552462
ERR1384546,0.0041724513,0.0031095168,0.992718
DRR018774,0.004240394,0.0030112483,0.9927483
ERR1367840,0.0038920806,0.0034598184,0.9926481
SRR3632986,0.0047623515,0.9768222,0.018415568
ERR2784734,0.0038849907,0.0034629668,0.9926521
SRR7449017,0.004103165,0.0032039126,0.99269295
SRR2897060,0.0042523434,0.0030170889,0.99273056
ERR543761,0.0047623995,0.97682184,0.018415777
SRR3581143,0.0043934737,0.0028584788,0.9927481
ERR675265,0.003991179,0.0033141095,0.99269474
SRR2006050,0.006087606,0.97352016,0.02039218
ERR1725551,0.002797902,0.019372705,0.97782946
ERR2709760,0.002306856,0.007657577,0.9900356
ERR1298020,0.0036534443,0.0038186903,0.99252784
ERR522344,0.0040907594,0.0032027843,0.9927065
ERR1513375,0.0040144357,0.0032915324,0.992694
SRR6670891,0.0036395402,0.003804451,0.99255604
ERR1315700,0.0042442037,0.0030214482,0.9927343
ERR543420,0.004763275,0.9768183,0.018418312
ERR1583363,0.0047623515,0.9768222,0.018415561
ERR1298326,0.0046262396,0.002634332,0.9927394
SRR882237,0.0047642556,0.9768163,0.018419528
SRR6931330,0.004253598,0.0029960896,0.9927503
ERR2249170,0.004351553,0.0028984414,0.9927499
SRR5165936,0.004240431,0.0030200998,0.9927395
ERR1383071,0.0039055313,0.0034487431,0.99264574
ERR840858,0.003778374,0.0036079397,0.9926137
SRR5178525,0.0049093664,0.97643363,0.018656962
SRR6413856,0.0045616305,0.0026926405,0.9927457
ERR1582452,0.004762427,0.97682184,0.018415716
ERR1467043,0.003979552,0.0033203438,0.99270016
SRR5440338,0.0029338938,0.005279702,0.9917864
ERR924040,0.0025484862,0.0065405085,0.99091107
SRR6444940,0.003931656,0.003428615,0.9926398
SRR3417104,0.0047626053,0.9768212,0.018416213
SRR2010423,0.005050552,0.0023024466,0.99264705
ERR1523436,0.018317448,0.08173362,0.89994895
ERR1743331,0.004762395,0.97682184,0.018415682
SRR3931532,0.0041142474,0.0031528396,0.99273294
ERR2210839,0.0050072484,0.0023337633,0.99265903
ERR1523490,0.002691081,0.007221438,0.99008745
SRR5591508,0.0047622845,0.97682244,0.018415336
SRR952000,0.013823068,0.06467024,0.9215067
DRR029215,0.0045158574,0.002735641,0.99274856
ERR1368518,0.004510895,0.0028066754,0.9926824
SRR1952974,0.0047778166,0.97676736,0.018454732
SRR6264824,0.0037082594,0.0037102122,0.9925815
ERR2531929,0.0043744706,0.0028706456,0.9927549
ERR2001782,0.004739776,0.0025427828,0.9927174
ERR1523667,0.0022874235,0.007697184,0.9900153
ERR543272,0.0047645085,0.9768108,0.018424766
SRR8605773,0.0046341377,0.0026285609,0.99273723
SRR8605186,0.00225094,0.011549838,0.98619926
SRR5196386,0.0048147654,0.0025118275,0.99267334
SRR6976018,0.0047623515,0.9768222,0.018415568
SRR3664249,0.0047623515,0.9768222,0.018415568
ERR2511367,0.0038841376,0.0034744544,0.9926414
ERR1937984,0.0038595186,0.0034946825,0.99264574
SRR2168015,0.0047623706,0.97682196,0.018415604
ERR1582287,0.0047622733,0.97682244,0.018415306
SRR1351671,0.0047628325,0.9768207,0.018416459
SRR2026365,0.0049572308,0.97630334,0.018739436
SRR6028380,0.0044490746,0.002802157,0.9927488
ERR2013532,0.0043347743,0.0029270754,0.9927382
SRR952073,0.0024436056,0.010652806,0.98690355
SRR6148013,0.0047626174,0.97682124,0.018416073
SRR6398167,0.00481492,0.9764605,0.018724633
ERR1314099,0.004033146,0.0032621284,0.9927047
ERR2738697,0.0040321327,0.0032565042,0.9927114
ERR1297868,0.0041881423,0.0030703275,0.99274147
ERR1428417,0.0044376077,0.0028079061,0.9927545
SRR1618171,0.0045631095,0.002691322,0.9927456
SRR1600358,0.0047122478,0.9770553,0.018232455
SRR6679562,0.0048200493,0.97666204,0.018517816
ERR1811197,0.004196758,0.0030721535,0.99273103
SRR5180007,0.0047623515,0.9768222,0.018415568
SRR5823517,0.0047631934,0.9768197,0.018417124
SRR5155816,0.0046103117,0.0026483503,0.99274135
DRR044216,0.0042429124,0.0030096222,0.9927475
SRR1633010,0.003729511,0.003791213,0.9924793
ERR2511951,0.003609483,0.003863531,0.992527
SRR5617442,0.004762411,0.97682184,0.018415706
ERR986341,0.0038951505,0.003429521,0.99267536
SRR6457258,0.004773193,0.97679275,0.018434051
ERR2011867,0.0037504868,0.0036357793,0.9926137
ERR1522951,0.0032667234,0.0045959447,0.99213725
SRR5468177,0.0047623515,0.9768222,0.018415568
SRR4434597,0.004762316,0.9768223,0.018415444
SRR1271814,0.004775486,0.9767845,0.018439934
ERR494399,0.0037786344,0.003667061,0.99255425
DRR041927,0.0044118594,0.0028378922,0.9927503
ERR488112,0.003344759,0.004345783,0.99230945
SRR6444106,0.003971428,0.0033688426,0.99265975
ERR1905791,0.0036514858,0.0037840647,0.9925645
ERR1905816,0.0028349436,0.005563964,0.9916011
ERR1913155,0.004149482,0.0031168328,0.9927337
ERR1256539,0.0038326727,0.003523615,0.9926438
ERR1428326,0.003469127,0.0040911385,0.99243975
SRR5590788,0.0047623515,0.9768222,0.018415568
SRR3741946,0.004762478,0.9768216,0.01841582
SRR640645,0.005474008,0.9719874,0.022538591
ERR1384708,0.0040150383,0.0032881675,0.9926968
DRR043161,0.0043173707,0.0029291462,0.99275345
SRR2037084,0.0032862348,0.0047890902,0.9919247
SRR2855896,0.0047622533,0.97682345,0.01841426
SRR835420,0.00476338,0.97681797,0.018418742
ERR1594307,0.0047623515,0.9768222,0.018415568
SRR3951098,0.0045136497,0.0027357459,0.99275064
SRR6444019,0.004052217,0.0032643306,0.9926835
ERR1314613,0.0036677737,0.0038208563,0.9925114
ERR522542,0.0038974434,0.003451768,0.9926508
SRR5869796,0.004455244,0.002791068,0.9927537
ERR1583340,0.0047623515,0.9768222,0.018415568
ERR3506569,0.0038721107,0.0034854,0.99264246
SRR3285796,0.004097151,0.0031754582,0.9927274
ERR1579318,0.004762573,0.9768215,0.018415973
DRR068134,0.003860642,0.0035029266,0.99263644
ERR1263352,0.0036081201,0.003917807,0.992474
SRR3296452,0.0047626127,0.97682124,0.018416034
ERR1582113,0.004762349,0.9768222,0.018415555
SRR5590618,0.0047623515,0.9768222,0.018415568
ERR579571,0.0037651104,0.0036154056,0.99261945
SRR951917,0.016497118,0.0930031,0.89049983
ERR2097582,0.7867062,0.16717188,0.046121925
ERR1103315,0.00476415,0.9768165,0.018419338
SRR7454174,0.00490873,0.002408612,0.99268264
SRR2897165,0.0041950564,0.0030932168,0.9927118
ERR1428396,0.0046554273,0.0026090383,0.9927355
SRR1426868,0.0040233843,0.0032836436,0.99269295
SRR3737415,0.004764739,0.97681534,0.018419955
SRR3030650,0.003999626,0.0032979106,0.9927025
SRR5590723,0.0047623552,0.9768221,0.018415574
SRR1747450,0.0047623636,0.97682196,0.01841559
ERR1905741,0.004434219,0.002811199,0.9927545
SRR6931292,0.003992534,0.0033053781,0.9927021
SRR5179029,0.0047623515,0.9768222,0.018415568
SRR1786039,0.0048571182,0.97619957,0.01894327
SRR1426699,0.0036573145,0.0037905043,0.99255216
SRR6412112,0.0045395675,0.00271185,0.99274856
ERR1383684,0.0041041435,0.0031655289,0.9927303
SRR6148069,0.004766161,0.97681147,0.018422248
ERR1263699,0.0042423513,0.0030179066,0.99273974
SRR1048591,0.0047623515,0.9768222,0.018415568
SRR6444688,0.0038741103,0.0035171623,0.9926087
ERR2198631,0.0038999505,0.0034474696,0.99265254
SRR3056835,0.0047716335,0.9767968,0.018431544
ERR1583004,0.004762331,0.9768222,0.018415496
SRR3615214,0.004181883,0.0031015603,0.9927166
SRR5180996,0.005070247,0.97598946,0.018940262
SRR3094709,0.0045940187,0.0026661966,0.99273974
ERR444504,0.0042697717,0.0029789577,0.99275124
SRR6408799,0.0040898304,0.0032056384,0.9927045
DRR050780,0.0041594603,0.0031006236,0.99274
SRR5002030,0.004762815,0.97682035,0.01841683
ERR1690393,0.004535893,0.0027164742,0.9927476
SRR3647850,0.004089036,0.0031872652,0.99272376
SRR3664304,0.004762349,0.9768222,0.018415561
SRR6028285,0.004084132,0.0032032398,0.9927126
SRR6746078,0.0047623515,0.9768222,0.018415568
ERR720050,0.0041841664,0.0031035885,0.99271226
ERR757015,0.0033413994,0.0044096587,0.992249
ERR579835,0.0041150423,0.00315569,0.99272925
ERR1310079,0.0042954553,0.0029519177,0.9927527
SRR6745917,0.0047623515,0.9768222,0.018415568
DRR047382,0.004070549,0.0032114545,0.992718
ERR1547085,0.00817683,0.9553053,0.036517933
SRR7449294,0.0042873896,0.0029630081,0.9927496
SRR2897311,0.0041089104,0.00318376,0.9927073
SRR500335,0.004772732,0.97679114,0.018436132
ERR2739394,0.0041848505,0.0030911907,0.992724
ERR443035,0.004183784,0.003074391,0.9927418
SRR6746532,0.0047623515,0.9768222,0.018415568
SRR640754,0.00476241,0.9768217,0.018415907
SRR3063401,0.004762347,0.9768222,0.01841553
SRR3647783,0.0041143885,0.0031531253,0.99273247
ERR906551,0.004229115,0.0030404285,0.99273044
SRR6353014,0.0047623515,0.9768222,0.018415568
SRR5178626,0.005706495,0.9744129,0.019880494
ERR3506606,0.0037737195,0.0036070107,0.99261934
SRR1624866,0.0043604784,0.0028843535,0.9927551
ERR3569051,0.004762611,0.9768208,0.018416516
SRR1615703,0.0047623515,0.9768222,0.018415568
SRR1747645,0.0047879554,0.97675085,0.018461198
SRR2713138,0.0048252684,0.97665673,0.018517962
ERR1056314,0.0047623706,0.97682196,0.0184156
SRR5002016,0.0047626584,0.97682047,0.018416932
SRR2145568,0.0037803012,0.0036138513,0.9926058
ERR1309888,0.003739752,0.0036735726,0.9925867
SRR4826709,0.004762373,0.97682196,0.018415656
ERR1624696,0.004376177,0.002873171,0.99275064
ERR1905742,0.0020757657,0.009008695,0.98891556
SRR4826051,0.0047626,0.97682106,0.01841636
ERR1428467,0.003621645,0.0038340362,0.9925443
SRR8608705,0.0050226436,0.0023221422,0.9926553
ERR3006030,0.004354235,0.0028926684,0.99275315
SRR3233415,0.0047716447,0.97679627,0.01843217
ERR924243,0.004725931,0.002552655,0.9927214
SRR2097589,0.004987329,0.97621423,0.018798465
ERR2739377,0.004370734,0.0028772277,0.9927521
ERR1794550,0.0031353147,0.0047741504,0.9920906
SRR5822378,0.003616678,0.003876989,0.9925063
ERR1654715,0.0034346369,0.0041607097,0.99240464
SRR1924031,0.00428836,0.0029589764,0.9927527
ERR675633,0.0039931755,0.0033070634,0.9926998
SRR2897000,0.004128,0.0031659182,0.9927061
ERR579738,0.003997548,0.0033277147,0.99267477
DRR047813,0.0045753964,0.002686399,0.9927382
SRR1617999,0.0035814352,0.0038970618,0.99252146
ERR443798,0.0037961863,0.003646715,0.99255705
SRR1175861,0.00503997,0.0023099754,0.9926501
SRR6078495,0.00476236,0.9768221,0.018415615
ERR833351,0.004762349,0.9768222,0.018415561
ERR1725477,0.0021642686,0.008580592,0.9892552
ERR1896676,0.0047623534,0.9768222,0.018415565
SRR7502411,0.00410902,0.0031941896,0.9926968
SRR2922961,0.0031974048,0.004674756,0.9921279
SRR8609527,0.0047888663,0.0024985713,0.9927126
ERR2013483,0.004348495,0.002914013,0.9927375
SRR387955,0.0039921086,0.0033016554,0.99270624
SRR5156003,0.003996159,0.0033277038,0.9926762
SRR1125499,0.0048061805,0.97670585,0.018487925
SRR6457537,0.0047617615,0.9768247,0.01841362
ERR1689130,0.0044915588,0.0027574298,0.992751
ERR2969984,0.0047700615,0.97680104,0.018428829
SRR8609471,0.004895198,0.0024160207,0.9926887
ERR561287,0.00430317,0.0029511666,0.9927457
SRR935576,0.004411474,0.002833469,0.992755
SRR2010489,0.0044239485,0.002906368,0.9926697
ERR924096,0.0031032106,0.004848092,0.9920487
SRR6411706,0.0043542664,0.0028986088,0.9927471
ERR1513254,0.0039976607,0.0032995758,0.9927027
SRR2984270,0.0047623515,0.9768222,0.018415568
SRR1649642,0.0047623836,0.97682184,0.018415716
ERR1201828,0.0035734118,0.003955529,0.9924711
ERR1690204,0.004376331,0.0028693823,0.9927543
SRR1949104,0.0034174484,0.0041914224,0.99239117
SRR7453758,0.0040982217,0.003179105,0.9927227
DRR047567,0.0043317256,0.0029142662,0.99275404
ERR894678,0.0031538385,0.004748673,0.9920975
SRR5595932,0.004762415,0.9768217,0.018415835
SRR1030790,0.0047626854,0.97681993,0.018417424
ERR2511802,0.004033929,0.0032559752,0.9927101
SRR6054681,0.004384258,0.00286659,0.99274915
ERR1383950,0.0040439116,0.003254442,0.99270165
ERR1677216,0.0040930985,0.0031777616,0.9927291
SRR8610587,0.0022964154,0.0097713275,0.98793226
ERR1524019,0.0047601867,0.9768322,0.018407686
SRR1949226,0.0033634766,0.0042963596,0.9923402
ERR894671,0.002847473,0.0055259294,0.9916266
SRR656677,0.004770276,0.9767691,0.018460598
ERR2511479,0.0042695208,0.002999254,0.9927313
SRR7901885,0.0033905765,0.0043268166,0.99228257
SRR5699207,0.0042225593,0.003048078,0.99272937
SRR1623110,0.01943286,0.88908494,0.0914822
ERR1226230,0.0047623515,0.9768222,0.018415568
ERR1583139,0.004762302,0.9768223,0.018415404
ERR1594234,0.004762826,0.97681886,0.01841819
ERR1677011,0.0039126948,0.0034045537,0.99268275
SRR943265,0.004103929,0.0032050326,0.9926911
SRR943941,0.004762373,0.97682196,0.018415669
SRR924170,0.0047623515,0.9768222,0.018415568
SRR640660,0.0047624176,0.97682184,0.01841569
ERR579728,0.003900838,0.0034233893,0.99267584
ERR1690045,0.0045608394,0.0026932675,0.9927458
ERR498639,0.004160852,0.0030993868,0.99273974
SRR1770969,0.020657428,0.7486742,0.23066832
DRR161539,0.0021532087,0.009184566,0.9886622
SRR5576435,0.0038770146,0.003458572,0.9926644
ERR1533366,0.0042616506,0.0030625898,0.9926757
SRR6444833,0.0036908838,0.0037270188,0.9925821
ERR1759943,0.006934592,0.07801517,0.91505027
SRR7303127,0.0036933082,0.0037799336,0.99252677
ERR2210979,0.003378514,0.004299672,0.9923218
SRR8605632,0.0038672246,0.0034714604,0.99266136
ERR1725447,0.0030867646,0.010420818,0.98649246
ERR756967,0.0047051073,0.0025725814,0.99272233
SRR6746563,0.0048194337,0.9766673,0.018513326
ERR2730226,0.004409589,0.0028440675,0.9927463
SRR6444803,0.003959968,0.0033624324,0.99267757
SRR6765000,0.0044355583,0.002810776,0.9927537
SRR1503620,0.0047623515,0.9768222,0.018415568
ERR2511302,0.0038181897,0.0035511735,0.9926306
ERR695425,0.0039439015,0.0033875147,0.9926685
SRR8610670,0.01746791,0.0919146,0.89061755
SRR7902104,0.0038199842,0.011817255,0.98436284
ERR2169045,0.004762353,0.9768221,0.018415574
ERR1522037,0.0028061755,0.007012111,0.99018174
ERR538902,0.0047623515,0.9768222,0.018415568
SRR1785678,0.0047625694,0.9768212,0.018416319
SRR500334,0.0047623515,0.9768222,0.018415568
DRR068120,0.0041100257,0.0031896804,0.9927003
SRR3362072,0.003947285,0.0033673493,0.9926853
ERR1220568,0.0047635096,0.97681886,0.018417636
SRR1770626,0.004763763,0.97681546,0.018420707
SRR6444091,0.0040128515,0.00329252,0.9926946
SRR6055998,0.004762678,0.9768212,0.018416164
SRR1145366,0.004031521,0.0032814064,0.9926871
ERR1854504,0.0043756403,0.0028903733,0.99273396
SRR5942104,0.003988397,0.0033663497,0.99264526
SRR6457171,0.0047634104,0.9768191,0.01841746
SRR6746508,0.0047632204,0.9768197,0.01841713
ERR2211345,0.00476232,0.9768222,0.018415459
ERR1313860,0.0043549095,0.0028900323,0.992755
SRR5431525,0.004282181,0.0029669271,0.9927509
ERR2570333,0.81038976,0.12560473,0.064005464
SRR1060353,0.003942591,0.0033662375,0.9926912
SRR1359926,0.0047623515,0.9768222,0.018415568
ERR1310277,0.004215195,0.0030543578,0.99273044
ERR500464,0.004012156,0.003276477,0.9927114
SRR995071,0.0047643688,0.0025181032,0.9927175
ERR2210916,0.005087134,0.002278453,0.99263436
SRR919907,0.0048786793,0.0024281777,0.99269307
SRR4780012,0.0047623515,0.9768222,0.018415568
ERR1384481,0.004201236,0.0030703049,0.9927285
SRR7453748,0.0043126317,0.0029706245,0.9927167
ERR833410,0.004762349,0.9768222,0.018415555
SRR6264862,0.004158536,0.0031015722,0.99273986
SRR3034963,0.0041974243,0.0030598012,0.9927428
SRR5827482,0.0047648964,0.97681445,0.018420588
SRR2135712,0.004762376,0.9768217,0.01841581
SRR5156193,0.004711542,0.0025619434,0.99272656
DRR044233,0.0044732206,0.0027742374,0.99275255
SRR1221428,0.0047624526,0.9768215,0.018416135
ERR1690664,0.0041887946,0.0030693084,0.9927418
ERR1256641,0.004016598,0.0032769076,0.9927065
SRR632591,0.0047632405,0.9768196,0.018417193
SRR1948991,0.0043309047,0.0029499452,0.9927192
ERR441524,0.004368103,0.0028768645,0.992755
SRR7145472,0.004762709,0.9768197,0.018417556
SRR1618142,0.0044985884,0.0027514703,0.9927499
SRR5177473,0.0047623515,0.9768222,0.018415568
SRR7902094,0.00476232,0.9768222,0.018415459
ERR2286247,0.0045771156,0.0026791582,0.99274373
SRR8611255,0.00298407,0.00550808,0.9915079
ERR1689743,0.004448729,0.002805639,0.9927456
SRR3633427,0.0047628093,0.9768206,0.018416623
ERR498634,0.0040903958,0.0031810238,0.9927286
ERR106991,0.004788502,0.0025029518,0.9927086
SRR1461547,0.003919427,0.0034489606,0.9926317
SRR960946,0.00477808,0.9767774,0.018444616
ERR1384848,0.004098222,0.0031885009,0.9927133
ERR1297767,0.004205712,0.0030586733,0.9927356
ERR2511819,0.0038220764,0.0035541712,0.9926238
