,root:Engineered:Wastewater,root:Environmental:Aquatic,root:Environmental:Terrestrial,root:Host-associated:Human,root:Host-associated:Insecta,root:Host-associated:Mammals,root:Host-associated:Plants,Unknown
ERR923939,0.0075275004,0.0055120587,0.01606509,0.0010161698,0.0017100573,0.0026287436,0.9615748,0.003965616
ERR2709781,0.0075275004,0.0055120587,0.01606509,0.0010161698,0.0017100573,0.0026287436,0.9615748,0.003965616
SRR5179955,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR8356200,0.0013563392,0.00035391268,0.001184659,0.9892591,0.0020371617,0.0031567588,0.0026520034,0.0
ERR1310559,0.0013493353,0.0003378005,0.0011383285,0.9890848,0.0020680206,0.0033062967,0.0027155012,0.0
ERR1226568,0.0075220475,0.005514503,0.016071053,0.0010171534,0.0017095509,0.002625555,0.9615713,0.0039689546
SRR8609284,0.0075275004,0.0055120587,0.01606509,0.0010161698,0.0017100573,0.0026287436,0.9615748,0.003965616
SRR7449078,0.0012794291,0.00034094203,0.0011626998,0.98934484,0.0019884284,0.0033441952,0.0025394773,0.0
SRR6931912,0.0012659868,0.00034587263,0.001172221,0.9893585,0.0019515087,0.0033870684,0.002518875,0.0
SRR5178877,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
ERR1315599,0.0012801198,0.0003425368,0.0011636293,0.9893425,0.0019931972,0.003350276,0.0025276423,0.0
ERR500942,0.001267252,0.0003430468,0.0011695478,0.98938686,0.0019760455,0.0033569154,0.0025003357,0.0
ERR488105,0.0040008496,0.007946394,0.005793649,0.012917123,0.00042433117,0.9658945,0.0030231832,0.0
ERR1298066,0.0075275004,0.0055120587,0.01606509,0.0010161698,0.0017100573,0.0026287436,0.9615748,0.003965616
SRR7453951,0.0012672524,0.0003430765,0.0011694888,0.989387,0.0019760164,0.0033568274,0.0025003364,0.0
SRR1747525,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR7453648,0.0012677268,0.00034292843,0.0011692815,0.9893855,0.0019764318,0.0033562356,0.0025019075,0.0
ERR579675,0.014391714,0.0032482655,0.0019775126,0.10373826,0.0009053903,0.87507504,0.00066371064,0.0
ERR1522452,0.0040008496,0.007946394,0.005793649,0.012917123,0.00042433117,0.9658945,0.0030231832,0.0
ERR538730,0.007993247,0.009561358,0.92602307,0.006057549,0.0027679808,0.0026961816,0.044900574,0.0
DRR070548,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
ERR2538415,0.001267252,0.0003430468,0.0011695478,0.98938686,0.0019760455,0.0033569154,0.0025003357,0.0
SRR618532,0.007993249,0.009561331,0.92602324,0.006057491,0.0027679221,0.0026962415,0.044900615,0.0
SRR3624481,0.00016158819,0.5119145,0.05393219,0.009663314,0.00020042062,0.0032562613,0.3161946,0.1046772
SRR5177374,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR8610150,0.007532865,0.0054433346,0.016293138,0.0010221004,0.0017355978,0.0026521683,0.96186936,0.0034514666
SRR6148441,0.0012691204,0.0003427508,0.0011683636,0.98938125,0.001977648,0.003354667,0.0025061765,0.0
ERR2511495,0.001283444,0.00034496243,0.0011760433,0.9893729,0.001982319,0.003308913,0.002531414,0.0
SRR7449283,0.0012706327,0.00034251402,0.0011673867,0.9893766,0.0019789832,0.0033528323,0.0025110682,0.0
ERR2738844,0.0012673112,0.0003430764,0.0011695772,0.9893867,0.001976075,0.0033568854,0.002500365,0.0
SRR5046914,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR5786495,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR3037149,0.0010895431,0.0014218986,0.0017448068,0.9620626,0.00022822618,0.01595962,0.0089556575,0.00853765
ERR501046,0.0012673115,0.00034307648,0.0011695775,0.9893868,0.0019760162,0.0033567678,0.0025004547,0.0
SRR6443875,0.0013024292,0.0003446927,0.0011680018,0.9893122,0.0020027799,0.0032951033,0.002574808,0.0
ERR1533389,0.004002553,0.007951623,0.005797184,0.012912791,0.000424458,0.9658871,0.003024278,0.0
ERR1522274,0.004000879,0.007946453,0.005793649,0.012917093,0.00042433117,0.96589434,0.0030231832,0.0
SRR7741836,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR1583236,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR3589582,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR6508113,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
ERR576331,0.0032950495,0.009032098,0.006490171,0.017896162,0.00040568,0.9598957,0.0029851608,0.0
ERR1690503,0.0075275004,0.0055120587,0.01606509,0.0010161698,0.0017100573,0.0026287436,0.9615748,0.003965616
SRR5631250,0.007993247,0.009561358,0.92602307,0.006057549,0.0027679808,0.0026961816,0.044900574,0.0
SRR6264049,0.001267252,0.0003430468,0.0011695478,0.98938686,0.0019760455,0.0033569154,0.0025003357,0.0
ERR441226,0.001267252,0.00034307642,0.0011696366,0.98938686,0.0019759566,0.0033569154,0.0025002765,0.0
SRR3624601,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR2145292,0.0012672523,0.00034307648,0.0011696072,0.98938686,0.0019760162,0.0033568863,0.0025003063,0.0
ERR1263214,0.0040015904,0.007948111,0.005794905,0.01291906,0.00042439374,0.9658886,0.0030233571,0.0
SRR2053305,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR5156078,0.0012674601,0.0003430173,0.0011696372,0.9893865,0.0019761056,0.0033564726,0.0025007518,0.0
SRR6287304,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR387960,0.0012717302,0.0003422772,0.0011666466,0.9893732,0.001979933,0.0033516197,0.0025145668,0.0
SRR5327666,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR5007217,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR7454114,0.0012736275,0.00034206995,0.001165462,0.9893666,0.001981623,0.0033499326,0.002520762,0.0
SRR4414791,0.007993247,0.009561358,0.92602307,0.006057549,0.0027679808,0.0026962706,0.044900574,0.0
ERR1189703,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR5983277,0.0012675782,0.00034307648,0.00116937,0.98938566,0.0019763124,0.003356501,0.0025014917,0.0
ERR866534,0.0012679644,0.00034295817,0.0011693116,0.9893853,0.0019764917,0.0033557923,0.002502175,0.0
SRR5467543,0.0012692376,0.0003428097,0.0011689847,0.98938096,0.0019775569,0.0033545152,0.0025059367,0.0
SRR2897586,0.0040009087,0.007946601,0.0057937964,0.012917036,0.0004243606,0.965894,0.003023272,0.0
ERR765890,0.0075275004,0.0055120587,0.01606509,0.0010161698,0.0017100573,0.0026287436,0.9615748,0.003965616
ERR107111,0.0012752296,0.00034171483,0.0011643375,0.9893622,0.0019829299,0.003347537,0.0025260404,0.0
ERR441938,0.0012671929,0.00034307648,0.0011696072,0.989387,0.0019759568,0.0033568568,0.0025002768,0.0
SRR2761355,0.0012933612,0.0003421145,0.0011648608,0.98932993,0.0019925858,0.0033083516,0.0025688224,0.0
ERR2777855,0.0040008496,0.007946394,0.005793649,0.012917123,0.00042433117,0.9658945,0.0030231832,0.0
SRR6004976,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR6264224,0.001267252,0.0003430468,0.0011695478,0.98938686,0.0019760455,0.0033569154,0.0025003357,0.0
SRR8605449,0.0075275004,0.0055120587,0.01606509,0.0010161698,0.0017100573,0.0026287436,0.9615748,0.003965616
ERR2002081,0.001267252,0.00034307642,0.0011695478,0.98938686,0.0019760455,0.0033569154,0.0025002765,0.0
ERR866517,0.0012796398,0.00034237327,0.0011620776,0.98933184,0.0019750253,0.0033578542,0.0025511892,0.0
SRR1045094,0.0012694467,0.00034266198,0.0011681861,0.98938036,0.0019778854,0.0033542232,0.0025072733,0.0
ERR532235,0.0012835189,0.00034216503,0.0011650088,0.9893466,0.0019872005,0.0033303152,0.0025451672,0.0
SRR2034048,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR5943637,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR5176043,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
ERR1226626,0.0075275004,0.0055120587,0.01606509,0.0010161698,0.0017100573,0.0026287436,0.9615748,0.003965616
SRR7902008,0.0069020153,0.0032715767,0.028264236,0.0011347252,0.003009206,0.004055163,0.9533631,0.0
SRR5640759,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
DRR043056,0.0012672523,0.0003430172,0.0011695479,0.9893869,0.0019760162,0.0033568863,0.0025003063,0.0
SRR6932446,0.0012671929,0.00034307648,0.0011696072,0.9893869,0.0019760162,0.0033569455,0.0025002472,0.0
ERR107170,0.0014128187,0.0003227022,0.0010967548,0.98888415,0.0020908816,0.00323126,0.002961398,0.0
SRR6931813,0.001267252,0.0003430468,0.0011695478,0.98938686,0.0019760455,0.0033569154,0.0025003357,0.0
SRR2922996,0.00752759,0.0055120587,0.01606509,0.0010161698,0.0017100573,0.0026288033,0.9615748,0.0039654374
SRR2135746,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR2026409,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
ERR883491,0.0012677569,0.00034295817,0.0011694598,0.989386,0.0019763138,0.0033560588,0.0025014046,0.0
SRR6058680,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
ERR1383307,0.0012713292,0.00034349598,0.0011711343,0.98938316,0.0019776134,0.0033448406,0.002508401,0.0
SRR7453697,0.0012674003,0.00034307648,0.0011695182,0.98938644,0.0019760753,0.0033566789,0.0025007806,0.0
ERR1201950,0.8185874,0.0001548429,0.0861878,0.011356255,0.010066997,0.04258914,0.03105756,0.0
ERR1547041,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR1573329,0.00032318028,0.97711307,0.0060007116,0.001094641,0.004701862,0.0018180475,0.008948491,0.0
SRR5699284,0.0012673113,0.00034307642,0.0011695774,0.9893867,0.0019759566,0.0033569452,0.0025004542,0.0
SRR2856455,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR1617760,0.0012813483,0.00034433437,0.0011698892,0.98935527,0.0019796782,0.003332922,0.0025365876,0.0
ERR675538,0.0039893,0.007965376,0.0058063907,0.012966165,0.0004239447,0.96582556,0.0030231553,0.0
ERR1522898,0.0040013213,0.00794584,0.0057932106,0.012919686,0.00042441953,0.9658928,0.0030228028,0.0
ERR1263840,0.004000908,0.007946512,0.0057937955,0.01291724,0.00042436057,0.965894,0.0030231539,0.0
SRR5827507,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
ERR1135186,0.0054914653,0.0006439984,0.0062034726,0.73721325,0.00085136294,0.17054242,0.0019158125,0.077138245
SRR3624473,0.00016158819,0.5119145,0.05393219,0.009663314,0.00020042062,0.0032562613,0.3161946,0.1046772
ERR525912,0.0012993229,0.0003420191,0.0011620827,0.9893044,0.002000994,0.0033093854,0.0025817242,0.0
SRR953018,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
ERR1896729,0.0056347935,0.048002906,0.0023971437,0.0032237123,0.0015141928,0.93865967,0.0005675026,0.0
SRR6038458,0.0012878939,0.00034005803,0.0011579754,0.98932403,0.0019928734,0.003332302,0.002564823,0.0
ERR1384953,0.0014671981,0.00081562996,0.0018309057,0.97010493,0.0004917979,0.013431698,0.005894631,0.0059632063
ERR308917,0.0039712284,0.008077573,0.0058643613,0.014596391,0.00042838912,0.96414816,0.0029139523,0.0
SRR3586901,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR6511301,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR8356287,0.0016670538,0.00029895027,0.0011831125,0.9878173,0.002235842,0.003754903,0.003042895,0.0
ERR2777838,0.00397091,0.008065237,0.0058680056,0.012968157,0.00042590505,0.96566486,0.0030368997,0.0
SRR951926,0.00799355,0.009561188,0.92602277,0.006057405,0.002768042,0.0026963614,0.044900727,0.0
SRR3095162,0.0012876415,0.00034579728,0.00117855,0.9893706,0.001983711,0.003295595,0.002538178,0.0
SRR8609535,0.0075275004,0.0055120587,0.01606509,0.0010161698,0.0017100573,0.0026287436,0.9615748,0.003965616
SRR2048155,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR7269910,0.0039950907,0.007954183,0.0057986854,0.01294189,0.0004241937,0.96586317,0.003022722,0.0
SRR5178780,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR1763050,0.007993247,0.009561358,0.92602307,0.006057549,0.0027679808,0.0026961816,0.044900574,0.0
SRR4238910,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR1747711,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR7651539,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
ERR499521,0.0013663585,0.0003638168,0.0012413113,0.98934543,0.001997168,0.0030318461,0.002654066,0.0
ERR1385236,0.0013067266,0.00033760216,0.0011498685,0.9892642,0.0020075357,0.0033141733,0.0026199433,0.0
SRR7449002,0.0012751891,0.0003418008,0.0011654537,0.9893589,0.0019841576,0.0033494642,0.0025250113,0.0
SRR5180628,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
ERR444487,0.0019694376,0.00051234895,0.001166718,0.98609674,0.0030869914,0.0040130946,0.0031545847,0.0
SRR3096229,0.0003231803,0.9771132,0.006000771,0.0010947001,0.004701804,0.0018179298,0.008948432,0.0
ERR499811,0.0013654369,0.00033324008,0.0011268411,0.9890284,0.0020821728,0.0032840713,0.0027798554,0.0
ERR2730176,0.0013194293,0.0003537843,0.0011883904,0.98935485,0.0020100141,0.0032045993,0.0025688487,0.0
ERR1382904,0.0013189311,0.0003412163,0.001153598,0.9892398,0.0020234713,0.0032964684,0.0026265415,0.0
ERR1310488,0.0012676968,0.00034301722,0.0011693703,0.98938566,0.0019763126,0.0033564125,0.0025015513,0.0
SRR5943634,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
ERR2806345,0.001267252,0.0003430468,0.0011695478,0.98938686,0.0019760455,0.0033569154,0.0025003357,0.0
ERR765884,0.0075275004,0.0055120587,0.01606509,0.0010161698,0.0017100573,0.0026287436,0.9615748,0.003965616
ERR1690561,0.0075275004,0.0055120587,0.01606509,0.0010161698,0.0017100573,0.0026287436,0.9615748,0.003965616
SRR2098397,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
ERR499546,0.0012671335,0.00034307642,0.0011696366,0.98938686,0.0019760455,0.0033569154,0.0025002467,0.0
DRR048066,0.0012674003,0.0003430172,0.0011695182,0.9893865,0.001976105,0.0033566789,0.0025007213,0.0
ERR1690328,0.0075275004,0.0055120587,0.01606509,0.0010161698,0.0017100573,0.0026287436,0.9615748,0.003965616
ERR539251,0.007993247,0.009561358,0.92602307,0.006057549,0.0027679808,0.0026961816,0.044900574,0.0
SRR5155959,0.0012842882,0.00034237214,0.0011652152,0.98934597,0.0019893325,0.0033290081,0.0025438904,0.0
SRR5915337,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
ERR1760040,0.001267252,0.0003430468,0.0011695478,0.98938686,0.0019760455,0.0033569154,0.0025003357,0.0
SRR3502007,0.0013134464,0.00033656307,0.0011459799,0.9892426,0.0020156445,0.0033059164,0.0026398136,0.0
SRR6757686,0.0010794997,0.0014322996,0.0017270446,0.96244776,0.00022616982,0.015760005,0.009053439,0.00827384
ERR1582755,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR5155901,0.0012715932,0.00034325814,0.001169976,0.9893805,0.001978261,0.0033460185,0.0025103807,0.0
ERR1690272,0.0075275004,0.0055120587,0.01606509,0.0010161698,0.0017100573,0.0026287436,0.9615748,0.003965616
ERR840867,0.0065998305,0.0044330433,0.0033351835,0.26561803,0.00073424156,0.71853864,0.00074107596,0.0
ERR840865,0.006706805,0.0047989166,0.0031833611,0.2383263,0.0007264722,0.7455448,0.000713367,0.0
SRR3732525,0.001270586,0.00034340643,0.0011708358,0.98938423,0.0019773727,0.0033467903,0.0025067958,0.0
ERR498675,0.0012684686,0.00034283975,0.0011688971,0.98938346,0.0019769962,0.003355171,0.0025041911,0.0
ERR1384265,0.0012865231,0.00034484308,0.0011747662,0.9893625,0.001985189,0.003306949,0.0025392612,0.0
SRR3191006,0.0012678759,0.00034301757,0.0011694602,0.98938555,0.0019764628,0.003355586,0.0025019983,0.0
SRR2984197,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
DRR050899,0.0012696543,0.00034263238,0.0011679787,0.9893794,0.0019781524,0.0033539569,0.0025081923,0.0
SRR996514,0.001267252,0.0003430468,0.0011695478,0.98938686,0.0019760455,0.0033569154,0.0025003357,0.0
ERR2233239,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
ERR498751,0.0013245902,0.00034132018,0.0011620059,0.98924804,0.0020136319,0.0032623534,0.0026480542,0.0
ERR1512260,0.0040025203,0.007949442,0.005798841,0.012916271,0.00042436636,0.96588486,0.0030236947,0.0
ERR487045,0.0040008496,0.007946394,0.005793649,0.012917123,0.00042433117,0.9658945,0.0030231832,0.0
ERR1223854,0.0039988835,0.0079846885,0.005820189,0.012956724,0.00042463525,0.9657882,0.003026731,0.0
ERR1905743,0.0075275004,0.0055120587,0.01606509,0.0010161698,0.0017100573,0.0026287436,0.9615748,0.003965616
SRR6287317,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
ERR719754,0.0012696625,0.00034331623,0.0011703275,0.9893848,0.0019770095,0.0033499484,0.002504949,0.0
SRR994848,0.001267252,0.0003430468,0.0011695478,0.98938686,0.0019760455,0.0033569154,0.0025003357,0.0
SRR1632422,0.001267252,0.0003430468,0.0011695478,0.98938686,0.0019760455,0.0033569154,0.0025003357,0.0
ERR2598689,0.0040011643,0.00795008,0.005796307,0.012917403,0.00042427774,0.9658869,0.0030238677,0.0
ERR719512,0.0012850444,0.00034023463,0.0011583861,0.98933023,0.0019909993,0.0033373577,0.0025577904,0.0
DRR066440,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
DRR050823,0.0012672519,0.0003430764,0.0011696365,0.9893868,0.0019760157,0.0033569152,0.002500276,0.0
ERR1384132,0.0012838294,0.0003431764,0.0011678666,0.98935324,0.0019865113,0.0033243361,0.002540987,0.0
ERR1263587,0.004028041,0.007931563,0.0058709322,0.012954873,0.00042539794,0.9657725,0.0030166958,0.0
SRR6670928,0.0040107775,0.00799528,0.005847936,0.012926739,0.000424543,0.96576285,0.0030317865,0.0
ERR2233302,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR6465737,0.0012672818,0.00034307648,0.0011695182,0.9893867,0.0019760458,0.003356827,0.0025005732,0.0
SRR3030618,0.0012676977,0.00034295817,0.0011694302,0.9893859,0.0019763731,0.0033561478,0.002501553,0.0
ERR1383302,0.001282108,0.0003451396,0.0011765152,0.98937654,0.0019814558,0.0033109514,0.002527349,0.0
ERR719019,0.0012762365,0.00034162577,0.001163922,0.9893592,0.0019838773,0.0033463796,0.0025287953,0.0
SRR7453680,0.001278224,0.00034115213,0.0011623235,0.98935306,0.0019858659,0.0033438362,0.0025355557,0.0
SRR2145628,0.0012891528,0.0003452638,0.001177068,0.9893645,0.001984926,0.0032948242,0.002544194,0.0
SRR2984254,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR7448604,0.0012674304,0.00034301728,0.0011694296,0.98938626,0.0019762241,0.003356561,0.002501107,0.0
SRR8609956,0.0075275004,0.0055120587,0.01606509,0.0010161698,0.0017100573,0.0026287436,0.9615748,0.003965616
SRR2046706,0.0012672524,0.00034301722,0.0011694888,0.989387,0.0019760164,0.0033569164,0.002500366,0.0
ERR1523476,0.006537277,0.0039257673,0.0035349145,0.32165936,0.0007580253,0.66269755,0.0008870509,0.0
SRR7584500,0.0033922081,0.008806133,0.006324315,0.016283942,0.0004016972,0.96184397,0.002947813,0.0
ERR1523160,0.0040012016,0.007951772,0.0057924567,0.012910605,0.00042453996,0.96589774,0.0030217655,0.0
ERR1428714,0.0075275004,0.0055120587,0.01606509,0.0010161698,0.0017100573,0.0026287436,0.9615748,0.003965616
SRR6148385,0.0012680232,0.00034292843,0.0011691335,0.98938465,0.0019766095,0.0033560873,0.0025026188,0.0
SRR1805178,0.007993247,0.009561358,0.92602307,0.006057549,0.0027679808,0.0026961816,0.044900574,0.0
ERR1583395,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR1582765,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR3647803,0.0012862324,0.00033985006,0.001157292,0.98932654,0.001991833,0.0033360012,0.0025622407,0.0
SRR3094828,0.0012676397,0.00034310672,0.0011698463,0.989387,0.0019760493,0.0033554402,0.0025009331,0.0
SRR1030791,0.007993247,0.009561358,0.92602307,0.006057549,0.0027679808,0.0026961816,0.044900574,0.0
SRR3501948,0.0012710617,0.00034334758,0.0011709557,0.9893834,0.001977553,0.0033455791,0.002508073,0.0
SRR920264,0.001267252,0.0003430468,0.0011695478,0.98938686,0.0019760455,0.0033569154,0.0025003357,0.0
SRR7556713,0.0040009078,0.007946452,0.005793648,0.012917092,0.0004243605,0.9658944,0.003023183,0.0
SRR8605258,0.0075275004,0.0055120587,0.01606509,0.0010161698,0.0017100573,0.0026287436,0.9615748,0.003965616
SRR5483116,0.0012685274,0.00034283963,0.0011686893,0.9893829,0.0019771734,0.0033552884,0.002504546,0.0
SRR6409025,0.0012720571,0.00034227743,0.0011666474,0.9893726,0.001980112,0.003350822,0.0025154871,0.0
SRR5467656,0.00128718,0.00033964246,0.0011570248,0.9893257,0.0019936103,0.0033331844,0.0025636323,0.0
SRR1949044,0.0012684085,0.00034283954,0.0011688669,0.98938334,0.0019770542,0.0033554654,0.0025040712,0.0
SRR7771379,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
DRR043998,0.0012739839,0.0003419516,0.001165107,0.98936605,0.001982039,0.0033487787,0.0025221265,0.0
ERR1384409,0.0012815946,0.00034311388,0.0011681519,0.98935723,0.001986285,0.0033294018,0.0025342063,0.0
ERR1582612,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
ERR1314544,0.0012997093,0.00034006985,0.0011552181,0.9892709,0.002013779,0.0033366613,0.0025835945,0.0
DRR047513,0.0012673113,0.00034301716,0.0011695774,0.9893868,0.001976016,0.0033569154,0.002500395,0.0
SRR7454028,0.0012754666,0.0003416259,0.00116413,0.98936176,0.0019833448,0.0033469738,0.0025266923,0.0
ERR2180752,0.81858873,0.00015490095,0.08618712,0.01135619,0.010066955,0.042588897,0.031057209,0.0
ERR500760,0.0012679945,0.0003430176,0.0011693122,0.98938507,0.001976641,0.003355468,0.0025024726,0.0
SRR5178860,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
ERR1263519,0.0040041995,0.007947393,0.0057944977,0.012920574,0.00042442555,0.965886,0.0030229338,0.0
SRR5520117,0.0012678124,0.00034310532,0.0011695452,0.9893843,0.0019765452,0.003356938,0.0025017825,0.0
DRR042896,0.0012674301,0.00034301722,0.0011694591,0.98938626,0.001976135,0.0033565904,0.0025011068,0.0
ERR673626,0.0017421321,0.013085452,0.034353476,0.0067545213,0.0010098257,0.00022034651,0.9428342,0.0
ERR498967,0.0012920066,0.0003417673,0.0011641069,0.9893091,0.0019989815,0.0033332163,0.0025608395,0.0
SRR1004178,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
ERR1725580,0.007491648,0.010413945,0.9072841,0.009386599,0.0025051236,0.0018564165,0.049666822,0.011395395
SRR7453253,0.0012824946,0.00034032323,0.0011595408,0.98934007,0.0019896047,0.0033387176,0.0025492236,0.0
ERR3040020,0.0012699638,0.00034358428,0.0011714286,0.9893864,0.0019766912,0.0033471165,0.0025048107,0.0
ERR1897192,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
ERR1462840,0.003999006,0.007950259,0.00579592,0.0129365865,0.00042427948,0.9658717,0.0030222053,0.0
SRR6394142,0.0012752296,0.0003415963,0.0011642782,0.98936254,0.001983167,0.003347211,0.0025260404,0.0
SRR2922994,0.007526815,0.0055123866,0.016065806,0.0010162592,0.0017099679,0.0026282966,0.96157414,0.0039663315
SRR5827474,0.00032312135,0.97711307,0.0060006822,0.001094641,0.004701862,0.0018180475,0.008948491,0.0
DRR046879,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR505173,0.0014086135,0.00034990112,0.0011376898,0.9889913,0.0021342575,0.0032153444,0.0027627873,0.0
ERR1310397,0.0012674897,0.0003430766,0.0011695187,0.9893864,0.0019761354,0.0033564726,0.0025009,0.0
ERR500510,0.0012680233,0.0003429877,0.0011691632,0.9893848,0.001976669,0.0033558803,0.00250253,0.0
SRR995520,0.001267252,0.0003430468,0.0011695478,0.98938686,0.0019760455,0.0033569154,0.0025003357,0.0
ERR1689135,0.0075275004,0.0055120587,0.01606509,0.0010161698,0.0017100573,0.0026287436,0.9615748,0.003965616
ERR1297736,0.0013182259,0.0003412848,0.0011560296,0.98924863,0.0020139536,0.0032885557,0.00263334,0.0
ERR209795,0.0012692111,0.0003428402,0.0011687801,0.989382,0.0019775322,0.0033536938,0.0025059725,0.0
ERR1519417,0.0040018507,0.008008228,0.0059133894,0.013118608,0.00042438792,0.96551937,0.0030142479,0.0
SRR3183724,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR5590722,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR6443958,0.0013250406,0.00033703897,0.0011454228,0.9892098,0.0020225006,0.0032899308,0.0026702627,0.0
